like1,parT,chain
1.4005367,449.96164,0.0
1.4781307,497.4869,0.0
1.53448,1146.2905,0.0
1.5620362,1796.3549,0.0
1.5656201,1916.2139,0.0
1.4239483,464.287,0.0
1.5685333,2028.586,0.0
1.5321056,1101.0437,0.0
1.5381801,1216.7661,0.0
1.5710009,2133.1272,0.0
1.5424044,1297.9757,0.0
1.5299034,973.18756,0.0
1.529976,745.182,1.0
1.0602771,154.74126,2.0
1.0182624,302.35144,3.0
1.5310423,1049.1202,1.0
1.5304712,756.7036,2.0
1.5443141,1336.4587,3.0
1.5324291,857.1265,1.0
1.1376646,137.84732,2.0
1.0538416,317.6671,3.0
1.5199333,648.3994,1.0
1.0676559,323.6113,2.0
1.46053,486.00534,3.0
0.889446,220.09938,1.0
0.9315343,261.2254,2.0
0.90202487,240.6624,3.0
0.979103,171.04724,1.0
0.88747394,24.427359,2.0
1.4118742,456.92233,3.0
1.0601345,320.3733,1.0
0.8988756,237.55728,2.0
0.9661718,278.9653,3.0
1.4723188,493.61523,1.0
1.066315,153.60735,2.0
0.89989907,238.60931,3.0
1.1213349,141.83545,1.0
0.9334791,262.3269,2.0
1.5306592,1028.777,3.0
1.5619417,1793.5022,1.0
1.526828,706.07983,2.0
1.4706545,492.52255,3.0
1.0627698,321.5072,1.0
0.96737283,279.53223,2.0
0.90811723,195.58232,3.0
0.93104964,20.296299,1.0
1.5289447,726.73627,2.0
1.3752201,435.59756,3.0
0.8937767,207.25856,1.0
1.0299935,160.25175,2.0
1.5473924,1401.7007,3.0
0.9129934,249.53233,1.0
0.89642715,234.81586,2.0
0.8953602,205.3829,3.0
0.8760869,39.516994,1.0
1.5536473,1564.884,2.0
1.532109,1101.1821,3.0
1.0156925,163.02887,1.0
1.0770217,327.7757,2.0
0.9003342,200.81909,3.0
1.1550556,132.11105,1.0
1.2981508,401.11777,2.0
1.5445477,1341.2374,3.0
1.5315647,784.30585,1.0
1.5549864,1601.0665,2.0
1.5228953,674.2471,3.0
1.5175563,632.56836,1.0
0.9557304,273.93753,2.0
0.9096092,247.01846,3.0
1.5147603,617.07996,1.0
1.5529957,1547.0533,2.0
1.2010596,115.78513,3.0
1.5425609,1301.173,1.0
1.1622322,356.88202,2.0
1.5386726,1226.1908,3.0
1.0938418,70.10625,1.0
0.8582899,32.0111,2.0
1.5316246,786.2673,3.0
0.87415916,39.081,1.0
1.5328987,1118.1256,2.0
1.5247265,689.198,3.0
1.0934012,148.03436,1.0
0.93420017,262.73145,2.0
0.8958072,234.05717,3.0
1.5427222,1304.4854,1.0
1.3211055,409.1392,2.0
1.1233286,75.17113,3.0
1.5322201,809.30054,1.0
1.4825234,500.4754,2.0
1.3335565,413.72525,3.0
0.9039405,198.19951,1.0
1.4983491,519.5015,2.0
1.4606361,486.07214,3.0
1.1620077,356.81265,1.0
0.917688,190.62001,2.0
1.568807,2039.7555,3.0
0.9689288,53.591114,1.0
0.89311534,42.80111,2.0
0.8676335,37.406105,3.0
1.5317576,899.4866,1.0
0.891066,226.40312,2.0
1.4639118,488.15054,3.0
0.93431306,262.7946,1.0
1.5665548,1951.1608,2.0
0.91375023,192.52562,3.0
1.5299132,966.4072,1.0
0.8896404,221.67563,2.0
1.5210333,657.0284,3.0
