like1,parT,chain
1.3067715,334.66095,0.0
1.5237783,979.25433,0.0
1.5964912,262.01367,0.0
1.393862,720.5924,0.0
1.7313888,1770.4823,0.0
1.3939558,720.7354,0.0
1.6161195,1266.4921,0.0
1.7609411,1967.2622,0.0
1.209219,452.676,0.0
1.4414482,803.89764,0.0
1.7781326,2108.4238,0.0
2.1840484,120.33221,0.0
1.3270855,628.2868,1.0
1.5419265,1026.3837,2.0
1.2627156,540.4814,3.0
1.3488351,656.95764,1.0
1.5824933,1152.9292,2.0
0.8496532,12.364262,3.0
1.5904629,1179.1711,1.0
1.5111989,949.8818,2.0
1.6682351,1465.2782,3.0
1.5297498,993.6138,1.0
1.746858,1866.8954,2.0
1.6599314,1430.2545,3.0
1.205952,414.80112,1.0
1.5783877,1139.5063,2.0
1.2448703,366.47833,3.0
1.295616,586.7057,1.0
1.2493892,519.69086,2.0
1.2247105,385.66113,3.0
1.4095496,745.1816,1.0
1.303866,335.78122,2.0
1.20472,438.13132,3.0
1.25078,521.9494,1.0
1.2038791,428.30518,2.0
1.221433,475.1273,3.0
1.7648189,1997.1959,1.0
1.2718296,553.7261,2.0
1.7110153,243.62721,3.0
1.2189876,470.94922,1.0
1.2079835,449.6272,2.0
1.4665169,854.4369,3.0
1.24355,509.7843,1.0
1.2207272,473.9578,2.0
1.211679,402.3048,3.0
1.2470257,364.87057,1.0
1.487131,897.56256,2.0
1.2082165,408.7733,3.0
