like1,parT,chain
1.3515359,1061.025,0.0
1.4079788,2102.677,0.0
1.3672637,1098.4917,0.0
1.4028581,1345.0344,0.0
0.28618127,329.5942,0.0
1.2836763,951.87177,0.0
1.4064182,1669.6418,0.0
1.4080764,2141.3699,0.0
1.2723951,109.113174,0.0
0.15824685,429.64877,0.0
1.4081442,2169.3374,0.0
1.407776,2026.9926,0.0
1.0356718,745.3369,1.0
0.5991977,587.49286,2.0
0.4279114,271.80472,3.0
1.3265182,94.3062,1.0
0.5301845,564.8822,2.0
0.18926455,447.23822,3.0
0.99930036,727.0738,1.0
0.14849806,418.0935,2.0
0.5532207,572.5837,3.0
0.6086415,234.10162,1.0
1.3657408,1094.3743,2.0
0.61584866,592.9867,3.0
0.26190588,344.9491,1.0
0.18129972,381.5213,2.0
0.15288518,399.8074,3.0
0.37767634,286.7139,1.0
0.23987675,358.18134,2.0
0.15965447,393.91504,3.0
0.26839674,340.66992,1.0
0.602726,588.6541,2.0
0.15960169,393.95407,3.0
0.5415466,246.3855,1.0
0.14713182,412.80292,2.0
0.20545918,371.19858,3.0
0.30369693,491.30408,1.0
0.15000476,403.3785,2.0
0.14770316,408.0907,3.0
1.0334141,744.14465,1.0
0.14850836,406.00427,2.0
0.14710791,412.0489,3.0
0.15196435,423.5228,1.0
0.14711244,411.6651,2.0
0.14828126,417.59396,3.0
0.8343794,194.95505,1.0
0.47706485,547.4421,2.0
0.1523211,400.42368,3.0
0.14740793,414.8214,1.0
0.27199218,338.33875,2.0
0.19229127,376.58008,3.0
0.37182394,288.7449,1.0
0.14742039,414.8793,2.0
0.25105318,351.8121,3.0
0.63105327,597.9559,1.0
0.14823815,406.61328,2.0
0.14731292,409.7081,3.0
0.14887004,418.86975,1.0
0.14719015,413.48022,2.0
1.3537381,1065.7694,3.0
0.14715748,410.8785,1.0
0.14711942,411.46368,2.0
0.14711034,411.7563,3.0
0.14716579,413.24326,1.0
0.14711536,412.4542,2.0
0.14710794,412.05963,3.0
0.14717168,410.72653,1.0
0.14711018,411.76474,2.0
0.3438139,505.3794,3.0
0.14716595,410.78546,1.0
0.14710842,412.13284,2.0
0.14711961,411.45917,3.0
