like1,parT,chain
1.2591549,1376.3086,0.0
0.35043055,175.12013,0.0
1.1769933,653.8962,0.0
1.0396098,432.5942,0.0
1.26495,1733.3444,0.0
1.1838044,674.90454,0.0
1.2681668,2157.9607,0.0
1.248218,1105.6813,0.0
1.0673933,463.0094,0.0
1.262839,1572.1946,0.0
1.2636831,1631.2604,0.0
1.260101,1419.3044,0.0
1.0561545,450.2107,1.0
1.2411937,1011.20264,2.0
1.1133944,523.90265,3.0
1.1459583,580.1022,1.0
1.2222153,842.8917,2.0
0.7132082,285.08624,3.0
1.157435,603.9938,1.0
1.2629659,1580.6475,2.0
0.8186083,322.02502,3.0
1.2243403,856.8866,1.0
1.254078,1207.0364,2.0
1.0567815,450.90573,3.0
1.0413526,434.3938,1.0
0.47431546,214.89142,2.0
0.34221378,135.34883,3.0
0.43700978,203.83932,1.0
0.3830047,122.5924,2.0
0.32851037,163.21587,3.0
0.36569518,181.04063,1.0
0.6052298,251.53282,2.0
0.43601927,110.54844,3.0
0.86957526,341.28574,1.0
0.59967846,249.97728,2.0
0.32393,158.66882,3.0
0.34000498,136.29701,1.0
0.3234649,147.48293,2.0
0.74670947,296.5313,3.0
0.32811534,142.90413,1.0
0.32166928,153.06,2.0
0.32313314,147.98207,3.0
1.1786226,658.79236,1.0
0.3251628,160.14923,2.0
0.99466944,397.07062,3.0
0.48924714,100.26297,1.0
0.33698454,137.69154,2.0
0.32254803,156.40584,3.0
0.32348713,147.45117,1.0
0.3220511,150.25558,2.0
0.32173103,151.65779,3.0
0.32166067,152.66245,1.0
0.32188272,154.53413,2.0
0.79002666,311.6968,3.0
0.32364345,158.27258,1.0
0.54967576,236.02364,2.0
0.32167274,153.12732,3.0
1.2364857,959.0264,1.0
0.32469034,159.617,2.0
0.32170925,153.54996,3.0
0.32172343,153.66708,1.0
0.321675,153.16476,2.0
0.32166374,152.9136,3.0
0.32174116,151.58585,1.0
0.32166952,152.32292,2.0
0.3216606,152.69147,3.0
0.32196102,150.55469,1.0
0.32170832,151.841,2.0
0.32166344,152.48416,3.0
0.3219719,150.51643,1.0
1.1323355,554.7714,2.0
0.3216892,152.0332,3.0
