like1,parT,chain
1.2140394,1157.2523,0.0
1.3565404,1764.7245,0.0
0.9872216,687.3638,0.0
1.38639,1920.4524,0.0
1.0106322,716.64435,0.0
0.54384285,395.7671,0.0
1.348758,1724.8364,0.0
1.4212822,2107.8484,0.0
0.34752843,292.71658,0.0
1.3762115,1866.7932,0.0
0.46818548,358.81223,0.0
1.2435104,1257.2145,0.0
0.7494468,504.68048,1.0
0.5498389,398.69852,2.0
0.40351447,199.5501,3.0
1.0402893,758.0323,1.0
0.75349677,507.16193,2.0
1.1583579,993.7471,3.0
0.4586921,354.1555,1.0
1.3259863,1611.1593,2.0
1.1729822,1033.8044,3.0
1.2769167,52.51376,1.0
1.2601992,1322.2137,2.0
1.1624709,1004.7888,3.0
0.9933713,694.7571,1.0
0.4318461,189.66606,2.0
0.32753834,241.19131,3.0
1.0678098,801.7573,1.0
0.3567199,299.1243,2.0
0.32221448,249.3372,3.0
0.3992065,201.14905,1.0
0.33067593,277.65225,2.0
0.48115695,365.1218,3.0
1.2784998,1397.6062,1.0
0.77907234,523.088,2.0
0.41756597,194.53644,3.0
0.33576313,233.12682,1.0
0.322226,265.54758,2.0
0.33718413,231.97086,3.0
0.33412266,281.23358,1.0
0.3207676,261.21246,2.0
0.32141232,251.20189,3.0
0.332393,236.09436,1.0
0.32013974,256.87332,2.0
0.3230219,267.2628,3.0
0.34471643,226.62094,1.0
0.32044238,259.66876,2.0
0.3259896,243.14485,3.0
0.32274327,266.70352,1.0
0.32176858,264.40942,2.0
0.32063526,260.64136,3.0
0.32055175,253.78993,1.0
0.32013997,256.72934,2.0
0.3202261,258.19904,3.0
1.0646235,796.43555,1.0
0.32021335,255.16212,2.0
0.78812253,528.82404,3.0
0.32037267,259.25894,1.0
0.3202024,255.23041,2.0
0.32014346,257.24466,3.0
0.3201571,256.01773,1.0
0.3208044,261.36063,2.0
0.3201437,256.44553,3.0
0.32020026,255.25964,1.0
0.32015806,255.99449,2.0
0.5369735,392.40924,3.0
0.3205358,253.84798,1.0
0.32018098,255.54633,2.0
0.32014486,256.3955,3.0
0.3202287,258.22144,1.0
0.32014,256.72592,2.0
0.32015875,255.97816,3.0
