like1,parT,chain
1.1207614,2111.0864,0.0
0.6060593,468.9171,0.0
1.1202985,1892.8228,0.0
1.1067109,1275.0734,0.0
0.979276,749.839,0.0
1.1197915,1779.1051,0.0
0.9912087,767.6751,0.0
0.65914625,175.67857,0.0
0.9846122,757.6816,0.0
1.1205733,1999.2466,0.0
1.0591629,957.2829,0.0
1.1048592,1251.9407,0.0
0.69253415,170.15913,1.0
1.0630913,974.63214,2.0
0.41424125,228.97142,3.0
0.8221507,589.8699,1.0
0.4187035,382.77423,2.0
0.30492646,279.22638,3.0
0.6855364,504.6348,1.0
0.35890836,247.73724,2.0
0.4051903,376.18604,3.0
0.37891394,240.2897,1.0
0.5422347,440.0906,2.0
0.33799762,340.19016,3.0
0.31971186,327.7062,1.0
0.2996834,303.4663,2.0
0.29863375,291.34634,3.0
0.31860384,326.84515,1.0
0.30119509,284.58078,2.0
0.30060628,305.71298,3.0
0.30678716,315.25574,1.0
0.30315715,281.4965,2.0
0.29840663,298.3761,3.0
1.0962423,1167.0651,1.0
1.0167725,817.9911,2.0
0.36304587,354.60342,3.0
0.32124758,328.8719,1.0
0.29860693,291.47845,2.0
0.2982164,294.92728,3.0
0.2989718,301.1962,1.0
0.52539945,432.2333,2.0
0.29822382,296.27127,3.0
0.32008618,266.74243,1.0
0.75272065,542.36676,2.0
0.30091202,285.10437,3.0
0.33812657,256.82254,1.0
0.3033229,281.26776,2.0
0.298305,293.49036,3.0
0.29842505,298.5082,1.0
0.29824522,296.71774,2.0
0.30486277,312.7948,3.0
0.29923162,289.07626,1.0
0.29840356,292.67377,2.0
0.29823348,294.47253,3.0
0.29860818,299.60165,1.0
0.29823586,296.54602,2.0
0.2982142,295.0182,3.0
0.29855636,291.74023,1.0
0.29821333,295.05817,2.0
0.2982452,296.71713,3.0
0.29820967,295.64383,1.0
0.29985508,303.92648,2.0
0.29820946,295.351,3.0
0.29821116,295.7821,1.0
0.2982092,295.40015,2.0
0.2982093,295.59113,3.0
0.29821178,295.8222,1.0
0.4960815,418.64703,2.0
0.3671057,356.78714,3.0
0.2982118,295.82483,1.0
0.29820928,295.37836,2.0
0.29820937,295.6016,3.0
