like1,parT,chain
1.3302201,1146.9122,0.0
1.3314365,1203.1857,0.0
1.2861785,563.6431,0.0
1.339967,2069.39,0.0
1.3157433,808.4198,0.0
1.3302287,1147.2888,0.0
1.336304,1536.2731,0.0
1.3363105,1536.9158,0.0
1.3396324,2000.9224,0.0
1.3398509,2045.1589,0.0
1.2326363,407.8422,0.0
1.3216909,906.6409,0.0
1.3134315,777.3772,1.0
1.2918164,592.6097,2.0
0.9144055,223.07468,3.0
1.2878759,571.9327,1.0
1.2576089,462.9724,2.0
1.2040821,362.3017,3.0
1.2357064,413.6539,1.0
1.3296323,1121.8677,2.0
1.2686121,494.97192,3.0
1.1048337,277.00882,1.0
1.2916772,591.8249,2.0
1.2457682,434.41687,3.0
1.1642523,318.3643,1.0
0.68251485,127.78507,2.0
0.47991663,175.42989,3.0
0.7784209,119.60081,1.0
0.715838,198.30482,2.0
0.3428521,158.95282,3.0
1.0718099,261.63098,1.0
0.35215545,160.9603,2.0
0.832272,211.29564,3.0
1.1668059,320.71246,1.0
0.97164154,233.58273,2.0
0.37949577,146.45302,3.0
0.633908,190.12056,1.0
0.47061446,174.53668,2.0
0.41648722,143.36894,3.0
1.2679524,492.87003,1.0
0.5239716,179.63255,2.0
1.2076439,367.23843,3.0
1.3343446,1374.3533,1.0
1.328122,1065.1842,2.0
0.516,178.87433,3.0
1.3306433,1165.8121,1.0
1.3064573,699.69745,2.0
1.2589811,466.64008,3.0
0.4289599,142.47575,1.0
1.0535553,254.8571,2.0
0.34651488,150.71428,3.0
0.42090875,143.04625,1.0
0.34080762,152.00327,2.0
1.159087,313.8002,3.0
0.36500603,163.04279,1.0
0.33533818,154.7479,2.0
0.3426366,158.89534,3.0
0.5000779,177.35632,1.0
0.34903234,160.36263,2.0
0.34131855,151.86578,3.0
0.33690318,156.85036,1.0
0.7863587,205.85373,2.0
0.33553034,155.79913,3.0
0.9650661,232.25723,1.0
0.33713818,153.29227,2.0
0.93268514,226.2084,3.0
0.3358221,156.11421,1.0
0.33597127,153.99,2.0
0.33526754,155.05211,3.0
0.3368672,156.8304,1.0
0.33533135,154.76544,2.0
0.33552945,155.79791,3.0
0.3353216,155.42561,1.0
0.33527464,155.23886,2.0
0.33526623,155.14548,3.0
0.3353268,155.43982,1.0
0.63767844,190.48692,2.0
0.4510281,172.62619,3.0
0.33592418,156.20354,1.0
0.3353409,155.47572,2.0
0.33526555,155.1118,3.0
0.33608958,153.90059,1.0
0.3353034,154.84926,2.0
0.33529097,155.3236,3.0
0.33527547,154.98053,1.0
0.33527526,155.24309,2.0
0.3352681,155.17744,3.0
0.33530286,154.85114,1.0
0.3352731,154.9983,2.0
0.3352664,155.0719,3.0
0.33529478,155.33876,1.0
0.33526957,155.19543,2.0
1.2050048,363.56406,3.0
1.2690257,496.3037,1.0
1.1718713,325.52582,2.0
0.33526883,155.03574,3.0
