like1,parT,chain
2.835054,1371.4398,0.0
2.8598318,1810.495,0.0
2.8618517,1869.1008,0.0
2.8617604,1866.3574,0.0
1.1632742,149.62683,0.0
1.3627529,182.32733,0.0
2.8447006,1498.3883,0.0
2.7624235,949.99274,0.0
2.858195,1766.6465,0.0
2.7822626,1020.1483,0.0
2.8694425,2160.1155,0.0
2.5648403,603.3432,0.0
2.719098,830.9947,1.0
2.8168788,1208.5991,2.0
2.3610804,453.3902,3.0
2.6941106,776.88354,1.0
2.4056315,479.60544,2.0
2.0629377,330.9664,3.0
2.377361,462.69067,1.0
2.0335126,322.03815,2.0
1.3570393,181.38562,3.0
1.0687257,133.33899,1.0
2.4948661,541.66583,2.0
2.083797,337.50244,3.0
2.3654304,455.84106,1.0
1.6299578,227.68857,2.0
0.13213298,38.98942,3.0
1.6966187,240.29662,1.0
0.41622904,58.957054,2.0
2.7790585,1007.9921,3.0
0.38412774,25.268822,1.0
0.857342,103.327225,2.0
0.4865321,64.29802,3.0
2.5557008,594.4094,1.0
2.0193517,317.85876,2.0
0.22863244,46.7959,3.0
1.6151594,225.10649,1.0
0.30721915,51.643723,2.0
1.098333,138.3751,3.0
0.7493868,90.067444,1.0
0.53684646,68.43167,2.0
0.38745132,25.160122,3.0
0.726718,87.44783,1.0
0.379781,56.358326,2.0
0.14417842,40.813572,3.0
2.8248258,1271.6854,1.0
1.3478587,179.87245,2.0
0.97836274,119.41475,3.0
0.24274175,47.673874,1.0
0.17507403,43.331646,2.0
0.15779227,34.647194,3.0
0.3813431,56.467026,1.0
0.9782355,119.39718,2.0
0.25844565,48.6403,3.0
0.15797135,34.63474,1.0
0.143251,40.715317,2.0
0.13123383,37.67503,3.0
0.6882996,16.791582,1.0
0.1642749,34.21765,2.0
0.16942896,42.930687,3.0
0.1431355,40.70286,1.0
0.6589035,80.05002,2.0
0.13284278,39.188946,3.0
0.7166629,86.29638,1.0
0.13626355,36.603535,2.0
0.13099895,37.79648,3.0
0.13099284,38.49995,1.0
0.1387432,36.28458,2.0
0.13204692,37.392265,3.0
0.1859444,32.986847,1.0
0.13434485,36.90021,2.0
0.13175306,38.85689,3.0
0.13080539,37.946106,1.0
0.13072304,38.223026,2.0
0.13072038,38.084568,3.0
0.46542805,62.6429,1.0
0.29387113,50.816162,2.0
0.13084759,38.392952,3.0
0.13089484,38.431988,1.0
0.2707319,49.39313,2.0
0.13073163,38.05351,3.0
0.13087982,37.87855,1.0
0.13082065,38.36772,2.0
2.3909564,470.6941,3.0
0.18325746,43.89304,1.0
0.13072887,38.238758,2.0
0.13071127,38.161663,3.0
0.13073283,38.05079,1.0
0.19138962,44.433475,2.0
0.13071148,38.13691,3.0
0.4201061,59.241005,1.0
0.13073052,38.24275,2.0
0.13071105,38.14813,3.0
0.1307211,38.0821,1.0
0.13072367,38.22491,2.0
0.13071103,38.153507,3.0
0.13071322,38.119038,1.0
0.13071153,38.136272,2.0
0.13071112,38.14489,3.0
0.14869837,41.257786,1.0
0.13072026,38.214153,2.0
0.1307131,38.18114,3.0
0.13071643,38.1003,1.0
0.13071194,38.13098,2.0
0.13071108,38.14632,3.0
0.13071449,38.189827,1.0
0.13071136,38.16337,2.0
0.13071103,38.15014,3.0
