like1,parT,chain
1.5551312,1205.086,0.0
1.5536385,1064.561,0.0
1.5556998,1724.9158,0.0
0.96908456,64.225876,0.0
1.0989368,304.0656,0.0
1.5557121,1601.9337,0.0
1.5556931,1469.7035,0.0
1.5556418,2138.2173,0.0
1.4343576,707.4813,0.0
1.2851186,442.33728,0.0
1.4357293,709.51685,0.0
0.80398595,180.18079,0.0
1.2868496,443.83105,1.0
1.111191,312.00592,2.0
0.9875256,48.355656,3.0
1.0733364,290.1325,1.0
0.7896112,177.1792,2.0
0.6226962,120.70254,3.0
1.4442031,721.4788,1.0
1.3408349,512.7722,2.0
0.89516354,208.77136,3.0
1.4996358,808.23846,1.0
0.8648236,76.436104,2.0
1.0110102,259.3867,3.0
0.7272,164.73694,1.0
1.1422372,338.75458,2.0
0.6421532,142.71974,3.0
1.5369021,928.9674,1.0
0.6360124,112.767426,2.0
0.64820826,144.97331,3.0
0.6788587,100.97488,1.0
0.637175,140.57784,2.0
0.62263304,120.77636,3.0
0.84276277,190.25087,1.0
0.62527364,133.34348,2.0
0.76882106,173.20267,3.0
0.62269646,130.6771,1.0
0.6207516,125.72672,2.0
0.68651116,155.51361,3.0
0.6235636,131.71114,1.0
0.6208098,126.20684,2.0
0.9446004,229.72856,3.0
0.62192667,121.71365,1.0
0.6210616,127.528564,2.0
0.620783,124.62111,3.0
1.5548519,1155.71,1.0
0.6428218,142.98505,2.0
0.62116367,127.876236,3.0
0.62101465,123.57722,1.0
0.63501287,139.54541,2.0
0.6207791,124.65197,3.0
0.62138283,128.46587,1.0
0.6208747,126.54349,2.0
0.62074316,125.5823,3.0
0.6210548,123.45469,1.0
1.3486305,526.21106,2.0
0.9939374,59.46285,3.0
0.62320507,120.147995,1.0
0.62093824,123.83828,2.0
0.6207485,125.683426,3.0
0.6207424,125.10171,1.0
0.6207376,125.342,2.0
0.6207386,125.221855,3.0
0.62074023,125.16001,1.0
0.6207384,125.42172,2.0
0.7910217,177.44429,3.0
0.62076473,124.7825,1.0
0.620738,125.254616,2.0
0.6207399,125.49067,3.0
1.3983121,639.58234,1.0
0.6207627,125.84926,2.0
0.6207381,125.25061,3.0
