like1,parT,chain
1.8787541,339.1659,0.0
2.021223,552.686,0.0
2.0978184,2161.6895,0.0
2.0962243,1853.9718,0.0
2.0900946,1305.9304,0.0
1.8322014,309.7194,0.0
2.0802093,1001.7312,0.0
2.0848567,1115.5605,0.0
2.06713,817.68866,0.0
2.0568106,725.80426,0.0
2.0979307,2189.4172,0.0
2.0771313,945.19073,0.0
1.8644558,329.44693,1.0
2.027186,573.5678,2.0
1.7925622,289.99182,3.0
0.7224306,36.409676,1.0
1.338444,187.78778,2.0
0.69621736,112.09873,3.0
0.6099745,103.640686,1.0
1.8624867,328.1633,2.0
1.5050238,215.902,3.0
1.8742799,336.04797,1.0
2.0142055,530.9261,2.0
2.0806408,1010.6323,3.0
1.3953872,196.81625,1.0
1.9326675,385.19202,2.0
1.0779457,10.46512,3.0
1.4775856,210.90906,1.0
0.9863075,13.288407,2.0
0.5191869,62.69357,3.0
1.328342,186.22882,1.0
0.6879836,111.319244,2.0
2.0116208,523.521,3.0
1.9214237,373.41406,1.0
0.5514322,58.38995,2.0
0.957114,137.14598,3.0
1.6652212,248.64539,1.0
0.48254082,87.39615,2.0
0.4581203,75.04486,3.0
0.45652628,80.37023,1.0
0.47773048,69.38009,2.0
0.4584567,74.87516,3.0
2.0176632,541.16833,1.0
0.474184,70.13539,2.0
0.47988912,86.88804,3.0
0.5322578,60.89218,1.0
2.015612,535.03265,2.0
0.47600377,86.10571,3.0
0.45895904,74.63474,1.0
0.45493573,77.50249,2.0
0.4548883,78.936356,3.0
1.9384704,391.77362,1.0
0.4575052,80.966446,2.0
0.45467302,78.00565,3.0
1.834852,311.21442,1.0
0.45781434,81.13565,2.0
0.4546731,78.00541,3.0
1.8159776,301.03027,1.0
0.4552845,79.37861,2.0
0.45869964,74.757,3.0
0.45471433,78.69213,1.0
0.45457026,78.34889,2.0
0.45461404,78.17728,3.0
0.45539525,79.48593,1.0
1.3543004,190.2581,2.0
0.45474976,78.74567,3.0
1.391431,196.17503,1.0
0.45559108,76.73706,2.0
0.45474648,77.83671,3.0
0.4563468,80.24797,1.0
0.45484143,78.87523,2.0
1.6019588,234.63806,3.0
