like1,parT,chain
0.8476987,199.3768,0.0
1.2491001,1315.2723,0.0
1.2491752,1753.5079,0.0
1.249163,1685.2443,0.0
1.249141,992.09546,0.0
1.2492206,2054.8943,0.0
1.2490252,698.4388,0.0
1.2491009,1104.0454,0.0
1.2491059,1384.3074,0.0
1.2491708,1728.834,0.0
1.249218,2034.254,0.0
1.1232226,294.0562,0.0
1.2488313,651.7111,1.0
1.2201523,425.54398,2.0
1.1451397,312.4604,3.0
1.2359235,497.9485,1.0
1.2093016,396.00235,2.0
0.8142479,192.11008,3.0
1.212997,404.7821,1.0
0.4303096,111.12542,2.0
1.2491783,1771.4152,3.0
1.2491001,1315.5942,1.0
1.2491001,1314.9504,2.0
1.2491001,1314.6285,3.0
0.49637166,131.75946,1.0
0.45507333,121.442444,2.0
0.43702114,100.8084,3.0
1.2408255,535.3217,1.0
1.1287402,298.44608,2.0
1.2173193,416.8839,3.0
1.2491479,875.7491,1.0
1.249103,1095.1888,2.0
0.9854696,235.15724,3.0
1.1144102,288.13248,1.0
1.1032463,282.20874,2.0
1.0916253,276.285,3.0
0.7199451,173.14133,1.0
0.5488219,142.13338,2.0
1.0980184,279.50864,3.0
0.79755855,188.54669,1.0
0.5627503,144.67755,2.0
0.4594888,122.74297,3.0
0.43447727,102.01142,1.0
1.0462958,256.19363,2.0
0.5759609,147.06075,3.0
1.2491547,1640.1907,1.0
0.43820387,100.30752,2.0
0.59151274,149.84216,3.0
