like1,parT,chain
1.4807011,1294.0939,0.0
0.6929479,26.240454,0.0
1.474247,1035.8221,0.0
1.4562027,870.5663,0.0
1.4840726,1927.1019,0.0
1.4827572,1551.7275,0.0
1.4809872,1320.4669,0.0
1.4827943,1558.4606,0.0
1.4839662,1884.9283,0.0
1.2376379,514.2922,0.0
1.4836012,1757.0903,0.0
1.4810656,1328.0165,0.0
1.4738531,1029.727,1.0
1.2571906,527.98376,2.0
0.7772135,277.1121,3.0
1.4583838,883.8435,1.0
1.1270862,447.22006,2.0
1.0052971,380.1479,3.0
1.4352617,771.1045,1.0
1.3965418,671.64276,2.0
1.3126932,572.18097,3.0
1.2461809,519.91675,1.0
1.4575077,878.4467,2.0
1.1282364,161.38672,3.0
1.4806104,1286.223,1.0
1.090518,426.2629,2.0
1.4646626,928.9516,3.0
0.44653645,34.307487,1.0
1.4734627,1023.77246,2.0
1.4722749,1006.6736,3.0
0.49991685,32.500156,1.0
0.76755846,206.32404,2.0
1.4843833,2068.8135,3.0
1.4807606,1299.3723,1.0
0.41793677,43.91311,2.0
0.7183996,245.56657,3.0
1.4776553,1123.1399,1.0
1.4269497,742.6966,2.0
1.0303773,393.30484,3.0
0.8400059,305.44382,1.0
0.9072567,184.62474,2.0
0.7177737,245.03429,3.0
1.1046495,434.29312,1.0
0.71135014,233.39664,2.0
1.433262,763.74524,3.0
0.940017,348.9416,1.0
1.4816548,1390.162,2.0
0.8849104,187.59102,3.0
0.85835004,313.35074,1.0
0.82523346,195.9631,2.0
1.0306138,170.5298,3.0
1.4764854,1083.5015,1.0
1.0410011,399.02637,2.0
1.4264842,741.2639,3.0
1.4836074,1759.1039,1.0
1.3191644,577.82,2.0
0.83935076,305.1601,3.0
1.4397533,788.8765,1.0
1.4839723,1887.2648,2.0
1.0567015,407.55847,3.0
