like1,parT,chain
0.913603,1676.5382,0.0
0.98211133,1889.3085,0.0
0.54968405,1133.71,0.0
0.42290366,993.2634,0.0
0.6053663,1201.7195,0.0
1.0687274,83.69646,0.0
0.38203216,951.4457,0.0
0.9707533,1849.4879,0.0
0.9574703,1806.9824,0.0
0.87714887,1602.7396,0.0
0.57282156,251.63622,0.0
0.4279054,316.80807,0.0
0.81969184,1509.4438,1.0
0.3089563,880.54004,2.0
0.23058082,809.6344,3.0
0.108223036,553.9511,1.0
0.18848446,773.60724,2.0
0.06389817,663.7792,3.0
0.42846712,999.0389,1.0
0.0606366,657.92346,2.0
0.18035373,487.36578,3.0
0.07455513,590.8818,1.0
0.2892571,862.2959,2.0
0.89944786,1640.8953,3.0
0.090347335,572.64465,1.0
0.0592938,615.28406,2.0
0.054883868,636.60376,3.0
0.1460493,517.92395,1.0
0.07457952,590.85156,2.0
0.05553011,627.31537,3.0
0.13130863,726.5888,1.0
0.061032783,658.7353,2.0
0.056072548,624.80853,3.0
0.7392356,1384.9243,1.0
0.1198172,717.24554,2.0
0.054853544,635.5983,3.0
0.055923063,625.44116,1.0
0.055059273,630.5198,2.0
0.054882515,633.059,3.0
0.3606222,930.2274,1.0
0.05964874,614.4722,2.0
0.05590093,625.538,3.0
0.056150354,645.5473,1.0
0.054877024,636.43134,2.0
0.054946594,631.87335,3.0
0.09380369,695.66595,1.0
0.061794378,660.23724,2.0
0.05552612,642.5229,3.0
0.054860346,633.73584,1.0
0.054846916,634.66705,2.0
0.054847665,635.1327,3.0
0.055077452,630.3398,1.0
0.054870512,633.38556,2.0
0.0548467,634.90845,3.0
0.43439603,1005.23114,1.0
0.23713471,815.3846,2.0
0.055229273,640.5801,3.0
0.05504126,630.7062,1.0
0.054862436,633.65497,2.0
0.054847643,635.12933,3.0
0.05485007,634.2817,1.0
0.05484726,634.5951,2.0
0.21982335,453.80557,3.0
0.054861415,635.9486,1.0
0.19975524,783.088,2.0
0.054849185,635.30786,3.0
0.05485282,634.0942,1.0
0.05484717,634.61176,2.0
0.054846644,634.87054,3.0
0.055149846,629.6853,1.0
0.05491367,632.409,2.0
0.054859485,633.7709,3.0
0.05484671,634.73285,1.0
0.054846626,634.8017,2.0
0.054846622,634.8361,3.0
0.054846853,634.6842,1.0
0.05484663,634.7963,2.0
0.05484663,634.85236,3.0
0.054846913,634.9875,1.0
0.054846622,634.8273,2.0
0.054846697,634.90735,3.0
0.054851085,635.4527,1.0
0.054847095,635.0322,2.0
0.054846622,634.822,3.0
