like1,parT,chain
0.83666414,232.31396,0.0
1.4311438,1862.751,0.0
0.5130124,385.56787,0.0
1.3821132,1220.9637,0.0
1.3993511,1288.5912,0.0
1.4338207,2114.5632,0.0
1.1903261,946.19183,0.0
1.4333698,2056.9204,0.0
1.3902426,1249.5475,0.0
1.4324433,1954.722,0.0
1.4261147,1635.8726,0.0
1.4337218,2101.4746,0.0
1.0602187,817.5577,1.0
1.3781657,1209.0609,2.0
0.5215899,382.7375,3.0
1.0043528,760.4526,1.0
0.8371831,117.714424,2.0
0.6861236,346.91348,3.0
0.9042884,256.51108,1.0
0.80668575,316.99585,2.0
0.5394113,377.48062,3.0
0.83405834,579.17645,1.0
0.698534,516.1681,2.0
0.5256308,453.1597,3.0
0.47355628,424.22223,1.0
0.4747727,404.89505,2.0
0.46969977,414.55862,3.0
0.51641953,449.4528,1.0
0.4697419,416.09515,2.0
0.48343694,432.77396,3.0
0.51444644,385.0778,1.0
0.47047523,419.11874,2.0
0.47799662,402.09827,3.0
0.70065475,516.91754,1.0
0.55013746,374.61575,2.0
0.52939737,380.34552,3.0
0.47617456,427.019,1.0
0.4712348,420.78882,2.0
0.47001937,417.67374,3.0
0.4818114,399.41632,1.0
0.69573855,191.4698,2.0
1.3495616,1141.5697,3.0
0.4813241,399.73212,1.0
0.47120556,409.42545,2.0
1.1112643,865.0144,3.0
0.4796792,400.85144,1.0
0.46998397,412.53683,2.0
0.47021708,418.37952,3.0
0.4697871,416.4691,1.0
0.46969992,415.51385,2.0
0.46968925,415.03625,3.0
0.46986952,413.07156,1.0
0.8884076,287.41473,2.0
0.75551957,538.7284,3.0
0.4697067,415.64822,1.0
0.46973062,414.09253,2.0
0.4696905,414.87036,3.0
0.47173813,408.545,1.0
0.46986246,413.10938,2.0
1.4274495,1687.5713,3.0
