like1,parT,chain
1.5618771,1236.9241,0.0
1.5617955,1226.0557,0.0
1.562432,1324.973,0.0
1.3825021,486.32922,0.0
1.562138,1274.2345,0.0
1.5631005,1550.9855,0.0
0.35508707,114.517715,0.0
1.5626363,1366.8344,0.0
1.5560851,974.5036,0.0
1.4155178,520.48944,0.0
0.9369374,268.13965,0.0
1.5633339,1803.0193,0.0
1.0801398,323.20203,1.0
0.6517512,207.11787,2.0
0.3661259,160.8178,3.0
1.5105226,679.25195,1.0
1.4836518,607.6084,2.0
1.3169111,437.87402,3.0
1.5452079,861.62665,1.0
0.38658622,111.03179,2.0
1.5583161,1018.65735,3.0
1.5494506,897.362,1.0
1.5625571,1350.1907,2.0
0.2807846,143.61694,3.0
0.6443488,205.8783,1.0
0.45246297,174.74762,2.0
0.37296036,112.48627,3.0
0.96218044,276.19586,1.0
0.58059037,195.3568,2.0
0.33204982,154.93726,3.0
1.0810019,323.57352,1.0
0.83758247,242.19565,2.0
0.6180325,201.50673,3.0
1.548075,885.31024,1.0
1.0144718,295.37024,2.0
0.628268,203.20102,3.0
0.27542567,128.0516,1.0
1.2681797,411.43445,2.0
0.2657055,135.83427,3.0
0.26613334,132.98453,1.0
1.4151839,520.1237,2.0
0.2819191,143.96089,3.0
1.4644892,574.40686,1.0
1.2201134,387.9568,2.0
0.34946448,158.01222,3.0
0.3246153,118.43458,1.0
1.4874431,615.8556,2.0
0.27033222,139.62619,3.0
0.27648845,127.70766,1.0
0.2673954,131.77097,2.0
0.90943915,259.8639,3.0
0.29554373,147.53447,1.0
0.2716352,140.25949,2.0
0.26619813,136.62201,3.0
1.1161036,339.068,1.0
0.30627656,121.24016,2.0
0.26955855,130.43317,3.0
0.27481344,141.5855,1.0
0.26545897,134.81854,2.0
1.2022943,378.72052,3.0
0.2659168,133.29475,1.0
0.58804977,196.57932,2.0
0.26556262,134.05666,3.0
0.2660238,133.13373,1.0
0.81006086,236.10085,2.0
0.26547384,134.484,3.0
0.26596895,136.30536,1.0
0.26546082,134.64494,2.0
0.26556766,135.47514,3.0
0.2675459,131.65852,1.0
0.26553902,134.14026,2.0
0.2655407,135.38113,3.0
0.26551148,134.25595,1.0
0.26546833,134.53725,2.0
0.26545954,134.6779,3.0
0.2655059,135.23323,1.0
0.26546493,134.93909,2.0
0.26545846,134.792,3.0
0.26546836,134.97957,1.0
0.26545843,134.73178,2.0
0.6609119,208.65793,3.0
0.26546907,134.98727,1.0
0.26546603,134.56377,2.0
1.0333692,303.21747,3.0
