like1,parT,chain
1.500884,2070.2415,0.0
1.498758,1584.1018,0.0
1.4993271,1655.7598,0.0
1.4792058,1087.401,0.0
1.5006124,1974.3717,0.0
1.4183757,830.6466,0.0
1.5007206,2011.2085,0.0
1.4786463,1083.0801,0.0
1.24924,546.5464,0.0
1.4866585,1159.286,0.0
1.5011148,2161.9934,0.0
1.4291723,861.1525,0.0
1.4135531,816.9737,1.0
1.4986466,1572.1395,2.0
0.8347231,276.1191,3.0
1.2130508,502.0072,1.0
0.56685495,173.36783,2.0
0.99679023,337.68753,3.0
0.58787656,138.20328,1.0
0.923985,308.27158,2.0
0.6678326,223.23743,3.0
1.2204628,510.40042,1.0
1.4057411,796.74023,2.0
0.67032826,224.06061,3.0
0.6724054,224.74347,1.0
0.6400017,121.99219,2.0
0.5708254,147.68001,3.0
0.7114963,237.9454,1.0
0.58406764,188.07434,2.0
0.56171924,163.13881,3.0
1.0571824,366.81894,1.0
0.8893736,295.02817,2.0
1.5001873,1845.4081,3.0
1.0853056,385.3035,1.0
0.91469496,304.68207,2.0
1.4970043,1445.8197,3.0
1.4625882,981.6161,1.0
0.59272367,193.18811,2.0
0.5717663,178.16345,3.0
0.6374365,122.67506,1.0
1.063165,370.3934,2.0
0.570377,148.02144,3.0
0.8242583,272.98004,1.0
0.5764936,143.91383,2.0
0.566485,151.4462,3.0
0.6620964,116.492874,1.0
0.5657007,152.2836,2.0
0.56450796,170.17897,3.0
0.5651563,152.90977,1.0
0.5620547,158.02429,2.0
0.6454542,215.50217,3.0
0.7784515,259.20743,1.0
0.7377693,246.67972,2.0
0.5618024,159.1002,3.0
0.56250566,156.8872,1.0
0.56159437,161.4908,2.0
0.5624652,166.0944,3.0
1.4680091,1010.4716,1.0
0.5620594,164.80482,2.0
1.2751083,580.9589,3.0
0.56201285,158.17677,1.0
0.56168735,159.83379,2.0
0.5616131,160.6623,3.0
0.6214456,206.38705,1.0
0.5813858,186.24074,2.0
0.5616487,160.18321,3.0
0.5620163,164.63959,1.0
0.56160414,161.8699,2.0
1.062558,370.02954,3.0
0.5620069,164.60239,1.0
0.5615938,161.31334,2.0
0.56169516,162.95787,3.0
0.56164056,162.44348,1.0
0.5677088,174.3421,2.0
0.56740403,150.54485,3.0
0.58592486,189.23001,1.0
0.56166476,160.02374,2.0
0.56796974,174.62688,3.0
0.5616167,160.601,1.0
0.5615943,161.23544,2.0
0.56159514,161.55267,3.0
0.5616236,162.22438,1.0
0.56159395,161.44334,2.0
0.56159747,161.05283,3.0
