like1,parT,chain
2.751678,1026.7551,0.0
2.7866638,1866.8715,0.0
2.7628052,1116.2876,0.0
2.7870517,1918.3973,0.0
1.5967592,265.51724,0.0
2.7659016,1149.6936,0.0
2.4636962,509.7717,0.0
1.5950568,265.26132,0.0
2.783293,1578.2096,0.0
2.7723851,1238.0924,0.0
2.7649317,1138.7645,0.0
2.7883875,2143.8413,0.0
2.6202476,654.3656,1.0
1.460515,246.02428,2.0
1.307342,226.78722,3.0
2.2637055,410.65768,1.0
0.39977947,120.376785,2.0
2.6506,702.14087,3.0
2.7338746,925.6956,1.0
2.7765431,1324.0576,2.0
2.4909306,527.3336,3.0
2.7036169,815.41797,1.0
2.579023,604.0808,2.0
2.2120378,392.7436,3.0
1.5362304,256.56018,1.0
1.2090334,214.95973,2.0
0.8812968,25.793842,3.0
0.30299515,93.84778,1.0
2.1286533,368.27945,2.0
0.32102975,85.294975,3.0
2.1921082,386.67896,1.0
0.32085177,105.3696,2.0
0.8653448,175.69693,3.0
0.30317986,96.95635,1.0
1.391112,237.13496,2.0
0.7881154,167.04565,3.0
1.0887296,13.966358,1.0
0.32732242,107.11228,2.0
1.0822992,200.25821,3.0
0.48513854,132.001,1.0
0.48163658,61.911705,2.0
0.34808052,79.43403,3.0
2.3312852,438.9189,1.0
0.7586699,163.7407,2.0
0.6358147,46.9985,3.0
0.59228796,144.79611,1.0
0.3664561,115.04555,2.0
0.30709174,100.170265,3.0
0.31192255,102.40057,1.0
0.30417237,98.124176,2.0
0.52524287,136.91055,3.0
0.31593436,86.80043,1.0
0.30475298,91.878395,2.0
0.6032692,146.0683,3.0
2.0154452,341.75742,1.0
0.30818006,89.80215,2.0
1.2159619,215.77977,3.0
0.36749148,76.18405,1.0
2.5713875,596.23584,2.0
0.30637118,90.776825,3.0
