like1,parT,chain
2.396297,2063.8455,0.0
2.3964055,2109.2195,0.0
1.0915195,17.339895,0.0
2.2605035,646.7809,0.0
2.2863238,693.366,0.0
2.3836603,1261.75,0.0
1.9873091,419.63312,0.0
2.393988,1674.8416,0.0
2.3874593,1352.2826,0.0
2.3965604,2188.4243,0.0
2.358631,963.38586,0.0
2.3925095,1567.227,0.0
2.107361,490.36288,1.0
1.3643074,253.8514,2.0
0.45824015,135.59564,3.0
2.336536,840.6916,1.0
2.249917,630.16235,2.0
1.0690277,209.1039,3.0
2.3732624,1103.8307,1.0
0.9150852,189.73111,2.0
1.9841281,418.256,3.0
2.0552776,453.7991,1.0
1.1078091,214.23216,2.0
2.3876338,1357.3069,3.0
0.52581984,56.95912,1.0
0.26710445,96.27738,2.0
0.31965837,115.936516,3.0
2.3917131,1519.3275,1.0
1.6132491,303.99356,2.0
0.3598616,75.46867,3.0
2.336758,841.6764,1.0
1.5124898,282.1473,2.0
0.46207702,136.06049,3.0
1.2544785,235.56949,1.0
0.38716426,126.4547,2.0
0.3879299,71.89729,3.0
1.3181244,245.76521,1.0
0.3474897,120.65747,2.0
0.2854022,108.46742,3.0
0.3999159,70.45848,1.0
0.27142859,93.197495,2.0
0.27376983,104.567,3.0
0.852149,182.11057,1.0
0.40450498,128.78963,2.0
0.26912355,102.12915,3.0
0.6663472,43.805485,1.0
0.29953495,85.13009,2.0
2.3715298,1083.5496,3.0
0.26949066,102.372406,1.0
0.2664997,99.32489,2.0
0.26634568,97.80114,3.0
0.27059832,93.629616,1.0
0.26633143,97.87939,2.0
0.2668598,100.004265,3.0
0.29511154,110.926315,1.0
0.26902595,102.061905,2.0
2.3441963,876.6462,3.0
0.31237873,82.67931,1.0
0.27061018,93.62316,2.0
0.2664184,99.095085,3.0
0.2663756,98.941826,1.0
0.3284388,117.50116,2.0
0.26629823,98.41061,3.0
0.78299546,173.91356,1.0
0.47807124,137.98773,2.0
0.2668127,99.93152,3.0
0.26704046,96.35912,1.0
0.2663614,97.727104,2.0
0.26629823,98.411095,3.0
1.7094945,327.9373,1.0
0.2671174,96.26119,2.0
0.2663473,97.793045,3.0
0.26630405,98.10182,1.0
0.2830744,107.80149,2.0
0.27045217,102.95166,3.0
0.26630685,98.0691,1.0
0.2662968,98.2401,2.0
0.2662961,98.32559,3.0
0.2663134,98.602135,1.0
0.2662968,98.24076,2.0
0.2662987,98.42145,3.0
0.26635787,98.86633,1.0
0.26629618,98.33373,2.0
2.1032524,487.22366,3.0
0.2662968,98.240585,1.0
0.2662961,98.28309,2.0
0.266296,98.30434,3.0
0.26629665,98.24602,1.0
0.26629603,98.28988,2.0
0.3322784,118.160736,3.0
0.26629713,98.3797,1.0
0.266296,98.31023,2.0
1.0992843,213.08902,3.0
0.26632354,98.679054,1.0
0.26630074,98.45957,2.0
0.26629642,98.34983,3.0
