like1,parT,chain
1.6416851,741.0662,0.0
0.46540436,31.492962,0.0
1.7056353,2132.816,0.0
1.7031326,1716.7627,0.0
1.7058594,2186.6472,0.0
1.5510983,511.7107,0.0
1.682665,1007.7724,0.0
1.6197118,664.9133,0.0
1.6752044,928.39325,0.0
1.6851248,1043.5597,0.0
1.6918116,1171.8752,0.0
1.1956451,181.20885,0.0
1.4462792,386.27957,1.0
1.1616085,213.95137,2.0
1.6283607,692.9133,3.0
1.5750005,554.801,1.0
1.4242414,368.00494,2.0
1.2627443,274.6069,3.0
0.61291456,15.6489525,1.0
1.5026653,442.72913,2.0
1.1668586,222.15704,3.0
0.55304885,17.304379,1.0
1.2023646,178.77101,2.0
1.6002303,611.16534,3.0
1.531233,60.05736,1.0
1.2118064,251.39325,2.0
1.6679581,876.1525,3.0
1.571119,547.16376,1.0
1.6895375,1123.4702,2.0
1.2791523,282.23407,3.0
1.5997264,609.8895,1.0
1.1665417,197.88736,2.0
1.7043433,1880.9945,3.0
1.1981441,244.27913,1.0
1.1898665,183.62361,2.0
1.1655732,198.78749,3.0
1.5667809,538.837,1.0
1.2851325,285.16495,2.0
1.5873183,580.65875,3.0
1.3519195,318.96234,1.0
1.2255638,172.22562,2.0
1.7057459,2158.9072,3.0
1.174297,229.18904,1.0
1.736807,97.80365,2.0
1.6664174,866.2059,3.0
1.2120775,251.5266,1.0
1.2099725,176.37614,2.0
1.1699245,195.16376,3.0
