like1,parT,chain
1.3025733,663.9247,0.0
1.30286,2036.1852,0.0
1.302859,2021.8534,0.0
1.3022376,369.32947,0.0
1.3028623,2069.9648,0.0
1.3025767,669.26276,0.0
1.3027945,1385.012,0.0
1.3020318,289.7149,0.0
1.3027922,1369.5099,0.0
1.302822,1600.364,0.0
1.3022807,391.70648,0.0
1.3016407,204.96895,0.0
1.3023506,434.44684,1.0
1.3021212,319.7079,2.0
1.3019326,262.3384,3.0
1.302411,479.4888,1.0
1.3001604,99.94099,2.0
1.3027986,1413.6421,3.0
1.3027622,1195.894,1.0
1.3022087,355.60278,2.0
1.3021773,341.87607,3.0
1.3025936,697.2348,1.0
1.3024806,544.47064,2.0
1.3018488,242.88647,3.0
1.3015717,194.82794,1.0
1.3011267,147.38448,2.0
1.3007627,123.66273,3.0
1.3025932,696.7371,1.0
1.3024557,519.3066,2.0
1.301975,273.42252,3.0
1.300888,130.17017,1.0
1.3015099,186.52832,2.0
1.3026454,800.0852,3.0
1.3009309,132.97035,1.0
1.3026378,783.0103,2.0
1.3015916,197.65439,3.0
1.3010743,143.23465,1.0
1.300719,121.58782,2.0
1.3021232,320.4472,3.0
1.3012769,160.65855,1.0
1.3010602,142.16064,2.0
1.3003151,105.16482,3.0
1.3024281,493.98962,1.0
1.3013461,167.56955,2.0
1.299921,92.77077,3.0
1.3024732,536.75385,1.0
1.3023041,405.08817,2.0
1.3016292,203.19643,3.0
1.3003991,108.21675,1.0
1.3001775,100.49376,2.0
1.3000541,96.63226,3.0
1.3019533,267.62918,1.0
1.3005716,115.05558,2.0
1.3003798,107.49828,3.0
1.300664,119.06759,1.0
1.3004999,112.1162,2.0
1.3020736,303.05292,3.0
1.3022467,373.83353,1.0
1.3012948,162.39212,2.0
1.3019551,268.11282,3.0
1.3001664,100.13453,1.0
1.3000481,96.45265,2.0
1.2999858,94.61171,3.0
1.3015373,190.11452,1.0
1.3002927,104.37423,2.0
1.3001778,100.50325,3.0
1.3004657,110.764404,1.0
1.3011897,152.67384,2.0
1.3003205,105.3527,3.0
1.3009429,133.77847,1.0
1.3017704,227.11284,2.0
1.3006729,119.47164,3.0
