like1,parT,chain
1.2932413,1652.4963,0.0
1.5571488,99.59514,0.0
1.2912518,1320.9896,0.0
1.2930785,1617.9451,0.0
1.2933986,1688.2328,0.0
1.5831861,94.264,0.0
1.2939903,1839.8188,0.0
1.294664,2051.0215,0.0
1.2720872,557.06036,0.0
1.2914739,1351.0929,0.0
1.2787372,671.40594,0.0
1.2941242,1878.0071,0.0
1.2853731,889.0866,1.0
0.8865272,225.03413,2.0
1.2902689,1217.5337,3.0
1.2906373,1253.9711,1.0
1.2868435,962.6885,2.0
1.2363291,380.1234,3.0
1.2866858,953.74646,1.0
1.274178,586.50336,2.0
1.2938737,1807.8978,3.0
1.2908006,1270.8137,1.0
1.2899814,1190.5345,2.0
1.2890322,1110.2552,3.0
1.2865186,944.46985,1.0
1.2585601,448.22003,2.0
1.2075655,336.62708,3.0
1.2785425,666.93494,1.0
1.2689086,523.5292,2.0
0.96945083,236.71764,3.0
1.288644,1080.865,1.0
1.0239952,33.255802,2.0
1.2840899,835.397,3.0
1.2853602,888.5189,1.0
1.2859313,914.4239,2.0
1.1418142,284.48776,3.0
1.1337261,280.83063,1.0
1.2721677,558.1138,2.0
0.80087346,169.23766,3.0
1.1785408,308.42053,1.0
0.84646237,165.01476,2.0
0.69962484,200.8662,3.0
1.1607685,295.15808,1.0
0.855059,164.20695,2.0
1.2888514,1096.4313,3.0
1.2560433,435.49554,1.0
1.288131,1043.996,2.0
1.1967218,133.47998,3.0
1.1951314,323.38593,1.0
1.1174668,274.21002,2.0
0.7181841,175.85825,3.0
0.6610222,53.987553,1.0
1.2651395,73.154785,2.0
0.65790373,191.76646,3.0
0.6757819,196.54953,1.0
0.6717697,180.78215,2.0
0.651877,188.66583,3.0
1.2838843,827.2726,1.0
1.2254472,361.16037,2.0
1.0306933,247.43419,3.0
0.9437486,154.29822,1.0
0.69887674,177.58221,2.0
0.6928252,199.74947,3.0
0.65652704,183.81236,1.0
1.1808696,310.37814,2.0
0.65105355,187.78941,3.0
1.2939041,1816.1042,1.0
1.2571043,440.63007,2.0
1.0299985,247.3088,3.0
0.99431914,240.9559,1.0
0.7129575,202.90814,2.0
0.65813595,191.84514,3.0
1.2601454,457.1427,1.0
0.7962721,214.37265,2.0
0.70098484,201.08104,3.0
0.65387386,184.724,1.0
0.6510082,186.69492,2.0
0.82829434,217.98732,3.0
0.65794605,191.78091,1.0
1.0474372,251.07953,2.0
0.85746574,221.43022,3.0
0.66040313,182.82408,1.0
0.6508946,187.33461,2.0
0.6530219,189.58987,3.0
0.6516595,188.46225,1.0
0.7151329,203.22478,2.0
0.651364,186.20699,3.0
0.653002,189.57747,1.0
0.65130997,188.1362,2.0
0.6509088,187.41556,3.0
0.75104094,207.99664,1.0
0.6565768,183.79791,2.0
0.6518539,185.79367,3.0
0.66850144,194.87344,1.0
0.6621038,182.45824,2.0
0.65220594,185.56204,3.0
0.6509735,186.7708,1.0
0.65089434,187.0527,2.0
0.67013496,195.2797,3.0
0.6510562,186.60461,1.0
0.65090126,187.01009,2.0
0.6815123,197.7061,3.0
0.65099764,187.68037,1.0
0.65088487,187.18765,2.0
0.7245587,204.5553,3.0
0.65101767,186.67572,1.0
1.275793,612.6701,2.0
1.2455703,400.22974,3.0
