like1,parT,chain
1.0785694,1961.6989,0.0
1.0606602,1028.72,0.0
1.0784667,1945.7107,0.0
1.072953,1394.1332,0.0
1.075677,1601.7375,0.0
1.0754037,1576.5328,0.0
0.96912414,623.5593,0.0
0.8639039,498.46545,0.0
1.0686765,1195.2545,0.0
1.2607676,108.929955,0.0
1.0713164,1304.0265,0.0
1.077606,1821.7183,0.0
1.0286713,786.33466,1.0
0.31249422,210.5962,2.0
0.60811764,354.53082,3.0
1.0695952,1229.0419,1.0
0.6776799,162.23463,2.0
0.69041425,392.89697,3.0
1.068563,1191.3668,1.0
1.043822,866.0732,2.0
1.0052598,703.4264,3.0
1.0680263,1173.8575,1.0
1.0673065,1152.4604,2.0
1.0665203,1131.0635,3.0
0.8039024,457.0113,1.0
1.0674919,1157.7871,2.0
0.55697304,333.80377,3.0
0.7477217,155.61359,1.0
0.3117586,255.0722,2.0
0.47583908,304.8015,3.0
0.9814137,646.64905,1.0
0.57558495,341.11383,2.0
0.30197608,251.67424,3.0
0.6189228,359.21027,1.0
0.5349797,325.52353,2.0
0.43186098,291.83682,3.0
0.94505864,585.4374,1.0
0.37474826,198.54695,2.0
0.27404436,225.1106,3.0
0.47165796,184.62088,1.0
0.28297648,219.84654,2.0
0.27388677,237.45938,3.0
0.36536962,272.19998,1.0
0.2790782,241.3981,2.0
0.27309057,225.99716,3.0
1.0558922,971.4257,1.0
0.28102016,242.55981,2.0
0.4081271,193.2828,3.0
0.7306794,413.9986,1.0
0.271417,234.27849,2.0
0.27068403,230.13782,3.0
0.27115974,228.65295,1.0
0.27092913,233.05617,2.0
0.2706061,230.85457,3.0
0.95436907,599.1458,1.0
0.27492344,238.39243,2.0
0.7393727,418.7691,3.0
0.9944978,675.535,1.0
0.9482817,138.40466,2.0
0.2928046,248.16095,3.0
0.2730527,236.59853,1.0
0.27116376,233.72655,2.0
0.27074543,232.29056,3.0
0.27141023,234.26512,1.0
0.2707255,232.20148,2.0
0.52836716,323.10004,3.0
0.27452356,224.71423,1.0
0.27105653,228.8852,2.0
0.2706029,230.97069,3.0
0.2817774,220.39603,1.0
0.27194944,227.33725,2.0
0.27060816,230.80788,3.0
0.27062833,231.58607,1.0
0.27060667,231.27838,2.0
0.27060258,231.12453,3.0
0.27062702,231.57256,1.0
0.27060437,231.21356,2.0
0.38115263,276.9773,3.0
0.27067417,231.93202,1.0
0.27061123,231.36995,2.0
0.6835592,389.47556,3.0
0.27072692,232.20816,1.0
0.2706034,231.17299,2.0
0.98403704,652.0062,3.0
