like1,parT,chain
1.1979526,1599.4507,0.0
0.7176431,1136.3772,0.0
1.27403,1758.2614,0.0
0.72034395,1138.1882,0.0
1.3251857,2142.1357,0.0
1.304402,1872.6202,0.0
1.3227376,2063.4473,0.0
0.5080416,507.94806,0.0
1.3245351,2116.2544,0.0
0.7524613,445.32492,0.0
0.6828589,1115.8134,0.0
1.3186976,1992.2107,0.0
0.3327414,570.5712,1.0
0.90663636,392.72845,2.0
0.2270424,623.16766,3.0
0.21537971,632.17596,1.0
0.22787213,873.9946,2.0
0.14055188,753.0853,3.0
0.4868091,514.493,1.0
0.14571981,825.43506,2.0
0.18779649,669.964,3.0
0.8779036,403.75626,1.0
0.12391567,770.9722,2.0
0.379611,954.58026,3.0
0.17750542,701.5741,1.0
0.16823587,840.37036,2.0
0.12519042,805.6713,3.0
0.18127681,688.12646,1.0
0.13663174,818.0441,2.0
0.118039615,785.5647,3.0
0.7601248,1164.6388,1.0
0.1784705,698.0031,2.0
0.13165057,761.7191,3.0
1.2627764,226.99051,1.0
1.2432911,1682.1699,2.0
0.13076207,812.27216,3.0
0.49111986,1015.4901,1.0
0.25587457,888.6046,2.0
0.12818418,809.41034,3.0
0.6437513,471.44943,1.0
0.20253477,644.74677,2.0
0.11917971,794.5082,3.0
0.118017845,785.9076,1.0
0.11962433,795.7894,2.0
0.118290044,790.8485,3.0
0.15218896,741.11804,1.0
0.12046599,776.6951,2.0
0.4941613,512.1928,3.0
0.1193836,795.12006,1.0
0.11823745,790.5138,2.0
0.11800928,788.2107,3.0
0.19610381,653.3399,1.0
0.12163472,800.15717,2.0
0.11870858,792.86096,3.0
0.12299609,772.2867,1.0
0.20476514,642.23975,2.0
0.11868841,781.5676,3.0
0.12044267,776.7442,1.0
0.118035324,785.6262,2.0
0.1181749,790.0672,3.0
0.16571023,721.70355,1.0
0.11799749,786.3542,2.0
0.11798401,787.2825,3.0
0.118017934,788.37805,1.0
0.1687637,716.56244,2.0
0.11798356,787.1428,3.0
0.17171596,711.9037,1.0
0.11812832,789.6848,2.0
0.117989525,787.6555,3.0
0.1180021,788.04895,1.0
0.11798606,786.8068,2.0
0.11798541,787.4279,3.0
