like1,parT,chain
0.9730973,448.62497,0.0
1.9787627,1319.8407,0.0
1.993178,1867.1901,0.0
1.8592523,947.85297,0.0
1.740274,839.0168,0.0
1.9845947,1404.3427,0.0
1.8578203,945.9873,0.0
1.9934418,2114.3481,0.0
1.7635019,855.95764,0.0
0.65909207,349.12955,0.0
0.6713481,352.7688,0.0
1.9872252,1465.145,0.0
1.0763657,485.89993,1.0
0.30118775,212.35918,2.0
0.4312444,280.74435,3.0
1.7997371,889.24207,1.0
1.3868468,621.00543,2.0
1.0789963,486.88712,3.0
1.5237392,698.23895,1.0
1.7617778,854.69714,2.0
0.31164837,199.011,3.0
0.6896212,358.19293,1.0
1.341822,598.60486,2.0
0.6565197,117.781,3.0
0.45438403,288.42715,1.0
1.282936,571.56213,2.0
0.3504282,250.39317,3.0
0.42507055,278.60196,1.0
0.3268045,238.80647,2.0
1.716108,821.5746,3.0
1.9345051,1069.3037,1.0
0.6866523,112.86376,2.0
0.3150032,196.80406,3.0
0.49923712,302.33405,1.0
1.9934312,2082.8115,2.0
0.30183867,210.05753,3.0
0.8427146,405.18433,1.0
0.30740243,225.58282,2.0
0.5432077,315.38358,3.0
1.4291677,644.0658,1.0
0.31270745,230.22534,2.0
0.93998605,437.14557,3.0
0.32894552,239.87769,1.0
1.4477382,654.5907,2.0
0.30245355,219.44434,3.0
0.34863785,249.56906,1.0
0.30506125,223.18657,2.0
0.3018637,209.99532,3.0
