like1,parT,chain
1.0990825,1497.9774,0.0
1.1924694,1790.358,0.0
1.1674833,1692.7269,0.0
0.56962395,570.1618,0.0
0.459925,88.63536,0.0
0.7698105,492.1842,0.0
1.2462989,2083.255,0.0
0.70918393,60.495506,0.0
0.7491435,887.0537,0.0
0.791624,486.0986,0.0
1.1220633,1558.414,0.0
0.5274346,608.8912,0.0
0.9739206,1222.7338,1.0
1.4629039,312.5201,2.0
1.2535877,2132.9475,3.0
0.58460295,725.59814,1.0
0.5328867,667.2446,2.0
1.0821633,1455.6115,3.0
0.5261809,654.225,1.0
0.5257175,612.1934,2.0
1.0696405,30.176828,3.0
0.80837816,959.25824,1.0
0.5781546,719.4513,2.0
1.2612188,2188.0464,3.0
1.445157,320.6965,1.0
0.88601595,1069.4625,2.0
0.556637,579.04895,3.0
0.5320497,665.8224,1.0
0.5217571,639.0079,2.0
0.57070875,712.18585,3.0
1.1631618,1677.8407,1.0
0.4798886,85.716194,2.0
1.4895465,284.67862,3.0
0.955386,1187.6055,1.0
0.978682,187.16461,2.0
0.75911963,898.24835,3.0
0.6723107,806.4466,1.0
0.7539646,496.8056,2.0
1.2059767,1851.3031,3.0
0.98240685,1239.0757,1.0
0.6657561,800.3106,2.0
0.85253215,1019.6931,3.0
0.5383572,675.59686,1.0
0.86005247,1030.4972,2.0
0.53156716,602.4189,3.0
1.1044792,1511.8181,1.0
0.6163543,755.2209,2.0
0.40455562,110.91927,3.0
1.2357749,2014.9833,1.0
1.2091895,1866.4066,2.0
1.1453227,1622.3472,3.0
1.2680745,374.90356,1.0
0.5999481,554.16425,2.0
0.491569,84.121506,3.0
0.8150116,479.94452,1.0
0.8170549,970.7405,2.0
0.5843378,725.3425,3.0
0.57837176,719.65924,1.0
0.5789184,564.69995,2.0
0.5223367,642.17957,3.0
1.2348964,2009.5001,1.0
0.7297953,865.99854,2.0
0.41829202,96.78815,3.0
0.667865,802.27966,1.0
1.1761559,1724.3643,2.0
0.80697924,481.9887,3.0
1.2126292,1882.9448,1.0
0.82720083,984.3305,2.0
0.6438132,535.0234,3.0
1.245005,2074.6257,1.0
1.2069806,1855.9979,2.0
0.7355608,502.33478,3.0
