like1,parT,chain
1.0743634,1465.3768,0.0
1.0810275,1763.5615,0.0
1.0015019,989.4591,0.0
1.0778904,1578.6534,0.0
0.53606933,467.35513,0.0
0.49478617,444.56287,0.0
0.52484643,460.96585,0.0
1.0674447,1366.8502,0.0
0.46803573,431.8888,0.0
1.0816331,1812.8739,0.0
1.0773557,1557.0914,0.0
1.0486988,1205.0825,0.0
0.8287999,710.67395,1.0
1.073762,1453.0221,2.0
0.6867482,571.2814,3.0
0.46820036,431.9632,1.0
0.43977624,419.36353,2.0
0.41028333,406.76385,3.0
0.97272676,913.908,1.0
0.80782753,687.43695,2.0
0.48450485,234.49475,3.0
1.0342106,1117.8799,1.0
0.87790376,767.8953,2.0
0.73907673,617.62524,3.0
0.27822348,352.56186,1.0
0.2186096,298.35986,2.0
0.2254991,325.46088,3.0
0.99339414,966.366,1.0
0.3234533,371.3719,2.0
0.22278872,323.38028,3.0
1.0251597,1074.9674,1.0
0.22762787,292.49622,2.0
0.30107242,362.1925,3.0
0.35198662,382.73428,1.0
0.21253972,308.6145,2.0
0.262689,345.67438,3.0
0.2245159,324.73282,1.0
0.5867767,219.18205,2.0
0.21585484,316.67368,3.0
0.221187,322.01712,1.0
0.21265958,310.1885,2.0
0.80711323,686.66364,3.0
0.24603818,284.56805,1.0
0.21377563,303.97415,2.0
0.21382011,313.67722,3.0
0.26113212,279.54984,1.0
0.21468276,302.50534,2.0
0.21398464,313.98312,3.0
0.21289285,311.2988,1.0
0.4022893,403.41556,2.0
0.2126272,309.95667,3.0
0.58116496,494.5845,1.0
0.39071548,398.54492,2.0
0.2735376,350.52515,3.0
0.21268101,310.3239,1.0
0.21266864,307.14905,2.0
0.21253964,308.73648,3.0
0.2129319,306.01855,1.0
0.21261291,309.84787,2.0
0.2125699,307.93323,3.0
