like1,parT,chain
1.4161946,1977.5728,0.0
1.4157047,1891.6912,0.0
1.4076685,1492.6246,0.0
1.4032097,1328.489,0.0
1.2324717,998.6489,0.0
1.4057528,1421.763,0.0
1.4166297,2103.165,0.0
1.1421338,918.3736,0.0
1.4165579,2063.9028,0.0
1.2098584,251.52528,0.0
1.415165,1829.9036,0.0
0.73505765,374.76163,0.0
1.0870935,851.62537,1.0
0.9230304,329.2955,2.0
0.6155798,420.22775,3.0
0.6248787,414.9843,1.0
1.4102204,1583.1925,2.0
0.9433886,666.67896,3.0
1.1037055,872.07495,1.0
0.77784395,561.8001,2.0
0.9984407,716.93756,3.0
1.4094219,1556.6422,1.0
0.59321386,440.6556,2.0
1.1832466,954.94775,3.0
0.64372975,501.22784,1.0
0.5984164,470.9417,2.0
0.5906162,455.79865,3.0
0.7332777,543.45337,1.0
0.61108387,481.84055,2.0
0.59028816,451.03415,3.0
1.0980542,864.6815,1.0
0.79615974,569.19354,2.0
0.62736005,492.08893,3.0
0.9404885,664.8547,1.0
0.6120654,482.50827,2.0
0.6036445,428.63495,3.0
0.5947318,466.43735,1.0
0.827074,591.68744,2.0
0.5912773,458.73575,3.0
0.60311115,429.08905,1.0
1.1959373,964.6739,2.0
0.5923653,442.44385,3.0
0.59465,466.32687,1.0
0.59033996,453.49124,2.0
1.348661,1115.5022,3.0
0.5917948,460.36194,1.0
0.5915747,444.49844,2.0
0.59028614,452.4302,3.0
0.59108436,446.12463,1.0
0.5904582,449.2774,2.0
0.6820973,520.4824,3.0
0.98715305,704.5862,1.0
0.5909734,457.56985,2.0
0.59041226,454.302,3.0
0.5906706,447.96753,1.0
0.59030056,450.7294,2.0
0.5902793,452.11032,3.0
1.3667063,1144.4824,1.0
0.5906241,448.22714,2.0
0.590278,452.0129,3.0
