like1,parT,chain
1.1822267,135.39731,0.0
1.4839665,1223.0306,0.0
1.4595325,998.4461,0.0
1.4952382,1450.2355,0.0
1.3792679,712.4718,0.0
1.1288828,422.55173,0.0
1.4996771,1598.8356,0.0
1.5010705,1653.0911,0.0
1.5065929,1965.1655,0.0
1.3723593,697.61743,0.0
1.0493929,374.91086,0.0
1.507551,2040.697,0.0
0.7464113,37.349888,1.0
0.7800069,206.13037,2.0
1.4308314,867.7145,3.0
0.9892377,343.80124,1.0
0.8081335,265.05072,2.0
0.8365167,186.30019,3.0
1.3453983,647.51404,1.0
1.496438,1486.5977,2.0
1.0783331,391.4557,3.0
1.4305558,866.6549,1.0
1.2570355,528.57996,2.0
1.0214866,359.54254,3.0
1.3244256,613.62854,1.0
1.2535825,105.45655,2.0
0.79663944,198.44621,3.0
0.89519614,20.805048,1.0
1.2373111,509.62558,2.0
1.1837286,463.16104,3.0
1.0838822,394.7041,1.0
1.4482265,940.6509,2.0
0.9584071,329.8774,3.0
1.0176029,357.4401,1.0
0.8224133,271.87015,2.0
1.4258194,848.79443,3.0
0.74994236,34.114697,1.0
0.74637216,40.58508,2.0
0.7459359,38.967484,3.0
0.81237906,267.14383,1.0
0.7670157,236.6371,2.0
0.7631025,225.96054,3.0
0.9535127,67.01501,1.0
1.5014695,1669.3536,2.0
1.2519807,523.6203,3.0
1.3744601,701.90594,1.0
0.95272636,66.940384,2.0
0.9506011,165.99554,3.0
0.85093945,284.22372,1.0
1.0200939,358.7873,2.0
1.473428,1090.8296,3.0
1.4328088,875.3835,1.0
0.84589523,282.1027,2.0
1.4995395,1593.6985,3.0
0.776072,245.50563,1.0
0.76636285,235.73308,2.0
0.76382405,230.84682,3.0
0.7894046,201.40405,1.0
0.765048,219.02058,2.0
0.7631537,227.82884,3.0
1.4941028,1418.1454,1.0
0.9645178,332.62152,2.0
1.318001,604.0025,3.0
1.4884474,1297.8132,1.0
1.0812145,393.13947,2.0
0.76650685,216.86227,3.0
0.87092423,292.37393,1.0
0.7969781,259.16724,2.0
1.4450765,926.43286,3.0
1.1858387,464.8674,1.0
1.2381516,510.41272,2.0
0.99481136,346.3481,3.0
