like1,parT,chain
1.3857384,1788.825,0.0
1.3467,1728.0161,0.0
1.4128484,1850.8516,0.0
1.0410285,1249.2432,0.0
0.15863177,589.94684,0.0
0.43910006,379.96323,0.0
0.16304313,574.3354,0.0
0.38907602,744.21643,0.0
1.417798,1870.4706,0.0
0.83063614,1037.3224,0.0
1.465832,2163.9888,0.0
0.72372156,951.3382,0.0
0.69787806,228.55554,1.0
0.4169265,409.2512,2.0
0.4639364,788.3029,3.0
0.49450296,805.82886,1.0
0.46586606,342.8419,2.0
0.35273266,458.58865,3.0
0.6611529,239.1896,1.0
0.29219854,491.703,2.0
1.4058614,1832.4602,3.0
0.9388705,1133.0226,1.0
0.1591509,584.4708,2.0
1.2458276,1573.1514,3.0
0.34581253,721.3051,1.0
0.22447522,655.626,2.0
0.17795399,622.78644,3.0
0.23942134,664.3436,1.0
0.17970215,624.4072,2.0
0.16252543,604.439,3.0
0.3800516,739.41956,1.0
0.22654065,656.87744,2.0
0.17089522,615.60645,3.0
0.41604263,410.35733,1.0
0.16380873,573.04865,2.0
0.22245441,654.39435,3.0
0.4264437,766.1341,1.0
0.15989725,581.49774,2.0
0.4261297,396.86142,3.0
0.37897983,442.90994,1.0
0.22089969,529.2582,2.0
0.160489,600.03864,3.0
0.15888217,586.0916,1.0
0.15916799,595.2653,2.0
0.15864545,590.67847,3.0
0.16979754,614.36487,1.0
0.1590042,594.3501,2.0
0.15917628,584.3428,3.0
