like1,parT,chain
1.2385432,1217.035,0.0
1.0821077,668.6338,0.0
0.5783651,248.57753,0.0
1.3156298,1720.3792,0.0
0.7786766,324.1675,0.0
1.255642,1304.0294,0.0
1.292598,1539.83,0.0
1.1716936,938.15436,0.0
1.3212546,1769.935,0.0
1.3098389,1672.0762,0.0
1.1935244,1021.88684,0.0
0.3191254,188.56218,0.0
0.31876424,188.47293,1.0
0.31840384,188.38368,2.0
0.31804413,188.29445,3.0
1.1635796,908.4318,1.0
1.1026064,720.68787,2.0
0.9784252,484.6327,3.0
1.176675,956.7206,1.0
0.33814913,193.06209,2.0
0.61194485,258.6148,3.0
1.1844426,986.3316,1.0
0.3826934,202.7282,2.0
0.82764566,350.93594,3.0
0.5047038,128.01135,1.0
0.28309685,158.1529,2.0
0.27269977,173.22366,3.0
0.48096496,223.49925,1.0
0.30127853,153.26813,2.0
1.0900253,688.1145,3.0
0.6540067,271.99902,1.0
0.51859975,232.53055,2.0
1.2206087,1133.1609,3.0
1.062683,625.4447,1.0
0.81546885,343.8207,2.0
0.65779,273.27444,3.0
0.30075133,153.38525,1.0
0.9411037,441.98505,2.0
0.7219622,297.68515,3.0
0.9349397,435.681,1.0
0.4181263,210.16785,2.0
0.34806997,195.28854,3.0
0.33743528,192.89934,1.0
0.27249947,173.08374,2.0
0.27169806,163.17593,3.0
1.0959406,703.2177,1.0
0.51189095,230.82907,2.0
0.9638164,467.02338,3.0
0.33398622,192.10716,1.0
0.27233562,172.9666,2.0
0.26867855,168.07127,3.0
0.2842509,157.78378,1.0
0.49955547,227.73447,2.0
0.26936474,165.43376,3.0
0.3116208,151.1588,1.0
0.27325708,162.19124,2.0
0.26864296,167.70746,3.0
0.28987452,180.44055,1.0
0.26903135,169.29672,2.0
0.2709742,163.72481,3.0
0.28263485,177.91599,1.0
0.26996768,170.8204,2.0
0.26901823,169.26393,3.0
0.2692414,165.6236,1.0
0.26872337,166.84743,2.0
0.2686422,167.45935,3.0
0.7704939,320.05356,1.0
0.26931393,165.5097,2.0
0.26864475,167.40321,3.0
0.26904437,169.32872,1.0
0.268646,167.38124,2.0
0.26873434,168.35498,3.0
0.26864594,167.7653,1.0
0.26864034,167.61234,2.0
0.2702951,171.1939,3.0
0.26868176,167.05994,1.0
0.26864585,167.3837,2.0
0.26864022,167.54558,3.0
0.2687293,168.33357,1.0
0.56270057,244.19356,2.0
0.26865363,167.8684,3.0
0.26873055,168.33897,1.0
0.2686529,167.8601,2.0
0.26864046,167.62067,3.0
