like1,parT,chain
4.0527887,2119.216,0.0
3.9507072,1724.3395,0.0
0.8250688,184.783,0.0
1.8642327,392.16318,0.0
3.7223618,1253.7032,0.0
4.0572076,2141.2856,0.0
3.3779657,944.71576,0.0
1.1349409,242.18762,0.0
3.4430642,994.0899,0.0
2.8839898,686.43475,0.0
4.032912,2027.77,0.0
3.8978696,1573.9022,0.0
0.7239022,165.09209,1.0
0.6232346,145.40115,2.0
0.52633554,125.710236,3.0
1.3777523,291.2425,1.0
0.86836356,193.13277,2.0
0.61667913,144.07791,3.0
3.069478,764.89624,1.0
2.592819,578.5297,2.0
0.93627876,205.79665,3.0
3.600978,1130.1685,1.0
1.1374383,242.70105,2.0
2.1682873,464.5679,3.0
0.72735775,165.75345,1.0
0.43371513,105.175804,2.0
0.4785706,115.44302,3.0
0.8696972,193.38948,1.0
2.8433712,670.3333,2.0
0.39091045,94.76635,3.0
1.264065,268.78217,1.0
0.94360244,207.09167,2.0
0.669662,154.6015,3.0
1.5650096,328.85034,1.0
1.2257843,260.99155,2.0
0.5242675,125.27399,3.0
0.49685624,119.42213,1.0
0.71433204,163.2569,2.0
0.44170734,107.09424,3.0
0.52433616,125.28848,1.0
1.8894355,397.81088,2.0
0.47761294,115.23215,3.0
0.57250583,135.02226,1.0
0.395375,95.863785,2.0
0.43570146,105.653404,3.0
0.69332355,159.20338,1.0
3.7520833,1289.9236,2.0
0.607627,142.23868,3.0
0.41612613,100.93029,1.0
0.4034691,97.84832,2.0
0.37800202,91.68437,3.0
0.43526265,105.547966,1.0
0.4152025,100.70587,2.0
0.40525323,98.28483,3.0
2.4415722,534.9949,1.0
0.47758004,115.22489,2.0
0.39237514,95.12672,3.0
0.5179998,123.946045,1.0
0.47565117,114.79972,2.0
2.6817474,609.6833,3.0
0.39179724,94.984604,1.0
0.38506466,93.33449,2.0
0.38159633,92.50943,3.0
1.1800148,251.49335,1.0
0.41217765,99.97108,2.0
0.40151307,97.36871,3.0
0.41390386,100.39006,1.0
2.0096595,425.87515,2.0
0.40310198,97.758385,3.0
2.6323614,592.18787,1.0
0.43436328,105.33175,2.0
0.41475785,100.59777,3.0
0.54498434,129.56035,1.0
0.38686714,93.77408,2.0
0.5319526,126.89378,3.0
0.39161214,94.93907,1.0
0.76554835,173.2162,2.0
0.3866643,93.72425,3.0
1.2297529,261.81677,1.0
0.37842128,91.77431,2.0
0.79157174,178.29156,3.0
2.1257734,454.04642,1.0
0.40352595,97.86224,2.0
0.38109455,92.39119,3.0
