like1,parT,chain
0.96000034,559.57306,0.0
1.1128306,1891.5325,0.0
1.012801,970.6169,0.0
3.6426468,120.99546,0.0
1.1010859,1584.1284,0.0
1.1086085,1728.2098,0.0
0.9590997,560.4325,0.0
1.4068859,405.3581,0.0
1.0888332,1441.6539,0.0
0.2749713,30.304602,0.0
1.1121217,1855.885,0.0
1.0152645,520.2691,0.0
1.0375292,1071.6934,1.0
0.9696284,550.99896,2.0
2.338595,294.98807,3.0
1.0208303,1001.0432,1.0
0.9453769,780.73785,2.0
0.91544306,670.58514,3.0
1.0375639,1071.8507,1.0
0.60980445,47.29538,2.0
0.9228214,713.788,3.0
1.079479,1349.4133,1.0
0.9334399,591.82043,2.0
1.1113468,1820.2383,3.0
1.1158472,2181.0159,1.0
0.9993767,925.2715,2.0
0.91792613,691.0657,3.0
1.0994228,1562.779,1.0
1.0702618,1269.6731,2.0
1.0279493,1029.8055,3.0
0.94569737,781.5972,1.0
0.9261896,726.0912,2.0
1.0749521,1308.8118,3.0
1.105144,1646.2457,1.0
0.9692823,842.20245,2.0
0.93763894,585.37354,3.0
0.9195046,699.3093,1.0
1.0690627,1260.1375,2.0
1.0623964,1211.4631,3.0
0.92433715,609.70496,1.0
1.0406103,1086.2421,2.0
1.1144246,1991.6744,3.0
0.9360493,755.79675,1.0
0.922671,713.1909,2.0
1.0665582,1241.0475,3.0
0.9762995,860.4356,1.0
1.0959609,1520.7257,2.0
0.9435036,775.7507,3.0
