like1,parT,chain
1.2528468,1287.6832,0.0
1.2498878,1252.2037,0.0
1.2660227,1728.4462,0.0
1.2465736,1218.0094,0.0
1.2447635,1201.7483,0.0
1.0101966,554.65344,0.0
1.2685063,2060.8528,0.0
0.47798467,181.05783,0.0
1.183418,889.34863,0.0
1.2507677,1262.3335,0.0
0.9957538,536.5601,0.0
1.2654045,1681.4564,0.0
1.2331058,1115.8135,1.0
1.2186118,1029.8785,2.0
1.0471646,605.4682,3.0
1.1312641,754.5624,1.0
0.7084193,318.5579,2.0
0.61839956,284.01855,3.0
1.1880153,903.4286,1.0
1.2549298,1315.9374,2.0
0.44651777,205.87825,3.0
0.9785964,516.36365,1.0
0.6957032,143.37872,2.0
1.2556427,1325.9266,3.0
0.5566917,262.21808,1.0
0.48464695,234.04817,2.0
0.87794024,419.75818,3.0
0.771494,348.71075,1.0
0.56394655,264.88428,2.0
0.46499097,222.97105,3.0
0.9232534,459.46518,1.0
0.8132691,371.74188,2.0
0.4480126,196.29524,3.0
0.77209127,349.01608,1.0
0.63050383,288.23755,2.0
0.455823,215.80814,3.0
0.5643644,265.03696,1.0
0.47790328,230.69867,2.0
0.44795564,196.3604,3.0
0.45510626,215.1717,1.0
0.44644094,205.73347,2.0
0.68440807,308.0267,3.0
0.52298266,249.91335,1.0
0.47601628,181.70293,2.0
0.44630724,198.75552,3.0
0.5908228,157.70457,1.0
0.45571855,190.33781,2.0
0.4469706,206.65443,3.0
0.44566134,201.15067,1.0
0.45462605,214.7271,2.0
0.44574127,203.54579,3.0
0.44567826,201.01436,1.0
0.44571248,203.37392,2.0
0.44560972,202.19414,3.0
0.44664118,198.10803,1.0
1.179761,878.3835,2.0
0.4456092,201.99315,3.0
0.44705215,197.50075,1.0
0.44560882,202.07759,2.0
0.4459251,204.36601,3.0
0.44562584,201.54597,1.0
0.44802555,208.13654,2.0
0.445613,201.81178,3.0
0.44563785,202.76947,1.0
0.44561458,202.3813,2.0
0.44560963,202.18723,3.0
0.44587383,200.02225,1.0
0.4456663,201.10818,2.0
1.0351696,588.24133,3.0
0.4457358,203.51445,1.0
0.44561297,202.33257,2.0
0.9961328,537.017,3.0
0.4478114,196.52858,1.0
0.44561267,201.82263,2.0
0.44560975,201.9501,3.0
0.5366578,254.91924,1.0
0.44560945,202.1745,2.0
0.47398317,228.54688,3.0
0.4456188,201.66895,1.0
0.4456101,201.92809,2.0
0.44560882,202.05765,3.0
0.4456197,201.65117,1.0
0.4456102,201.92265,2.0
0.44560882,202.0584,3.0
