like1,parT,chain
1.3672512,265.49585,0.0
2.8296008,16.49643,0.0
1.4004384,1654.2963,0.0
1.3817729,412.28067,0.0
1.3983504,1173.7701,0.0
1.3916546,642.8219,0.0
1.401025,2074.5818,0.0
1.4008926,1918.6935,0.0
1.346924,181.94456,0.0
1.4010186,2066.452,0.0
1.3964581,950.37616,0.0
1.4001067,1527.6097,0.0
1.3895112,566.16034,1.0
1.3790452,374.05246,2.0
1.396312,936.4987,3.0
1.3932501,719.633,1.0
1.3863817,492.56445,2.0
1.3991629,1304.4596,3.0
1.3976325,1075.0728,1.0
1.0465118,75.5638,2.0
1.3925033,679.8242,3.0
1.3821796,418.89795,1.0
1.35149,194.97398,2.0
1.3723469,306.93594,3.0
1.3503573,191.24988,1.0
1.313759,133.40683,2.0
1.2351478,104.48531,3.0
1.391941,655.2756,1.0
1.3689548,277.9985,2.0
1.1050409,85.89061,3.0
1.3944302,790.2244,1.0
1.3905678,601.25256,2.0
1.3719774,303.62732,3.0
1.3794652,379.03015,1.0
1.3284062,151.96156,2.0
1.3556066,208.72871,3.0
1.3099592,128.75418,1.0
1.2208109,102.15899,2.0
1.3768821,351.70578,3.0
1.3825697,425.1248,1.0
1.3195223,140.4323,2.0
1.2781947,113.16145,3.0
1.3924209,676.2041,1.0
1.331831,156.60701,2.0
1.1388135,52.363617,3.0
1.3602929,227.79445,1.0
1.0499028,76.12868,2.0
1.2814734,114.04512,3.0
