like1,parT,chain
1.2865359,272.91833,0.0
1.3572345,565.39374,0.0
1.3657637,753.3851,0.0
1.376797,1525.9319,0.0
1.3793751,2164.3506,0.0
1.3703368,944.36414,0.0
1.3780038,1763.1539,0.0
1.3457428,438.91678,0.0
1.3454499,436.65918,0.0
1.3684142,857.5806,0.0
1.367196,805.1888,0.0
1.3749917,1286.5641,0.0
1.3534237,513.15173,1.0
1.3389064,393.035,2.0
1.3715482,1007.2314,3.0
0.9099203,187.33495,1.0
1.3164698,311.99707,2.0
1.335542,374.98007,3.0
1.3669176,794.12897,1.0
1.3602622,616.5229,2.0
1.2705069,261.31067,3.0
0.90596384,186.42331,1.0
1.3357296,375.9085,2.0
1.3237772,329.85562,3.0
1.2458439,249.21019,1.0
1.1055716,217.81676,2.0
0.9447087,155.02988,3.0
1.266105,258.59528,1.0
1.1370162,222.96512,2.0
0.97543347,151.70477,3.0
1.3636711,691.1057,1.0
1.0128034,147.6413,2.0
1.0126783,204.47598,3.0
0.9651213,152.80162,1.0
1.3729136,1100.894,2.0
1.0722543,212.85997,3.0
0.87875587,169.06404,1.0
0.8785314,177.74368,2.0
0.87474287,173.40385,3.0
0.87689966,170.19391,1.0
0.88049626,178.76442,2.0
0.8749588,174.47917,3.0
0.8983091,162.41846,1.0
1.3064138,294.2743,2.0
1.145753,224.65208,3.0
0.8916061,182.8308,1.0
0.88086855,167.81621,2.0
1.348069,457.73575,3.0
0.8763659,170.61003,1.0
0.8762974,176.19768,2.0
0.87510955,174.80077,3.0
0.8848612,166.12753,1.0
0.87675095,170.30334,2.0
1.3127521,304.61008,3.0
1.3155569,310.07712,1.0
0.87893045,177.96936,2.0
0.8748253,174.08163,3.0
0.8841631,166.38678,1.0
1.344397,428.74625,2.0
0.8750929,172.06523,3.0
0.98045945,199.72643,1.0
0.8748305,174.10231,2.0
0.8747614,173.75308,3.0
0.8750272,172.19249,1.0
0.87475884,173.13705,2.0
0.8747477,173.60934,3.0
0.8749626,172.33653,1.0
0.8747428,173.40785,2.0
0.874793,173.94351,3.0
0.8751678,174.90445,1.0
0.87474257,173.48483,2.0
1.3103513,300.40573,3.0
