like1,parT,chain
2.3195865,1347.3038,0.0
2.3081121,894.9337,0.0
2.004239,333.6804,0.0
2.271971,661.7045,0.0
2.3208787,1508.5879,0.0
2.0051463,334.1483,0.0
2.3211496,1550.3623,0.0
2.312189,970.0109,0.0
2.3234208,2098.127,0.0
2.3229296,1939.3961,0.0
2.2641318,635.0167,0.0
2.273467,667.4457,0.0
2.2024598,500.56302,1.0
2.3110557,946.9535,2.0
1.3572636,166.79778,3.0
0.8640814,89.28605,1.0
1.6242372,211.71716,2.0
1.2454823,150.5016,3.0
1.9304421,300.02252,1.0
2.1790419,467.51962,2.0
1.1273032,132.52542,3.0
2.2506745,596.4808,1.0
2.220124,531.25696,2.0
2.1778686,466.03314,3.0
1.6709315,221.51974,1.0
2.2455974,584.23663,2.0
1.2785542,155.4029,3.0
1.720668,233.1029,1.0
2.2973416,790.20337,2.0
2.209184,511.65314,3.0
1.8479806,270.2008,1.0
0.34627086,30.802408,2.0
2.3151853,1055.9965,3.0
2.322106,1728.126,1.0
2.3171372,1151.9506,2.0
1.9902987,326.6297,3.0
0.87896967,93.10265,1.0
0.7581068,61.95253,2.0
1.8956103,286.80283,3.0
0.5902715,11.774318,1.0
0.6647559,50.53018,2.0
0.35354182,31.15225,3.0
0.8956018,96.88303,1.0
0.75369585,61.240654,2.0
0.23770833,25.598276,3.0
1.7411505,238.56566,1.0
0.7610363,62.437557,2.0
0.9444613,106.46958,3.0
1.2235973,147.17178,1.0
0.5883245,43.419464,2.0
0.88841754,95.29562,3.0
0.6229188,46.37747,1.0
0.40848333,15.227346,2.0
0.21148406,23.014877,3.0
0.62744814,46.794903,1.0
0.3955832,15.509596,2.0
1.9300613,299.8731,3.0
1.7528306,241.73349,1.0
0.7382301,59.12195,2.0
0.44412312,35.448135,3.0
0.70853084,55.40261,1.0
0.4442852,35.456104,2.0
0.23577632,25.48285,3.0
0.3849428,15.748419,1.0
0.22624344,20.673347,2.0
0.21177861,23.13581,3.0
0.29081997,18.185349,1.0
1.3018084,158.80263,2.0
0.2218656,24.493877,3.0
0.21625872,21.463284,1.0
1.3482867,165.51268,2.0
0.902363,98.332466,3.0
0.2134809,21.844112,1.0
0.21138181,22.429495,2.0
0.34045342,30.520157,3.0
0.2244052,20.788774,1.0
0.21283814,21.962292,2.0
0.21119753,22.549051,3.0
0.2248588,24.741219,1.0
0.21168618,23.102251,2.0
0.21165772,22.282766,3.0
1.1531339,136.44287,1.0
0.30259603,17.835506,2.0
0.21934599,21.164692,3.0
