like1,parT,chain
1.3936529,1557.4933,0.0
1.3467455,1096.1078,0.0
1.4151288,1997.3893,0.0
1.4158075,2009.2401,0.0
1.2922206,734.63605,0.0
1.1992627,482.8691,0.0
1.2009928,485.2713,0.0
1.3596435,1195.4542,0.0
1.3141217,867.83746,0.0
1.3544564,1156.4554,0.0
1.3829112,1415.3464,0.0
1.3316609,995.24774,0.0
1.319884,909.8256,1.0
1.2841175,696.34735,2.0
1.3405144,1055.8469,3.0
1.3055227,810.06616,1.0
0.6448201,160.47641,2.0
0.90116656,242.12904,3.0
1.0394163,312.81665,1.0
1.2250175,523.7264,2.0
0.42358464,101.90695,3.0
1.2326844,540.22076,1.0
0.8283094,212.60402,2.0
1.1125882,376.41238,3.0
0.8140356,207.3618,1.0
0.6187473,154.63438,2.0
0.50570685,128.27066,3.0
1.3519306,1136.6206,1.0
1.2963818,756.51654,2.0
0.9597667,268.4444,3.0
1.0833207,347.73657,1.0
0.9843528,280.1703,2.0
0.5780814,145.03775,3.0
1.1893235,469.23822,1.0
1.0918024,355.68362,2.0
0.5072032,128.57446,3.0
0.5202039,131.19168,1.0
1.2958422,753.6144,2.0
0.45505074,116.54932,3.0
0.6875343,170.43735,1.0
0.5958806,149.354,2.0
0.4294364,107.187325,3.0
0.6038049,151.25249,1.0
0.4273306,105.89644,2.0
0.45760527,117.23545,3.0
0.81229484,206.74107,1.0
0.64544934,160.62334,2.0
0.5115643,129.45216,3.0
