like1,parT,chain
1.9318275,863.51276,0.0
1.8601652,724.20953,0.0
1.7427319,569.6591,0.0
2.0071318,1083.0524,0.0
2.1268268,1898.1606,0.0
2.129675,1932.8405,0.0
1.7770374,608.89044,0.0
1.1903263,161.4529,0.0
1.6903411,520.4267,0.0
2.0164242,1121.5742,0.0
1.7256706,552.5235,0.0
2.065146,1373.2944,0.0
1.4847336,385.17166,1.0
1.2315403,273.3123,2.0
0.7032271,49.593517,3.0
1.3247775,316.64386,1.0
1.9641987,946.86053,2.0
1.2280959,112.861,3.0
1.1786358,241.53426,1.0
1.5006422,393.38425,2.0
1.1733767,89.684265,3.0
0.8433357,56.265854,1.0
1.3161453,312.9625,2.0
1.1662657,184.61418,3.0
2.0454988,1260.1885,1.0
1.6152394,460.8542,2.0
1.1982859,255.22386,3.0
1.2267171,110.595436,1.0
1.1373205,83.43064,2.0
0.28266436,29.101063,3.0
1.2001625,256.36734,1.0
1.1610938,220.49077,2.0
1.1577249,202.55247,3.0
1.157649,203.16406,1.0
1.9179096,831.971,2.0
2.027737,1171.9509,3.0
1.3031632,307.31384,1.0
1.182752,168.20746,2.0
1.9735242,973.63586,3.0
2.0036526,1070.3994,1.0
1.9139322,823.3217,2.0
1.578862,436.45764,3.0
1.1967134,155.74486,1.0
2.120401,1825.174,2.0
1.9695059,961.91547,3.0
1.4700929,377.84378,1.0
0.2867067,28.484333,2.0
1.1758604,239.19781,3.0
2.076769,1449.1483,1.0
1.4570386,371.65396,2.0
1.1583443,212.48851,3.0
1.1689329,232.47098,1.0
1.7873644,621.5435,2.0
1.3448272,325.01392,3.0
1.5857432,440.78226,1.0
1.9059293,806.3666,2.0
1.08033,75.19791,3.0
1.6682322,501.5632,1.0
1.2427653,278.91452,2.0
1.1834536,167.5902,3.0
