like1,parT,chain
1.1093531,774.9583,0.0
1.3654772,2133.1504,0.0
0.9243671,583.73,0.0
1.3135234,1380.5719,0.0
1.359039,1891.7462,0.0
0.82281625,512.6637,0.0
1.262875,1162.4097,0.0
1.3644366,2085.6116,0.0
1.3359385,1533.4537,0.0
0.7306784,126.23749,0.0
1.3597643,1913.7657,0.0
1.2212206,1033.851,0.0
0.44304913,175.95566,1.0
0.22047617,225.67383,2.0
0.22052126,275.392,3.0
1.2182045,1025.7522,1.0
0.66409564,137.7387,2.0
1.1057937,769.20795,3.0
0.667915,432.51053,1.0
0.23465124,281.29105,2.0
1.2415404,1092.354,3.0
1.2605028,1154.206,1.0
0.5745622,395.71063,2.0
0.3989316,335.43674,3.0
0.92268336,582.4593,1.0
0.27835396,208.96196,2.0
0.19005309,242.3857,3.0
0.9083808,571.75134,1.0
0.62113994,413.04532,2.0
0.42663026,344.21866,3.0
1.09107,748.2368,1.0
0.78489614,116.78423,2.0
0.46475753,356.9008,3.0
0.5467446,158.20984,1.0
0.18757065,246.82329,2.0
0.2611273,291.13004,3.0
0.4949427,166.87148,1.0
0.19865961,264.05716,2.0
0.18927322,255.44023,3.0
0.20320234,266.75787,1.0
0.18873176,254.57178,2.0
0.18724279,248.47874,3.0
0.7854615,116.68597,1.0
0.24413341,284.94626,2.0
0.18918705,255.31004,3.0
0.3470356,193.88322,1.0
0.19991153,234.63762,2.0
1.2305696,1059.648,3.0
0.42598552,344.009,1.0
0.18758556,251.95949,2.0
0.28098008,297.98425,3.0
0.45179045,352.491,1.0
0.19230199,259.00897,2.0
0.3045296,305.74997,3.0
0.1922229,240.1228,1.0
0.18743211,247.34729,2.0
0.18734516,250.95953,3.0
0.19892307,235.22807,1.0
1.228925,1054.9392,2.0
0.99787664,645.0837,3.0
0.21958037,274.97186,1.0
0.18724024,250.21912,2.0
0.18719779,249.34892,3.0
0.18763655,246.60904,1.0
0.18721697,248.78429,2.0
0.2274142,278.35477,3.0
0.18802886,253.17813,1.0
0.18724462,250.26271,2.0
0.5254363,378.00864,3.0
0.1917142,258.41852,1.0
0.18780598,252.6209,2.0
0.18720534,249.72209,3.0
0.19659707,262.61728,1.0
0.18720925,249.80582,2.0
0.19620615,236.99435,3.0
0.2265682,223.56432,1.0
0.1872422,248.48465,2.0
0.18720159,249.10338,3.0
0.18724045,250.22128,1.0
0.18719897,249.50278,2.0
0.32859018,313.39645,3.0
0.18723854,248.52121,1.0
0.18719779,249.37016,2.0
0.6996568,446.80243,3.0
0.18930888,243.35823,1.0
0.18720454,249.01822,2.0
0.18719937,249.1942,3.0
0.18720052,249.57738,1.0
0.1871984,249.46315,2.0
0.1871979,249.40604,3.0
0.23414515,281.09036,1.0
0.1872005,249.14354,2.0
0.18719786,249.32317,3.0
0.43719432,347.6618,1.0
0.28129718,298.09152,2.0
0.1872039,249.68555,3.0
