like1,parT,chain
1.2847099,1744.8899,0.0
1.335678,144.6401,0.0
0.97483677,590.25507,0.0
1.1726588,1182.5839,0.0
1.2991066,1853.3809,0.0
1.087118,805.14594,0.0
1.5567832,36.323284,0.0
1.2094038,1329.8595,0.0
1.2674693,1625.7804,0.0
1.1416081,1026.5677,0.0
0.8206407,408.72256,0.0
0.8208811,409.11462,0.0
1.050452,717.6452,1.0
0.9552824,563.1839,2.0
1.0106128,644.5669,3.0
1.141404,1025.4712,1.0
1.0502851,717.2929,2.0
0.95529705,563.2038,3.0
0.86556154,276.64072,1.0
0.838941,433.44788,2.0
0.8205909,408.6413,3.0
1.1792114,1215.4631,1.0
1.170426,1172.0782,2.0
0.84350395,438.21362,3.0
1.0029972,231.86032,1.0
0.7960281,335.03696,2.0
0.8011283,371.83914,3.0
0.79521734,342.68164,1.0
0.8027301,375.70212,2.0
0.9749545,590.424,3.0
0.92423064,255.04533,1.0
0.99850607,625.309,2.0
0.84539396,440.17715,3.0
1.06551,750.8511,1.0
0.8165439,303.692,2.0
0.79985887,368.56995,3.0
0.7969094,359.19186,1.0
0.7955714,350.93677,2.0
0.79525465,346.8092,3.0
0.7990805,366.38196,1.0
0.79554635,350.70947,2.0
0.7952124,342.8732,3.0
0.7979059,328.02527,1.0
0.79533565,348.2976,2.0
0.8638923,459.22464,3.0
0.81432015,305.46466,1.0
0.8596313,454.8404,2.0
0.7954891,338.6519,3.0
