like1,parT,chain
1.4300249,1180.3431,0.0
0.32886633,131.66373,0.0
1.4345312,1895.6718,0.0
1.4297123,1170.8972,0.0
1.4327835,1335.7523,0.0
1.4030875,861.50433,0.0
1.1073598,400.28738,0.0
1.3580639,679.4793,0.0
1.3887357,785.09863,0.0
0.3303344,136.17084,0.0
1.1513044,433.0421,0.0
0.98757625,331.865,0.0
0.8735575,282.35294,1.0
0.61872977,207.00833,2.0
0.44642442,169.33603,3.0
1.3203123,602.9746,1.0
1.4075012,891.6589,2.0
1.0597537,369.57272,3.0
1.1542944,435.40536,1.0
0.7040288,228.32463,2.0
0.33893737,124.78425,3.0
1.3369025,630.8959,1.0
1.3758413,734.67694,2.0
1.2583548,527.11475,3.0
1.1469471,429.61023,1.0
0.49600497,179.99417,2.0
0.6314555,210.01712,3.0
1.1656165,444.47897,1.0
0.78720105,252.87178,2.0
0.56346655,194.5213,3.0
1.3888459,785.5923,1.0
1.3136615,592.9398,2.0
0.8173517,262.53583,3.0
1.0210308,348.2254,1.0
0.8058085,258.7807,2.0
0.64835066,214.05836,3.0
0.38651243,155.82895,1.0
0.627929,209.18239,2.0
0.3443581,143.74634,3.0
0.9613702,319.50015,1.0
0.42808932,165.34607,2.0
0.36664668,150.75845,3.0
0.43748403,167.40068,1.0
0.35113788,146.09247,2.0
0.32970878,135.43835,3.0
0.33939716,124.613686,1.0
0.35384715,146.97485,2.0
0.3299939,135.79427,3.0
