like1,parT,chain
1.0310811,549.2907,0.0
0.5451828,138.99236,0.0
1.2626548,1237.2091,0.0
1.245143,1125.1586,0.0
1.1987582,916.30884,0.0
1.3282378,2155.2288,0.0
1.2295977,1042.8038,0.0
1.231643,1052.8263,0.0
1.3189709,1916.3447,0.0
1.3143911,1827.3616,0.0
1.234306,1066.2152,0.0
1.1379706,741.3193,0.0
1.1857245,872.2016,1.0
1.148312,766.2288,2.0
0.9481574,452.6106,3.0
0.60463446,278.29095,1.0
0.90592045,413.79083,2.0
0.5173828,142.79106,3.0
0.9090245,416.42328,1.0
0.89513016,91.527275,2.0
0.63912743,127.13561,3.0
1.1230501,707.4591,1.0
0.99113995,498.60938,2.0
0.640094,289.75967,3.0
0.39460593,216.27536,1.0
0.35606205,179.53322,2.0
0.9038245,412.07266,3.0
0.3510273,186.45744,1.0
0.4495269,233.92252,2.0
0.967343,472.1985,3.0
0.8204381,103.971306,1.0
0.3511489,191.13113,2.0
0.45218378,234.71104,3.0
0.7087044,312.8725,1.0
0.99227625,499.9357,2.0
0.40518585,220.00406,3.0
0.36526644,203.23074,1.0
0.35343635,194.84409,2.0
0.6810986,303.45837,3.0
0.3848576,212.52682,1.0
0.37704977,169.73543,2.0
0.73038244,320.96695,3.0
0.37264213,207.12213,1.0
0.35226846,193.32767,2.0
0.35103142,186.43044,3.0
1.2659379,1261.9918,1.0
0.37148294,171.70549,2.0
1.1729952,832.8122,3.0
0.3509969,190.65076,1.0
0.35073408,188.55411,2.0
0.3507833,189.60243,3.0
0.36152616,201.1554,1.0
0.35259327,193.79292,2.0
0.35086673,190.11168,3.0
0.3549377,180.43327,1.0
0.35116115,185.7822,2.0
0.7851673,342.85895,3.0
1.0124744,524.54376,1.0
0.3751506,170.37997,2.0
0.3534547,181.85382,3.0
0.35111484,185.97707,1.0
0.35090837,187.26558,2.0
0.3508179,189.84262,3.0
0.35082164,187.69232,1.0
0.5213523,254.32964,2.0
0.35073164,188.64737,3.0
0.3509623,186.89569,1.0
0.35073602,188.5037,2.0
0.3507525,189.30768,3.0
0.81009454,353.1988,1.0
0.35110638,191.00706,2.0
0.5846062,272.10294,3.0
