like1,parT,chain
1.2401971,2078.6785,0.0
1.3856171,536.2526,0.0
0.78232586,131.28362,0.0
0.74715275,764.0885,0.0
0.76119035,756.43225,0.0
0.8117059,734.9408,0.0
0.998821,50.234764,0.0
0.78522706,133.63672,0.0
0.8089529,1035.6898,0.0
1.6553276,387.6764,0.0
1.5305084,248.27335,0.0
0.9199753,1140.3043,0.0
0.68984836,899.88916,1.0
0.68704695,831.98883,2.0
0.68174183,865.93896,3.0
0.7278528,777.92365,1.0
0.74839944,976.6119,2.0
0.6828223,877.26776,3.0
0.91044545,69.00017,1.0
0.8025958,100.14189,2.0
1.1028664,1459.3732,3.0
0.82439816,91.935745,1.0
0.78216404,112.78623,2.0
0.77785504,123.21148,3.0
0.7472374,975.44574,1.0
0.70124537,920.6924,2.0
0.7634312,991.2898,3.0
0.7119994,791.29236,1.0
0.6867395,834.28,2.0
0.6821179,855.7739,3.0
1.019608,1276.2141,1.0
0.94239366,680.66504,2.0
0.75517535,983.3126,3.0
1.2484343,2129.4038,1.0
0.6845621,841.18286,2.0
0.6919649,904.4421,3.0
0.6829626,848.9639,1.0
0.68199205,857.4515,2.0
0.68177253,861.69525,3.0
0.6833636,880.108,1.0
0.6818036,867.941,2.0
0.6817684,861.8574,3.0
0.6867898,833.8432,1.0
0.68213767,855.5555,2.0
0.6817514,866.4116,3.0
1.1420118,1578.9489,1.0
0.69610476,912.24774,2.0
0.6827292,876.71533,3.0
