like1,parT,chain
0.901508,854.59955,0.0
1.019988,1020.08624,0.0
0.53552884,434.2753,0.0
0.93659,898.8852,0.0
1.0958142,1155.5007,0.0
0.3051542,180.92496,0.0
0.5286528,107.9147,0.0
1.0904528,1144.9268,0.0
1.1698194,1374.3896,0.0
1.2293525,1813.5297,0.0
1.2422044,2059.1294,0.0
1.1988533,1529.1532,0.0
0.581169,539.9051,1.0
1.2060173,1581.3113,2.0
0.8353402,777.6573,3.0
0.61269885,564.0005,1.0
1.2373908,1946.8574,2.0
0.98345065,963.23846,3.0
0.9700456,943.7447,1.0
0.7812295,73.95972,2.0
0.54836506,508.8522,3.0
0.5798053,251.87216,1.0
0.59918314,553.23584,2.0
0.64211106,292.17737,3.0
0.5137043,109.97774,1.0
0.30506182,145.45134,2.0
0.53137916,479.29114,3.0
1.1680459,1366.7906,1.0
0.6076849,559.68634,2.0
0.9225744,881.00635,3.0
0.6276364,576.3732,1.0
0.5457125,505.32428,2.0
0.5283127,469.79977,3.0
0.6418575,291.40594,1.0
0.57133967,400.1291,2.0
0.527644,454.49063,3.0
0.31157863,182.98799,1.0
0.27444014,164.21967,2.0
0.2803518,154.83551,3.0
0.874247,821.5842,1.0
0.5428114,501.2546,2.0
1.2019954,1551.0742,3.0
0.52993447,474.706,1.0
0.52743435,464.5983,2.0
0.5274346,459.54446,3.0
0.5375252,430.74738,1.0
1.1120368,1188.8024,2.0
0.7094121,650.1703,3.0
0.73006177,670.2754,1.0
1.1926649,1489.826,2.0
0.54849654,417.24753,3.0
0.7065853,647.44727,1.0
0.56977785,401.1414,2.0
0.32839602,187.9551,3.0
1.146183,1281.7281,1.0
1.0152828,1012.382,2.0
0.80264676,743.0359,3.0
0.6327745,279.02634,1.0
0.68536615,627.2976,2.0
0.61491364,371.81232,3.0
1.2401426,2007.242,1.0
0.5785587,395.75864,2.0
0.78922015,729.1506,3.0
0.4250455,210.59052,1.0
0.31069654,182.71301,2.0
0.27815768,168.77426,3.0
1.0950148,1153.9005,1.0
0.65158254,596.6535,2.0
0.5901516,388.7892,3.0
0.9609849,930.81915,1.0
1.1107177,1186.031,2.0
0.68806684,629.86707,3.0
