like1,parT,chain
1.164001,1695.7524,0.0
0.94244605,595.44257,0.0
0.92668957,577.3886,0.0
1.1667148,2118.7969,0.0
0.96190506,619.3514,0.0
0.758049,440.3895,0.0
0.6987187,132.9029,0.0
1.0395437,744.6649,0.0
0.9084091,557.2746,0.0
0.6858113,134.76279,0.0
1.1176488,983.68134,0.0
0.9258254,576.42096,0.0
0.2438095,232.63734,1.0
0.53534114,330.51187,2.0
0.3890041,281.57462,3.0
0.5944125,355.14575,1.0
0.2669407,244.02432,2.0
0.44869205,299.58502,3.0
0.40230295,285.3364,1.0
0.7168573,130.28331,2.0
0.25343943,207.80986,3.0
0.8384558,495.1978,1.0
1.164268,1727.969,2.0
0.7464644,433.12103,3.0
0.37487695,179.93828,1.0
0.7908656,462.3016,2.0
0.25729242,206.28781,3.0
0.2943106,253.69745,1.0
0.24133115,230.75365,2.0
0.23730388,219.28175,3.0
1.1320608,1064.4368,1.0
0.5551969,338.5727,2.0
0.42332143,291.2985,3.0
0.6655341,388.3862,1.0
0.40686825,174.76302,2.0
1.1105705,951.36597,3.0
0.5898341,353.16296,1.0
0.24245794,231.65303,2.0
0.42716828,292.408,3.0
0.95963883,616.4703,1.0
0.47402272,308.1626,2.0
0.37491012,179.9327,3.0
0.26477557,203.70018,1.0
0.9409427,593.69073,2.0
0.23799987,218.16876,3.0
0.27978313,248.79315,1.0
0.23820129,227.54048,2.0
1.0834162,850.9961,3.0
0.23696803,225.46739,1.0
0.23635858,222.37457,2.0
0.23647289,223.92099,3.0
0.34971848,270.39996,1.0
0.2369401,225.40305,2.0
0.26760268,244.28436,3.0
0.23887251,216.91414,1.0
0.6161496,364.78384,2.0
0.2363675,222.22731,3.0
0.25989017,205.34317,1.0
0.23807256,218.04842,2.0
0.23658584,224.40103,3.0
0.23646665,223.88881,1.0
0.2363677,223.1317,2.0
0.2363521,222.75313,3.0
0.29925287,255.28838,1.0
0.23737681,226.28586,2.0
0.23654799,224.25659,3.0
0.423735,291.41614,1.0
0.23658608,220.9847,2.0
0.30212733,256.2004,3.0
0.23651594,221.26158,1.0
0.2363537,222.83131,2.0
0.23638333,222.04645,3.0
0.23635742,222.3998,1.0
0.23635219,222.57646,2.0
0.2363515,222.6648,3.0
0.23642243,221.74164,1.0
0.23636349,222.28647,2.0
0.23635249,222.5589,3.0
0.2578782,240.2285,1.0
0.25231797,208.28467,2.0
0.23638318,223.31558,3.0
0.23640044,223.46992,1.0
0.86569875,514.7298,2.0
0.23635419,222.84862,3.0
