like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
0.82272816,1.3994972,0.22446239,0.2002034,0.9443824,0.2179135,0.0037484516,4.1786785,1.0
0.5450512,1.1072365,0.7054644,0.5864716,0.075642064,0.3645622,0.3974108,2.9233716,1.0
0.5517907,1.1432037,0.44323042,0.91411424,0.05072016,0.43246362,0.76941085,3.9943485,1.0
0.83010983,1.3806636,0.2209608,0.8188882,0.6438568,0.27617735,0.25500965,2.7877595,1.0
0.5751622,1.0002044,0.53423274,0.12514436,0.13942361,0.39274985,0.7965585,4.713928,1.0
0.57837266,1.0002611,0.5682881,0.10121589,0.13091305,0.45779726,0.37868357,2.5650496,1.0
0.53967935,1.0301178,0.53808486,0.71593994,0.48563525,0.6997342,0.27206263,4.407722,1.0
0.75819105,0.9177639,0.2936115,0.048157994,0.40914744,0.6720829,0.6861102,2.106884,1.0
0.5251229,1.2454054,0.978132,0.17085631,0.9630958,0.689166,0.021489097,4.338832,1.0
0.83568454,1.0104473,0.50441766,0.3668537,0.8519061,0.87107265,0.76810855,2.2221386,1.0
0.85274845,0.74191815,0.9549321,0.6110823,0.521527,0.8208922,0.77708447,4.0918937,1.0
0.51952726,1.2609947,0.71632427,0.5816015,0.885984,0.13953944,0.83073175,1.0895461,1.0
0.7101769,1.0948511,0.30377468,0.023145115,0.7046711,0.3579862,0.95750886,3.9563727,1.0
0.5240041,1.2136891,0.6512158,0.43704808,0.46396878,0.20874357,0.041623436,4.894737,1.0
0.53239113,1.0764982,0.4829867,0.5653898,0.84501857,0.72770983,0.48085684,1.310788,1.0
0.5577911,1.0615085,0.7138351,0.5603317,0.68850845,0.44924027,0.7190431,2.4238906,1.0
0.53390247,1.1339103,0.640514,0.5664079,0.57963824,0.36938873,0.4483322,1.3240527,1.0
0.5824836,1.0907315,0.41177216,0.99863744,0.39320412,0.68756205,0.80837446,4.4075513,1.0
0.947644,1.070921,0.736226,0.31737763,0.3780709,0.93878204,0.63262385,3.1405275,1.0
0.8368365,1.2279711,0.21930666,0.8982109,0.3695667,0.6964792,0.6741875,3.6141877,1.0
0.5243814,1.2671952,0.92866325,0.8388551,0.5817435,0.28701642,0.21907924,4.3580465,1.0
0.53176963,1.1744895,0.95831794,0.6960455,0.799519,0.63118386,0.09049031,2.5105062,1.0
0.7038371,1.1308442,0.63957244,0.037316356,0.16902523,0.65639836,0.8119745,2.5357099,1.0
0.6490737,0.94882154,0.40099025,0.3820269,0.5696492,0.5285728,0.8642089,3.9851964,1.0
0.64998496,0.91955453,0.6617039,0.46831793,0.038396943,0.5299243,0.95665896,2.3212948,1.0
0.55941874,1.1862168,0.40181312,0.22605987,0.98854846,0.65290934,0.1487792,4.864754,1.0
0.5314706,1.1018372,0.5365657,0.6747227,0.5736247,0.52981144,0.34866053,4.988934,1.0
