like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.1565962,1.4787501,0.6018915,0.6023256,0.26162478,0.76454943,0.11299249,3.4144475,1.0
0.9600467,1.6401043,0.6827454,0.6746688,0.31564233,0.8704801,0.26390862,2.2194622,1.0
4.4066277,1.169927,0.36222827,0.944527,0.5045772,0.632861,0.9869559,1.2360578,1.0
0.9772659,2.68439,0.94665974,0.40672606,0.7044842,0.12710446,0.45915237,3.9007318,1.0
1.0754794,2.0190356,0.67359334,0.32416812,0.8669714,0.26744863,0.5387625,2.1717536,1.0
1.0663021,1.993952,0.6675359,0.094004385,0.202773,0.20380244,0.5467363,3.918999,1.0
4.5418687,1.3107672,0.35178328,0.9556206,0.7199562,0.13395052,0.014828523,4.3298244,1.0
0.5718367,0.60778105,0.7193894,0.011384795,0.9058516,0.9291061,0.3360464,2.2707393,1.0
4.792361,0.8983642,0.32146826,0.26089337,0.53200275,0.955142,0.021471594,4.651182,1.0
1.6245296,1.4065691,0.55704105,0.8199356,0.14548482,0.68777984,0.87540084,2.370397,1.0
0.99121696,1.5217156,0.6296203,0.8692747,0.33377537,0.84626836,0.22541802,2.4751794,1.0
1.4104996,1.4436423,0.73063576,0.40891364,0.3164051,0.1051057,0.44824597,1.9014708,1.0
0.85210127,0.81861794,0.91429275,0.8621354,0.42071012,0.9512575,0.26057556,4.738038,1.0
2.81358,1.4274263,0.4726538,0.20347695,0.30591533,0.10629967,0.39582938,1.133567,1.0
1.1148319,2.311623,0.78152776,0.4819145,0.094498985,0.64216584,0.59888846,1.9132018,1.0
1.0548627,1.6571559,0.610749,0.2518967,0.5936128,0.34164646,0.63982314,1.5029675,1.0
4.0916295,0.9364763,0.35375112,0.06017061,0.79207194,0.82297325,0.95323074,1.9431082,1.0
4.3860903,1.2434994,0.36115792,0.7805865,0.70858145,0.24063633,0.8588048,1.918487,1.0
3.9854403,0.6797042,0.34164497,0.31625837,0.27036965,0.97841483,0.039638814,4.9932184,1.0
1.1547266,2.242835,0.7499563,0.43600687,0.047141045,0.2580474,0.27007446,4.712142,1.0
1.1073599,2.0889044,0.70017,0.7494463,0.7124132,0.41066158,0.99273926,3.8002267,1.0
1.0128073,2.4964583,0.8653944,0.70288676,0.2695777,0.14823952,0.2592741,3.314295,1.0
2.1106348,1.4427174,0.52103764,0.13693161,0.08316938,0.5205437,0.12690146,4.0469403,1.0
1.0347406,1.9407452,0.64631915,0.7621531,0.6925923,0.23449196,0.52467847,4.587533,1.0
