date,storage,inflow,outflow
1999-05-05,36277287.964,108.142,1.449
1999-05-06,44909449.240,103.017,3.108
1999-05-07,55049153.682,122.414,5.056
1999-05-08,64448045.594,115.646,6.863
1999-05-09,72966604.254,107.094,8.500
1999-05-10,80973016.440,102.705,10.038
1999-05-11,88865490.754,102.903,11.555
1999-05-12,96453388.327,100.836,13.013
1999-05-13,103902907.565,100.666,14.445
1999-05-14,110917912.656,96.985,15.793
1999-05-15,117678792.641,95.343,17.092
1999-05-16,124849041.640,101.459,18.470
1999-05-17,132436421.690,107.745,19.928
1999-05-18,140686876.826,117.005,21.514
1999-05-19,150046817.373,131.645,23.312
1999-05-20,160262278.437,143.510,25.275
1999-05-21,170378205.463,144.302,27.220
1999-05-22,181450425.945,157.498,29.347
1999-05-23,196931206.626,211.498,32.322
1999-05-24,226618130.729,381.626,38.027
1999-05-25,270380141.518,552.942,46.437
1999-05-26,306385651.978,470.087,53.357
1999-05-27,333582125.605,373.357,58.583
1999-05-28,359131137.327,359.199,63.493
1999-05-29,382219649.589,335.158,67.930
1999-05-30,402553332.625,307.181,71.837
1999-05-31,421002591.834,288.916,75.383
1999-06-01,441150484.248,312.448,79.255
1999-06-02,457272718.298,268.953,82.353
1999-06-03,470931952.345,243.071,84.978
1999-06-04,487251257.499,276.995,88.114
1999-06-05,508292306.773,333.968,90.437
1999-06-06,529864284.048,340.113,90.437
1999-06-07,546496600.523,282.941,90.437
1999-06-08,559185102.598,237.295,90.437
1999-06-09,569676539.072,211.866,90.437
1999-06-10,578575277.947,193.432,90.437
1999-06-11,587417770.422,192.781,90.437
1999-06-12,599112931.697,225.798,90.437
1999-06-13,619581494.571,327.342,90.437
1999-06-14,649334774.246,434.804,90.437
1999-06-15,693351570.721,599.891,90.437
1999-06-16,746780351.196,708.826,90.437
1999-06-17,790704181.270,598.815,90.437
1999-06-18,829661480.145,541.332,90.437
1999-06-19,864058414.220,488.550,90.437
1999-06-20,891534017.095,408.442,90.437
1999-06-21,915750784.770,370.724,90.437
1999-06-22,939896531.644,369.902,90.437
1999-06-23,963068550.519,358.632,90.437
1999-06-24,985446646.782,371.375,112.369
1999-06-25,1004452540.050,366.080,146.104
1999-06-26,1018025155.914,327.286,170.196
1999-06-27,1027062982.749,290.842,186.238
1999-06-28,1033479951.395,271.898,197.628
1999-06-29,1038343626.236,262.553,206.260
1999-06-30,1042846980.665,266.376,214.254
1999-07-01,1050828605.242,320.801,228.421
1999-07-02,1057233470.923,313.920,239.790
1999-07-03,1058889946.777,261.902,242.730
1999-07-04,1057663955.583,226.364,240.554
1999-07-05,1056306128.320,222.428,238.144
1999-07-06,1057880127.698,259.155,240.937
1999-07-07,1069895702.353,401.334,262.265
1999-07-08,1077904529.261,360.246,267.551
1999-07-09,1085732348.169,358.151,267.551
1999-07-10,1095990410.091,406.289,287.561
1999-07-11,1095990410.091,431.520,431.520
1999-07-12,1095990410.091,416.144,416.144
1999-07-13,1095990410.091,388.903,388.903
1999-07-14,1095990410.091,344.757,344.757
1999-07-15,1095990410.091,271.955,271.955
1999-07-16,1095715204.999,264.366,267.551
1999-07-17,1095990410.091,277.759,274.574
1999-07-18,1095990410.091,281.696,281.696
1999-07-19,1095990410.091,288.492,288.492
1999-07-20,1095990410.091,290.021,290.021
1999-07-21,1095990410.091,300.979,300.979
1999-07-22,1095990410.091,290.814,290.814
1999-07-23,1095990410.091,279.572,279.572
1999-07-24,1095990410.091,271.162,271.162
1999-07-25,1093442280.199,238.059,267.551
1999-07-26,1089174271.907,218.153,267.551
1999-07-27,1084771652.415,216.595,267.551
1999-07-28,1080574578.524,218.974,267.551
1999-07-29,1077343888.632,230.159,267.551
1999-07-30,1073105169.940,218.492,267.551
1999-07-31,1068141478.506,201.701,259.151
1999-08-01,1062965896.834,190.062,249.965
1999-08-02,1059320653.030,201.304,243.494
1999-08-03,1058765009.132,236.077,242.508
1999-08-04,1059893323.805,257.570,244.511
1999-08-05,1058875438.956,230.923,242.704
1999-08-06,1057662014.278,226.506,240.550
1999-08-07,1056785977.302,228.856,238.995
1999-08-08,1055118569.813,216.737,236.036
1999-08-09,1050412492.075,173.214,227.682
1999-08-10,1045235460.115,158.574,218.493
1999-08-11,1039832580.055,146.370,208.903
1999-08-12,1034581697.055,138.809,199.583
1999-08-13,1028573848.593,119.384,188.919
1999-08-14,1022978750.324,114.230,178.988
1999-08-15,1017391532.859,104.404,169.071
1999-08-16,1013262112.279,113.947,161.741
1999-08-17,1009032658.345,105.282,154.234
1999-08-18,1006298906.112,117.741,149.382
1999-08-19,1003871419.888,116.977,145.073
1999-08-20,1000366684.910,98.288,138.852
1999-08-21,997395833.589,99.194,133.579
1999-08-22,994020250.219,88.518,127.587
1999-08-23,990471965.602,80.221,121.289
1999-08-24,988131567.320,90.047,117.135
1999-08-25,987097266.278,103.328,115.299
1999-08-26,985430476.058,93.049,112.341
1999-08-27,983132594.303,81.666,108.262
1999-08-28,981112687.236,81.298,104.677
1999-08-29,979359188.481,81.269,101.564
1999-08-30,977908889.396,82.204,98.990
1999-08-31,976019252.554,73.765,95.636
1999-09-01,973532425.362,62.439,91.222
1999-09-02,970570172.236,56.152,90.437
1999-09-03,967167538.311,51.055,90.437
1999-09-04,963527563.586,48.308,90.437
1999-09-05,960851553.661,59.465,90.437
1999-09-06,960115655.736,81.920,90.437
1999-09-07,957437226.610,59.437,90.437
1999-09-08,954259664.685,53.660,90.437
1999-09-09,950879062.760,51.310,90.437
1999-09-10,947143702.435,47.204,90.437
1999-09-11,943173506.909,44.486,90.437
1999-09-12,939159247.384,43.976,90.437
1999-09-13,934973743.059,41.994,90.437
1999-09-14,930969246.734,44.089,90.437
1999-09-15,927158027.208,46.326,90.437
1999-09-16,923297905.283,45.760,90.437
1999-09-17,919308096.958,44.259,90.437
1999-09-18,915230247.033,43.240,90.437
1999-09-19,911005603.507,41.541,90.437
1999-09-20,906930172.782,43.268,90.437
1999-09-21,903043094.057,45.448,90.437
1999-09-22,898943212.132,42.985,90.437
1999-09-23,894520367.007,39.247,90.437
1999-09-24,889703624.281,34.688,90.437
1999-09-25,885897329.556,46.383,90.437
1999-09-26,881699556.431,41.852,90.437
1999-09-27,876684612.106,32.394,90.437
1999-09-28,871231792.580,27.326,90.437
1999-09-29,866664573.055,37.576,90.437
1999-09-30,861402524.730,29.534,90.437
1999-10-01,856162508.405,29.789,90.437
1999-10-02,850643592.879,26.561,90.437
1999-10-03,844899605.354,23.956,90.437
1999-10-04,839111553.829,23.446,90.437
1999-10-05,833653809.504,27.269,90.437
1999-10-06,827687169.178,21.379,90.437
1999-10-07,823724317.653,44.571,90.437
1999-10-08,825826486.928,114.768,90.437
1999-10-09,824483888.203,74.898,90.437
1999-10-10,821193833.478,52.358,90.437
1999-10-11,817752060.352,50.602,90.437
1999-10-12,812883909.627,34.093,90.437
1999-10-13,812647144.502,87.697,90.437
1999-10-14,810577921.777,66.488,90.437
1999-10-15,807676839.851,56.860,90.437
1999-10-16,804403892.326,52.556,90.437
1999-10-17,799990810.401,39.360,90.437
1999-10-18,795741715.676,41.258,90.437
1999-10-19,791446137.750,40.720,90.437
1999-10-20,787025711.825,39.275,90.437
1999-10-21,781428517.900,25.655,90.437
1999-10-22,776565291.975,34.150,90.437
1999-10-23,771533240.449,32.196,90.437
1999-10-24,766699390.524,34.490,90.437
1999-10-25,762051473.399,36.642,90.437
1999-10-26,757846356.274,41.767,90.437
1999-10-27,753230234.349,37.010,90.437
1999-10-28,749306522.023,45.024,90.437
1999-10-29,744435952.098,34.065,90.437
1999-10-30,741882284.573,60.881,90.437
1999-10-31,742511593.048,97.721,90.437
1999-11-01,740224642.322,63.968,90.437
1999-11-02,737074037.197,53.972,90.437
1999-11-03,734006635.272,54.935,90.437
1999-11-04,731044382.147,56.152,90.437
1999-11-05,727602609.021,50.602,90.437
1999-11-06,728231917.496,97.721,90.437
1999-11-07,728756077.171,96.504,90.437
1999-11-08,727738860.846,78.664,90.437
1999-11-09,728703401.321,101.601,90.437
1999-11-10,730502220.195,111.257,90.437
1999-11-11,737054680.670,166.276,90.437
1999-11-12,802946315.545,853.072,90.437
1999-11-13,849656804.820,631.068,90.437
1999-11-14,884259198.094,490.928,90.437
1999-11-15,904404797.769,323.604,90.437
1999-11-16,918602794.244,254.766,90.437
1999-11-17,928793299.519,208.383,90.437
1999-11-18,935906063.993,172.761,90.437
1999-11-19,941152070.068,151.155,90.437
1999-11-20,946153391.343,148.323,90.437
1999-11-21,949077570.218,124.282,90.437
1999-11-22,950528974.692,107.236,90.437
1999-11-23,952198107.167,109.756,90.437
1999-11-24,953478266.842,105.254,90.437
1999-11-25,955641607.317,115.476,90.437
1999-11-26,955811008.592,92.398,90.437
1999-11-27,955853142.666,90.925,90.437
1999-11-28,955193103.941,82.798,90.437
1999-11-29,953512854.016,70.990,90.437
1999-11-30,952877266.491,83.081,90.437
1999-12-01,952413010.165,85.064,90.437
1999-12-02,953976907.440,108.538,90.437
1999-12-03,953510145.515,85.035,90.437
1999-12-04,951976689.190,72.689,90.437
1999-12-05,950594951.264,74.445,90.437
1999-12-06,950994349.339,95.060,90.437
1999-12-07,949375270.614,71.698,90.437
1999-12-08,947222844.689,65.525,90.437
1999-12-09,944872217.163,63.231,90.437
1999-12-10,941858642.438,55.558,90.437
1999-12-11,939454187.713,62.608,90.437
1999-12-12,939486558.588,90.812,90.437
1999-12-13,937838103.863,71.358,90.437
1999-12-14,936385431.537,73.624,90.437
1999-12-15,937584807.212,104.319,90.437
1999-12-16,940166496.487,120.318,90.437
1999-12-17,943220361.762,125.783,90.437
1999-12-18,946665705.436,130.314,90.437
1999-12-19,948158668.311,107.717,90.437
1999-12-20,948668139.986,96.334,90.437
1999-12-21,947956779.661,82.204,90.437
1999-12-22,946775662.535,76.767,90.437
1999-12-23,944951124.610,69.320,90.437
1999-12-24,942876977.085,66.431,90.437
1999-12-25,940482371.960,62.722,90.437
1999-12-26,937799018.034,59.380,90.437
1999-12-27,935480272.109,63.600,90.437
1999-12-28,933878300.584,71.896,90.437
1999-12-29,932396252.259,73.284,90.437
1999-12-30,932086133.534,86.848,90.437
1999-12-31,930332530.008,70.141,90.437
2000-01-01,928840718.483,73.171,90.437
2000-01-02,927593505.358,76.002,90.437
2000-01-03,924988429.833,60.286,90.437
2000-01-04,922975453.507,67.139,90.437
2000-01-05,920059683.582,56.690,90.437
2000-01-06,916635017.657,50.800,90.437
2000-01-07,913628786.932,55.643,90.437
2000-01-08,911070194.606,60.824,90.437
2000-01-09,908301218.281,58.389,90.437
2000-01-10,905226472.356,54.850,90.437
2000-01-11,901713764.831,49.781,90.437
2000-01-12,898076295.705,48.337,90.437
2000-01-13,894737252.180,51.791,90.437
2000-01-14,891491175.055,52.867,90.437
2000-01-15,887919715.530,49.101,90.437
2000-01-16,883832016.005,43.126,90.437
2000-01-17,879592684.479,41.371,90.437
2000-01-18,875255461.754,40.238,90.437
2000-01-19,870712779.829,37.860,90.437
2000-01-20,865849553.904,34.150,90.437
2000-01-21,861502567.978,40.125,90.437
2000-01-22,856837543.653,36.444,90.437
2000-01-23,852118692.128,35.821,90.437
2000-01-24,847646944.603,38.681,90.437
2000-01-25,843074886.677,37.520,90.437
2000-01-26,837592691.152,26.986,90.437
2000-01-27,832834700.427,35.368,90.437
2000-01-28,827712101.702,31.148,90.437
2000-01-29,822303259.776,27.835,90.437
2000-01-30,816681614.651,25.372,90.437
2000-01-31,811691207.926,32.678,90.437
2000-02-01,809619566.001,66.460,90.437
2000-02-02,805218752.876,39.502,90.437
2000-02-03,800108422.950,31.290,90.437
2000-02-04,795025049.825,31.602,90.437
2000-02-05,789325126.300,24.466,90.437
2000-02-06,784197689.175,31.092,90.437
2000-02-07,779192594.449,32.508,90.437
2000-02-08,774828501.324,39.927,90.437
2000-02-09,769833169.799,32.621,90.437
2000-02-10,764879396.674,33.102,90.437
2000-02-11,760363585.148,38.171,90.437
2000-02-12,755182320.823,30.469,90.437
2000-02-13,750201677.298,32.791,90.437
2000-02-14,745132905.773,31.771,90.437
2000-02-15,739733913.447,27.949,90.437
2000-02-16,734525692.322,30.157,90.437
2000-02-17,729270987.997,29.619,90.437
2000-02-18,723602859.672,24.834,90.437
