like1,like2,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
0.34150848,1.232461,0.241664,0.85464144,0.83815575,0.3437305,0.87659675,2.8373663,1.0
0.32356238,5.477013,0.9715278,0.5182389,0.716825,0.3284479,0.36655208,2.4708283,1.0
0.3175818,4.476413,0.80475354,0.58638275,0.6580912,0.19037451,0.6953967,3.1496887,1.0
0.3249435,3.8868937,0.7299299,0.11343127,0.73128825,0.48354653,0.39669484,1.0182561,1.0
0.31687376,1.8668507,0.3772251,0.9258858,0.006715615,0.33056968,0.4492632,3.9485989,1.0
0.34922278,0.83843285,0.358355,0.3918178,0.80204904,0.91238725,0.7132653,2.1943812,1.0
0.34897897,0.9123549,0.38803774,0.88329834,0.7244511,0.9828145,0.3076012,1.134536,1.0
0.3181829,2.3592794,0.46203443,0.112734325,0.7814667,0.25332892,0.32368046,3.078027,1.0
0.31905508,1.8869612,0.38323003,0.6014636,0.08708611,0.2947919,0.89239925,1.9832973,1.0
0.338721,1.1316199,0.2768402,0.56936795,0.9744633,0.69517297,0.39700335,3.3509638,1.0
0.3419234,1.1696879,0.25432858,0.38775235,0.018069377,0.41510898,0.95109797,1.3677645,1.0
0.43185443,3.5415502,0.9860098,0.32476088,0.73019844,0.7498251,0.5570062,3.0561304,1.0
0.40695617,4.2140374,0.96920097,0.58844364,0.52955437,0.74096423,0.40319708,3.5276918,1.0
0.3134768,2.173886,0.41004026,0.8820451,0.6590814,0.11850836,0.0535237,2.71834,1.0
0.34597763,0.9002254,0.3087519,0.07815161,0.67161685,0.79942137,0.6944955,2.0064619,1.0
0.317388,4.2554097,0.7669318,0.6512747,0.7223864,0.13096085,0.39782932,4.47445,1.0
0.31983438,1.6775824,0.356048,0.6601606,0.21353823,0.35985985,0.8268609,4.294832,1.0
0.39582428,2.6401856,0.7186608,0.42293817,0.72944057,0.6474939,0.7588109,3.0692077,1.0
0.3445405,1.2325889,0.36649558,0.24571937,0.23117512,0.76703596,0.006832777,4.98805,1.0
0.4579306,1.021266,0.7080132,0.17995444,0.4075979,0.8616695,0.8020488,2.0483825,1.0
0.32510263,1.8202846,0.40694302,0.85791117,0.08230741,0.85161,0.0017415712,3.9486454,1.0
0.4189554,0.70285195,0.6908505,0.029867152,0.13362487,0.96758825,0.4920568,3.7551394,1.0
0.36637503,1.5775528,0.46052673,0.78944385,0.2818165,0.6351331,0.9149277,2.8566132,1.0
0.3563081,3.8439157,0.77037287,0.8010486,0.14947437,0.49134293,0.78461564,1.8376678,1.0
0.31831837,3.5024407,0.642868,0.8774973,0.9961512,0.13712366,0.870693,2.1006062,1.0
0.34177703,3.6315827,0.7160061,0.90527165,0.508418,0.46108666,0.7724113,2.2693105,1.0
0.3230041,3.3608425,0.63132185,0.59217596,0.07229198,0.35402533,0.3256663,1.4841104,1.0
0.3199046,3.1628993,0.5850866,0.14306904,0.006102571,0.1192173,0.5547746,2.8396943,1.0
0.37615818,3.8929732,0.8536162,0.7701629,0.8219787,0.78841025,0.33301765,4.048787,1.0
0.3679656,2.78698,0.6276167,0.23592044,0.67210275,0.55023414,0.6615734,4.03547,1.0
0.3197901,2.948885,0.54823464,0.77157545,0.33820173,0.12355651,0.4412067,2.9773517,1.0
0.371738,1.0852389,0.2108134,0.3292343,0.65083045,0.8596204,0.2945519,3.4422126,1.0
0.4654183,1.3960612,0.7348074,0.11263067,0.04274062,0.8212791,0.6217272,2.6498485,1.0
0.33381602,4.7189503,0.8778143,0.46357363,0.23175223,0.4054111,0.8942657,4.53475,1.0
0.32630756,2.4250934,0.48964548,0.6397087,0.7150725,0.432879,0.32484666,4.0009336,1.0
0.3187904,3.4306512,0.63370055,0.9535,0.32278502,0.21122871,0.15071952,4.872284,1.0
0.32610935,3.2793093,0.6289411,0.8192118,0.8619315,0.35240692,0.74993145,4.469511,1.0
0.31806245,3.7690732,0.6904615,0.25756437,0.7171994,0.20977284,0.108037405,3.616668,1.0
0.33368754,1.3533137,0.24766704,0.83708566,0.979481,0.38757935,0.37242532,4.464598,1.0
0.35559237,1.0147439,0.23528048,0.58730614,0.33163747,0.723895,0.48809358,2.6053483,1.0
0.3280364,2.716854,0.5399529,0.7031776,0.78915024,0.5667518,0.10709352,2.8654225,1.0
0.36780044,4.906127,0.97473544,0.11508094,0.41111702,0.65161145,0.22832656,2.7867618,1.0
0.34674647,2.824745,0.5865332,0.25598377,0.039574824,0.48079908,0.5988311,1.9481565,1.0
0.372421,4.3482485,0.92015857,0.9475134,0.95984584,0.61771387,0.7898356,1.3276142,1.0
0.3119188,1.8711722,0.36754405,0.34492946,0.3458792,0.20161295,0.6443917,1.7025013,1.0
0.34507182,3.4592803,0.6926725,0.9170362,0.18404783,0.44716528,0.89499235,4.7007937,1.0
0.32313558,5.408129,0.96145445,0.085598245,0.96820295,0.36733997,0.39175946,3.3016338,1.0
0.40741056,0.76431406,0.48179576,0.21477057,0.48406363,0.9279029,0.72044796,2.7604308,1.0
0.3185193,4.918725,0.87646705,0.48908967,0.52921337,0.24424338,0.46521178,1.7794938,1.0
0.49316812,1.6315525,0.93056095,0.6959301,0.030672925,0.9293868,0.6050625,3.21509,1.0
0.4903832,1.5822008,0.96735436,0.06989002,0.38674173,0.8091743,0.87256724,2.8817577,1.0
0.35648668,4.8088408,0.9339705,0.96950346,0.65919447,0.9445306,0.08799734,4.080927,1.0
0.31959343,2.0069082,0.4046958,0.5557744,0.63154393,0.4231324,0.078533635,1.6686281,1.0
0.34961092,1.0017962,0.24234341,0.031458836,0.18777215,0.75253814,0.5997244,1.0720562,1.0
0.37266988,0.7984026,0.4293456,0.29394692,0.21766923,0.90086466,0.68588096,2.703092,1.0
0.32031256,4.80806,0.8612096,0.16924216,0.52593726,0.25645223,0.7341561,1.8551993,1.0
0.35572815,1.1362807,0.4130474,0.2975828,0.42778483,0.87430227,0.31695327,1.0845884,1.0
0.31714755,5.5798616,0.9804874,0.121369645,0.40008846,0.19566122,0.5251842,1.7940269,1.0
0.3180189,5.440205,0.9593239,0.29398182,0.78346753,0.23377033,0.47580773,1.918735,1.0
0.34116122,1.4888428,0.38813937,0.31807315,0.79445946,0.5085036,0.8403762,2.3499045,1.0
0.3857054,2.5534775,0.68111444,0.66926634,0.8020331,0.69365543,0.65749556,4.088508,1.0
0.32381377,3.0419006,0.5788153,0.057919927,0.56417465,0.26000738,0.68182284,2.6566358,1.0
0.3430982,3.5455046,0.71653587,0.7185852,0.30233735,0.6193523,0.26720402,2.9875026,1.0
0.47011828,1.071169,0.8488314,0.29115465,0.36494347,0.9493308,0.40976885,2.984666,1.0
0.32059377,3.0713813,0.5717419,0.90347207,0.8931187,0.53629494,0.03674031,1.027736,1.0
0.47381848,2.008956,0.86099267,0.18304831,0.7494353,0.82464135,0.60329497,2.4298728,1.0
0.32573187,3.776981,0.71436864,0.12969312,0.70613277,0.3745052,0.7278198,2.2193835,1.0
0.35211536,0.97733694,0.359313,0.23284808,0.5475997,0.82512736,0.33731934,4.0872307,1.0
0.3922846,1.2992796,0.55838436,0.8656321,0.35083455,0.93677044,0.43038285,3.4276142,1.0
0.3344344,1.2250426,0.33207536,0.55199313,0.90256006,0.5774211,0.73890716,3.7652814,1.0
0.35215268,1.0480872,0.36568204,0.5168827,0.084208824,0.7231157,0.8276982,1.0944316,1.0
0.38465485,3.6461058,0.8402418,0.6583201,0.4140959,0.6172966,0.771838,1.4264355,1.0
0.32316816,5.062777,0.90549636,0.43701223,0.23924129,0.27722684,0.53765833,4.9589944,1.0
0.31753573,4.374082,0.78862923,0.9620221,0.8022756,0.22838502,0.67263764,1.952663,1.0
0.32438314,4.274318,0.78510416,0.5158623,0.63675725,0.32500678,0.69953865,2.460887,1.0
0.35110772,1.3555616,0.2127819,0.69941145,0.08482389,0.112304576,0.23369858,2.1689644,1.0
0.32993934,3.5767727,0.69143903,0.98277843,0.12591583,0.64493287,0.2617402,2.2921069,1.0
0.34481403,0.9439101,0.2637489,0.17783913,0.07753166,0.8027051,0.23558658,1.9000251,1.0
0.3256197,2.1049645,0.43926603,0.820873,0.27454332,0.54095685,0.06546208,4.192509,1.0
0.3174519,4.1710634,0.7546239,0.027032664,0.15538041,0.19540857,0.2545726,2.0026975,1.0
0.3173395,1.9752654,0.39614013,0.6904717,0.50287503,0.28322205,0.42132562,4.859018,1.0
0.31761402,5.046399,0.8947128,0.7267172,0.7912948,0.15578775,0.19129542,2.3659997,1.0
0.31699255,1.6035097,0.3261423,0.8867595,0.005267101,0.37207845,0.33019403,4.534709,1.0
0.36607364,4.393458,0.8921002,0.8670049,0.90133476,0.54737777,0.837064,1.8069048,1.0
0.32247713,2.586106,0.51595056,0.9573018,0.3290459,0.84026134,0.0061787916,1.7564657,1.0
0.35195473,1.3338444,0.21151668,0.28837252,0.5282913,0.12941106,0.24524723,2.1670947,1.0
0.37107524,1.5555443,0.47416347,0.026260966,0.31145084,0.75382626,0.19403341,2.349208,1.0
0.32691887,1.4129976,0.3194765,0.7452809,0.38376763,0.586554,0.2684029,4.2174735,1.0
0.35289574,1.4792678,0.4222157,0.21933302,0.57871544,0.6298234,0.55235237,4.2149715,1.0
0.32466835,2.6575456,0.5193368,0.12331158,0.8898167,0.2737922,0.9945315,2.8497941,1.0
0.32758707,3.9758468,0.7456093,0.96027994,0.42107147,0.63539493,0.17321384,2.3345258,1.0
0.31244683,1.8709097,0.3697951,0.4890837,0.69566214,0.23131172,0.34082517,2.871003,1.0
0.3467381,1.1307546,0.24721207,0.13232902,0.68292713,0.43814805,0.9794901,1.9621845,1.0
0.36413196,4.588914,0.90435934,0.99441403,0.9262862,0.622023,0.5986463,4.0739684,1.0
0.34298244,4.3721685,0.84983665,0.5598828,0.26232973,0.7580624,0.20001893,1.0473835,1.0
0.3133776,1.7582672,0.34986293,0.6279812,0.20592509,0.23407891,0.93591523,2.1812758,1.0
0.32387117,3.0756266,0.6267234,0.636451,0.77825564,0.9305422,0.008259602,1.6125324,1.0
0.37514916,4.029897,0.90059495,0.21007793,0.005970034,0.73838484,0.004430571,2.7429428,1.0
0.32143646,2.1534443,0.4340193,0.06893798,0.282597,0.4405705,0.2741904,1.3304855,1.0
0.34162185,2.421298,0.5368667,0.2834323,0.23535328,0.74193305,0.025286274,1.4812912,1.0
0.31713253,5.406064,0.95312613,0.69477534,0.93643224,0.18670292,0.78805184,4.8291297,1.0
0.3173195,1.4896485,0.2937867,0.92231256,0.31569654,0.39629441,0.10101749,3.9489558,1.0
0.3967195,3.8057425,0.88370323,0.66288155,0.8959176,0.6653464,0.65239805,4.030968,1.0
0.32481602,5.4290857,0.97384495,0.36888877,0.22809666,0.34712014,0.7435979,3.966318,1.0
0.37087488,4.530793,0.93984497,0.0993813,0.7720089,0.6004057,0.60958,3.9326022,1.0
0.31751946,2.308995,0.45772985,0.44132978,0.95986044,0.47451487,0.1180141,4.01385,1.0
0.3504885,1.527324,0.43151873,0.48113135,0.60094917,0.5910144,0.7863261,3.2023253,1.0
0.35417745,1.9352111,0.47487497,0.5041549,0.18984967,0.48321706,0.9622317,3.3617446,1.0
0.38128498,2.970364,0.72066504,0.8574112,0.5241862,0.7397634,0.48948288,4.76484,1.0
0.32618728,3.6516364,0.6907486,0.47846374,0.89945334,0.50081605,0.15676424,3.3808305,1.0
0.34306392,1.2479044,0.36740646,0.70455414,0.22119999,0.7020477,0.6538153,1.0005789,1.0
0.32500777,4.045212,0.75511676,0.40764517,0.02807953,0.37442368,0.394931,3.4519594,1.0
0.38656247,0.8701171,0.5213253,0.89118296,0.5162222,0.9622528,0.78819203,1.0063666,1.0
0.3225754,4.240349,0.77466303,0.9014428,0.46820766,0.34015685,0.17057861,3.3139138,1.0
0.33687794,4.996197,0.92304575,0.37515202,0.3099451,0.51571834,0.12862715,2.7267175,1.0
0.34426522,1.6300266,0.47456667,0.6628015,0.41013226,0.9710863,0.0583295,3.3980777,1.0
0.41642693,1.7939339,0.6932986,0.62424785,0.100041024,0.91150874,0.28524783,3.0037806,1.0
0.38812593,3.6500525,0.8494083,0.6596407,0.7685971,0.8021309,0.3225559,1.7126162,1.0
0.34643734,0.9399422,0.26669705,0.6008099,0.42946753,0.78436375,0.812215,3.8459916,1.0
0.37398756,1.0336857,0.22353806,0.31621775,0.2981047,0.8620423,0.96443886,1.9176611,1.0
0.3353086,1.3082861,0.25478446,0.09120945,0.32687503,0.29690853,0.9723748,2.4890776,1.0
0.31797832,1.5364089,0.30653095,0.9429736,0.83381164,0.42958367,0.3533046,3.5839603,1.0
0.31955904,5.049788,0.898902,0.30802515,0.5317916,0.23916852,0.60289085,2.8697941,1.0
0.3349627,4.6407104,0.8633864,0.85109556,0.0108738765,0.572939,0.21408615,1.8231554,1.0
0.32044905,1.9673349,0.40083382,0.77922326,0.44563246,0.33165094,0.6341977,4.4305024,1.0
0.36752984,3.548233,0.7599721,0.8244763,0.7219551,0.6908225,0.46692017,1.1506487,1.0
0.34410167,0.9505002,0.33517888,0.057263967,0.33660376,0.8609022,0.017265297,2.9702075,1.0
0.4396184,1.8141102,0.75826013,0.28441206,0.7739619,0.9225723,0.2984519,3.5101745,1.0
0.32450542,4.6607413,0.8447415,0.8957931,0.010198492,0.32464725,0.37530845,4.1917458,1.0
0.4797288,0.8291512,0.9696016,0.4476694,0.70984626,0.980319,0.64648753,3.0286355,1.0
0.31119072,1.7552719,0.3487725,0.7198338,0.92976385,0.2882033,0.4624968,4.834956,1.0
0.3371193,2.6611104,0.54930353,0.8797105,0.94156235,0.5428796,0.5006932,3.877755,1.0
0.37074128,4.2244563,0.88810045,0.64923656,0.5729763,0.58480465,0.7120184,2.5249698,1.0
0.348974,1.0239093,0.34155515,0.31587306,0.33136386,0.7386043,0.40670803,3.9054496,1.0
0.31713793,5.26688,0.9297868,0.865951,0.17027067,0.13604814,0.120760635,3.4525723,1.0
0.35937306,4.35971,0.8578613,0.9388339,0.67230594,0.6093584,0.54005367,2.12236,1.0
0.34833208,0.9166611,0.3755074,0.9092631,0.5454696,0.9748364,0.34914726,3.1151288,1.0
0.3250178,4.1497817,0.76583564,0.16343994,0.36705187,0.32902205,0.026844764,4.2622294,1.0
0.39060724,0.71297914,0.6373911,0.174647,0.14391813,0.9791981,0.2960254,4.7350707,1.0
0.32548058,4.0035024,0.74849385,0.935171,0.7595179,0.42629462,0.536112,3.327597,1.0
0.3680339,2.308225,0.6003346,0.10272825,0.3229697,0.7852738,0.11462249,1.9538877,1.0
0.44716677,1.4958714,0.71082866,0.7239321,0.20654993,0.8410217,0.94725627,2.4254093,1.0
0.4222588,3.327303,0.8982534,0.38628897,0.4048786,0.6677373,0.7507978,4.762237,1.0
0.31799242,3.627703,0.6662598,0.7733224,0.046008803,0.2098932,0.115243025,2.1017766,1.0
0.31730348,3.927774,0.7130949,0.70707715,0.44563276,0.12496877,0.66626817,1.3319068,1.0
0.3706173,2.497303,0.5995566,0.40829313,0.52345455,0.61937255,0.553822,2.4181402,1.0
0.34701583,1.1669226,0.23244832,0.5355868,0.97785,0.43300888,0.66887105,2.187083,1.0
0.3854558,3.3007052,0.80014235,0.057348724,0.3404028,0.7011203,0.2826138,3.8905518,1.0
0.3489966,0.98150456,0.25276276,0.5065491,0.47727057,0.70126307,0.84146255,3.5919888,1.0
0.32483378,3.5869143,0.67554003,0.24404533,0.74880576,0.33639476,0.51130044,3.0390859,1.0
0.32847083,2.8652675,0.56516844,0.95645815,0.6383555,0.5395942,0.30831027,2.183217,1.0
0.31410304,1.577391,0.30620247,0.1626311,0.83332855,0.33292073,0.20584293,1.1746795,1.0
0.32897094,3.0167952,0.59013176,0.1980781,0.18212128,0.43475944,0.11635155,2.4809976,1.0
0.32566312,1.4176718,0.26753905,0.24894005,0.49742296,0.24495895,0.4042287,4.480912,1.0
0.3460044,0.9842486,0.26443437,0.12131803,0.3859207,0.641169,0.9861942,2.500624,1.0
0.31798455,2.6747813,0.50273275,0.69868267,0.496822,0.14008637,0.6806684,4.272943,1.0
0.37172136,3.9094195,0.8332381,0.4359505,0.03963378,0.61917585,0.36861038,4.7838407,1.0
