like1,parT,chain,KGEval
1.46824500,135.76508000,0.00000000,-0.44078485
1.46824500,929.20310000,0.00000000,-0.44078485
1.46824500,1230.03480000,0.00000000,-0.44078485
1.46824500,1602.21120000,0.00000000,-0.44078485
1.46824500,1841.04770000,0.00000000,-0.44078485
1.46824500,1238.40530000,0.00000000,-0.44078485
1.46824500,1205.68850000,0.00000000,-0.44078485
1.46824500,1728.46060000,0.00000000,-0.44078485
1.46824500,1273.97200000,0.00000000,-0.44078485
1.46823970,104.28866000,0.00000000,-0.44079472
1.46824500,368.24173000,0.00000000,-0.44078485
1.46824500,907.65060000,0.00000000,-0.44078485
1.46824500,1475.96170000,1.00000000,-0.44078485
1.46824500,178.37613000,2.00000000,-0.44078485
1.46824500,1534.84250000,3.00000000,-0.44078485
1.46824500,1764.17440000,1.00000000,-0.44078485
1.46824500,1692.58650000,2.00000000,-0.44078485
1.46824500,500.13074000,3.00000000,-0.44078485
1.46824500,620.00104000,1.00000000,-0.44078485
1.46824500,1238.40530000,2.00000000,-0.44078485
1.46824500,2108.56880000,3.00000000,-0.44078485
1.46824500,1254.38110000,1.00000000,-0.44078485
1.46824500,1205.68850000,2.00000000,-0.44078485
1.46824500,1254.38110000,3.00000000,-0.44078485
1.46824500,567.92566000,1.00000000,-0.44078485
1.46824500,1965.74020000,2.00000000,-0.44078485
1.46824500,914.97110000,3.00000000,-0.44078485
1.46824500,151.42276000,1.00000000,-0.44078485
1.46824500,313.26886000,2.00000000,-0.44078485
1.46824500,158.61478000,3.00000000,-0.44078485
1.46824500,620.00104000,1.00000000,-0.44078485
1.46824500,623.22095000,2.00000000,-0.44078485
1.46824500,1238.40530000,3.00000000,-0.44078485
1.46824500,1205.68850000,1.00000000,-0.44078485
1.46824500,1254.38110000,2.00000000,-0.44078485
1.46824500,1205.68850000,3.00000000,-0.44078485
1.46824500,207.45189000,1.00000000,-0.44078485
1.46824500,1456.27600000,2.00000000,-0.44078485
1.46824500,797.98040000,3.00000000,-0.44078485
1.46824500,165.80680000,1.00000000,-0.44078485
1.46824500,151.42276000,2.00000000,-0.44078485
1.46824500,112.91539000,3.00000000,-0.44078533
1.46824500,620.00104000,1.00000000,-0.44078485
1.46824500,1238.40530000,2.00000000,-0.44078485
1.46824500,620.00104000,3.00000000,-0.44078485
1.46824500,1503.72630000,1.00000000,-0.44078485
1.46824500,907.65060000,2.00000000,-0.44078485
1.46824500,1254.38110000,3.00000000,-0.44078485
