like1,parT,chain,KGEval
1.29185830,1352.38400000,0.00000000,-0.15270202
0.80731034,593.80780000,0.00000000,0.47397539
1.23948810,1239.21920000,0.00000000,-0.12901743
1.21874150,1190.86550000,0.00000000,-0.11770533
1.41590990,1741.51040000,0.00000000,-0.23071272
1.11183730,965.63196000,0.00000000,-0.01531241
1.19739340,1148.20510000,0.00000000,-0.10549434
1.40819070,1701.31050000,0.00000000,-0.22248057
1.01097570,790.17694000,0.00000000,0.16978440
1.45392020,1981.58390000,0.00000000,-0.28234006
1.36380360,1533.99170000,0.00000000,-0.18886902
1.02319280,809.00510000,0.00000000,0.14723802
1.18681590,1126.66300000,1.00000000,-0.09913378
0.40704775,248.53590000,2.00000000,0.25458420
1.13260020,1008.82855000,3.00000000,-0.04712769
0.39176530,389.48846000,1.00000000,0.85491134
1.21587240,1183.94670000,2.00000000,-0.11574545
0.81614465,599.59143000,3.00000000,0.46295188
0.36770710,378.79102000,1.00000000,0.82875729
0.34666130,368.95923000,2.00000000,0.79878871
0.32711816,359.12744000,3.00000000,0.76469844
0.95517700,723.18427000,1.00000000,0.25743495
0.59540360,480.73663000,2.00000000,0.73387265
0.44725734,238.28896000,3.00000000,0.20155526
0.28307322,298.70820000,1.00000000,0.49955954
0.79210556,584.06630000,2.00000000,0.49283781
0.57526360,471.59686000,3.00000000,0.75817516
0.37652773,257.18182000,1.00000000,0.29768642
0.27488017,313.07053000,2.00000000,0.56945815
0.29716477,341.01490000,3.00000000,0.69388655
0.69449870,185.16917000,1.00000000,-0.08442064
0.29925916,287.32883000,2.00000000,0.44205854
0.29358560,338.40863000,3.00000000,0.68299351
0.46980140,424.06370000,1.00000000,0.86632630
0.29071915,336.29980000,2.00000000,0.67406708
0.29098374,292.41785000,3.00000000,0.46791224
0.27938050,325.73960000,1.00000000,0.62788029
0.27551788,319.40506000,2.00000000,0.59906466
0.40563366,395.50095000,3.00000000,0.86568499
0.27565897,319.86154000,1.00000000,0.60116878
0.27571213,309.28488000,2.00000000,0.55139109
0.27480388,314.57320000,3.00000000,0.57655500
0.27505517,311.81430000,1.00000000,0.56349143
0.27809197,324.05704000,2.00000000,0.62030847
0.27514893,317.93567000,3.00000000,0.59226757
0.27940738,325.77264000,1.00000000,0.62802827
0.27577835,309.09525000,2.00000000,0.55047821
0.27505290,317.43396000,3.00000000,0.58993834
0.27488813,316.25446000,1.00000000,0.58443957
0.27482384,315.41382000,2.00000000,0.58050436
0.27480826,314.99353000,3.00000000,0.57853186
0.27488643,316.23780000,1.00000000,0.58436167
0.89044080,659.13116000,2.00000000,0.35697339
0.61035560,487.68448000,3.00000000,0.71537134
0.71989440,541.97046000,1.00000000,0.57848277
0.27480856,315.00635000,2.00000000,0.57859208
0.48252818,429.70220000,3.00000000,0.85757626
0.27480403,314.53336000,1.00000000,0.57636741
0.27502188,317.25240000,2.00000000,0.58909405
0.27485517,315.89288000,3.00000000,0.58274797
0.27481577,315.23306000,1.00000000,0.57965653
0.27480635,314.90314000,2.00000000,0.57810709
0.31986475,355.20206000,3.00000000,0.75014956
0.27486372,315.99620000,1.00000000,0.58323138
0.27481702,315.26477000,2.00000000,0.57980532
0.27480630,314.89908000,3.00000000,0.57808801
0.27482778,313.74924000,1.00000000,0.57266893
0.27480572,314.37137000,2.00000000,0.57560429
0.41876173,401.33900000,3.00000000,0.87282202
0.93594690,702.37354000,1.00000000,0.28824636
0.65648020,509.90372000,2.00000000,0.65663709
0.44634527,413.66882000,3.00000000,0.87583032
