like1,parT,chain,KGEval
5.64669800,1066.05730000,0.00000000,-2.62496258
6.48036050,1531.22970000,0.00000000,-3.09183511
2.32603500,421.85382000,0.00000000,-0.94911568
2.29355670,417.06656000,0.00000000,-0.92780364
6.93490400,2126.53500000,0.00000000,-3.40609029
0.90962917,178.60912000,0.00000000,0.40873434
1.31518940,270.72626000,0.00000000,-0.16077056
5.74236060,1104.32540000,0.00000000,-2.67483720
6.42014100,1481.21960000,0.00000000,-3.05341407
6.96764370,2189.25400000,0.00000000,-3.42864447
6.54411400,1587.16060000,0.00000000,-3.13209934
6.92258640,2103.82640000,0.00000000,-3.39763362
0.95141040,145.47267000,1.00000000,0.54630294
0.91282403,162.04090000,2.00000000,0.49643747
0.90698010,170.32501000,3.00000000,0.45598420
1.20045730,104.82435000,1.00000000,0.40748417
0.92178476,187.77530000,2.00000000,0.35094922
0.94861597,146.29982000,3.00000000,0.54506319
4.79306100,835.90440000,1.00000000,-2.25760418
0.92732720,190.58920000,2.00000000,0.33235787
1.53104420,303.82788000,3.00000000,-0.35220367
5.55162760,1030.28190000,1.00000000,-2.57607941
4.25836850,726.06780000,2.00000000,-2.01588432
1.09852310,117.63984000,3.00000000,0.49233150
3.25532410,561.85706000,1.00000000,-1.51161308
0.93598014,194.35019000,2.00000000,0.30827736
2.02856970,378.10364000,3.00000000,-0.74482630
3.56976300,610.98267000,1.00000000,-1.68558810
0.94277580,148.12448000,2.00000000,0.54180788
0.91129935,163.36680000,3.00000000,0.49051965
1.16154930,245.80159000,1.00000000,-0.01084492
1.02192720,129.74901000,2.00000000,0.53916174
0.91757620,158.76215000,3.00000000,0.51001941
1.54656230,306.22153000,1.00000000,-0.36560752
1.17670240,248.40535000,2.00000000,-0.02667208
1.00580860,132.77304000,3.00000000,0.54525980
0.90999830,179.05016000,1.00000000,0.40606951
1.11309240,237.15016000,2.00000000,0.04193207
0.90734833,174.68758000,3.00000000,0.43180739
1.31062170,270.02190000,1.00000000,-0.15658839
0.90851050,166.62904000,2.00000000,0.47501337
1.04754200,224.31552000,3.00000000,0.12036539
0.90983510,178.85850000,1.00000000,0.40722918
0.90687424,171.11266000,2.00000000,0.45174811
6.33373200,1416.79470000,3.00000000,-3.00081033
0.91675425,184.75127000,1.00000000,0.37052482
6.32789800,1413.00240000,2.00000000,-2.99759915
0.90684450,171.75671000,3.00000000,0.44824035
0.90840280,176.88437000,1.00000000,0.41902421
0.90722835,174.32054000,2.00000000,0.43390569
0.94948107,199.31802000,3.00000000,0.27694610
0.90741070,174.86089000,1.00000000,0.43081276
0.90692896,172.98677000,2.00000000,0.44143502
0.96785086,205.06847000,3.00000000,0.23993118
1.71198390,331.28394000,1.00000000,-0.50289357
0.90731543,174.59175000,2.00000000,0.43235630
0.90687000,172.45837000,3.00000000,0.44437512
0.91006330,164.62390000,1.00000000,0.48469846
0.90713050,169.65573000,2.00000000,0.45953582
0.90685230,172.17166000,3.00000000,0.44595995
0.90686363,172.37173000,1.00000000,0.44485482
0.91846067,185.84488000,2.00000000,0.36349743
0.90684825,172.06422000,3.00000000,0.44655191
0.90686370,171.24834000,1.00000000,0.45101239
0.90684490,171.70999000,2.00000000,0.44849612
0.90684540,171.94083000,3.00000000,0.44723045
0.90687920,171.05705000,1.00000000,0.45204915
0.90684450,171.75772000,2.00000000,0.44823482
1.19724080,251.87117000,3.00000000,-0.04767983
1.05269490,225.38950000,1.00000000,0.11381376
0.90689456,172.71660000,2.00000000,0.44294139
0.90684500,171.91463000,3.00000000,0.44737435
