like1,parT,chain,KGEval
0.44471230,389.92648000,0.00000000,0.49559727
1.00794370,1949.27210000,0.00000000,-0.08502547
0.65937250,1113.11720000,0.00000000,0.10056792
0.34040317,444.54727000,0.00000000,0.59377256
0.84589410,1465.96850000,0.00000000,-0.00342767
0.91675854,1637.11450000,0.00000000,-0.03864115
0.93048817,1673.19120000,0.00000000,-0.04543408
0.42744288,810.51086000,0.00000000,0.28369512
0.41498932,796.74050000,0.00000000,0.29918136
0.72341233,1220.17420000,0.00000000,0.06328960
0.65067840,1099.56190000,0.00000000,0.10576784
0.69955540,1178.71140000,0.00000000,0.07698599
0.39243412,772.05460000,1.00000000,0.32736677
0.66311050,1119.01150000,2.00000000,0.09834433
0.25815370,608.30096000,3.00000000,0.51593136
0.29057088,480.36374000,1.00000000,0.61507631
0.27707523,638.55210000,2.00000000,0.48284077
0.24459754,559.45790000,3.00000000,0.56880167
0.34402555,442.31027000,1.00000000,0.59118992
0.91286355,1627.06300000,2.00000000,-0.03671499
0.72263230,1218.78690000,3.00000000,0.06373417
0.42251736,805.05035000,1.00000000,0.28981441
0.79571974,1358.13620000,2.00000000,0.02321492
0.25303507,597.48840000,3.00000000,0.52859204
0.30503140,674.36850000,1.00000000,0.44234430
0.26291360,616.91320000,2.00000000,0.50607973
0.24949475,588.18555000,3.00000000,0.53910302
0.25599885,519.89935000,1.00000000,0.60366003
0.24460700,558.69390000,2.00000000,0.56951611
0.24666797,578.09110000,3.00000000,0.55007591
0.39921090,411.55154000,1.00000000,0.54012207
0.49221343,884.84390000,2.00000000,0.20782963
0.28420973,648.19770000,3.00000000,0.47219698
0.30781016,466.59335000,1.00000000,0.61113768
0.89723694,233.63080000,2.00000000,0.08382065
0.24496930,552.57270000,3.00000000,0.57514052
0.38578874,764.81964000,1.00000000,0.33572495
0.24581727,573.82170000,2.00000000,0.55456378
0.30091983,669.32070000,3.00000000,0.44818633
0.47423613,863.65625000,1.00000000,0.22573145
0.24804350,583.49744000,2.00000000,0.54425461
0.24538754,571.09564000,3.00000000,0.55738085
0.44789922,833.43210000,1.00000000,0.25832980
0.25223310,595.56244000,2.00000000,0.53080094
0.24586047,574.06757000,3.00000000,0.55430787
0.26398847,507.98460000,1.00000000,0.61031547
0.24657346,543.03784000,2.00000000,0.58471345
0.52300674,922.55150000,3.00000000,0.18670826
