like1,parT,chain,KGEval
1.39208840,2001.54630000,0.00000000,-0.32929615
1.39208840,710.55080000,0.00000000,-0.32929615
1.47382450,162.80678000,0.00000000,0.33065885
0.99750537,387.54750000,0.00000000,-0.17264428
1.56766490,142.57080000,0.00000000,0.22357301
1.39208840,770.45870000,0.00000000,-0.32929615
1.39208840,1402.59600000,0.00000000,-0.32929615
1.39208840,1828.26110000,0.00000000,-0.32929615
1.39208840,2045.72810000,0.00000000,-0.32929615
1.62227620,132.69770000,0.00000000,0.17015740
1.39208840,2129.60600000,0.00000000,-0.32929615
1.09670280,424.80400000,0.00000000,-0.27032340
1.39208840,909.67990000,1.00000000,-0.32929615
1.11733220,433.36182000,2.00000000,-0.28226361
0.88384390,341.73320000,3.00000000,0.01146359
0.96377146,375.01380000,1.00000000,-0.12509869
0.84959010,325.22363000,2.00000000,0.08238594
0.85935050,275.43344000,3.00000000,0.30485775
1.39208840,2174.83150000,1.00000000,-0.32929615
1.39208840,1828.26110000,2.00000000,-0.32929615
1.22818610,484.22050000,3.00000000,-0.32427393
1.33386250,542.89540000,1.00000000,-0.32958235
0.96437000,375.24002000,2.00000000,-0.12596667
1.19360800,207.58464000,3.00000000,0.49351630
0.89483790,262.89975000,1.00000000,0.35659630
0.83376520,294.06168000,2.00000000,0.22327779
0.83281446,309.64267000,3.00000000,0.15417970
0.88694406,343.28223000,1.00000000,0.00477492
0.83271265,309.35785000,2.00000000,0.15549700
1.39208840,823.55540000,3.00000000,-0.32929615
1.39208840,805.63420000,1.00000000,-0.32929615
1.06641070,412.97684000,2.00000000,-0.25052333
0.87113380,270.48950000,3.00000000,0.32501543
1.39208840,1684.14800000,1.00000000,-0.32929615
1.39208840,616.68640000,2.00000000,-0.32929615
1.39208840,1100.67520000,3.00000000,-0.32929615
0.83699507,289.92368000,1.00000000,0.24160760
0.83170986,299.64075000,2.00000000,0.19867556
0.83159710,304.49930000,3.00000000,0.17742008
1.39208840,1603.49480000,1.00000000,-0.32929615
0.85521483,277.55215000,2.00000000,0.29605237
0.83404640,293.59740000,3.00000000,0.22533230
0.86740744,334.65085000,1.00000000,0.04204713
0.83535980,314.35626000,2.00000000,0.13231244
0.87344040,337.30823000,3.00000000,0.03056802
1.39208840,654.76306000,1.00000000,-0.32929615
1.39208840,1231.68270000,2.00000000,-0.32929615
1.39208840,1593.11940000,3.00000000,-0.32929615
1.38969830,595.93220000,1.00000000,-0.32929610
0.83180540,299.04834000,2.00000000,0.20128040
0.83145520,301.77383000,3.00000000,0.18930697
0.83209170,306.99850000,1.00000000,0.16631684
1.39208840,1613.01490000,2.00000000,-0.32929615
0.83146880,303.31964000,3.00000000,0.18255296
0.83476250,292.53806000,1.00000000,0.23002100
0.83151430,301.09036000,2.00000000,0.19230718
0.83175230,305.36652000,3.00000000,0.17360595
1.34034060,546.71150000,1.00000000,-0.32953314
1.13804780,442.00986000,2.00000000,-0.29315665
0.83657960,315.68497000,3.00000000,0.12612603
0.83151850,303.90690000,1.00000000,0.17999648
0.83144340,302.84036000,2.00000000,0.18464166
0.83143620,302.30710000,3.00000000,0.18696950
0.83149400,301.27277000,1.00000000,0.19150612
0.83143640,302.29620000,2.00000000,0.18701714
0.83144224,302.80792000,3.00000000,0.18478312
0.83234020,308.11902000,1.00000000,0.16121742
0.83161260,304.60468000,2.00000000,0.17696233
1.39208840,1388.18800000,3.00000000,-0.32929615
0.83422930,293.31363000,1.00000000,0.22658787
0.83182980,298.90646000,2.00000000,0.20190429
1.39208840,1587.08600000,3.00000000,-0.32929615
0.83148270,303.52383000,1.00000000,0.18166351
0.95807370,372.76685000,2.00000000,-0.11650012
0.83144650,302.91547000,3.00000000,0.18431424
0.83147370,303.39777000,1.00000000,0.18221261
0.83144367,302.84700000,2.00000000,0.18461270
0.83143663,302.57160000,3.00000000,0.18581436
0.83152413,301.01117000,1.00000000,0.19265495
0.83144796,301.90955000,2.00000000,0.18871140
1.39208840,1764.93480000,3.00000000,-0.32929615
0.83154273,300.87340000,1.00000000,0.19326008
0.83145060,301.85687000,2.00000000,0.18894256
0.83143586,302.34863000,3.00000000,0.18678800
