date,storage,inflow,outflow
1999-05-05,34732962.705,108.142,19.323
1999-05-06,41830433.194,103.017,20.870
1999-05-07,50509740.075,122.414,21.959
1999-05-08,58497972.167,115.646,23.190
1999-05-09,65665698.649,107.094,24.134
1999-05-10,72398417.103,102.705,24.780
1999-05-11,79108433.342,102.903,25.241
1999-05-12,85607980.853,100.836,25.610
1999-05-13,92065799.827,100.666,25.923
1999-05-14,98177366.442,96.985,26.249
1999-05-15,104124629.069,95.343,26.509
1999-05-16,110600080.512,101.459,26.512
1999-05-17,117610863.874,107.745,26.602
1999-05-18,125395016.125,117.005,26.911
1999-05-19,134410122.278,131.645,27.303
1999-05-20,144405294.465,143.510,27.825
1999-05-21,154433538.518,144.302,28.234
1999-05-22,165580428.290,157.498,28.483
1999-05-23,181353799.717,211.498,28.936
1999-05-24,211771197.756,381.626,29.573
1999-05-25,256847616.517,552.942,31.224
1999-05-26,294596219.157,470.087,33.182
1999-05-27,323851974.036,373.357,34.749
1999-05-28,351798583.659,359.199,35.743
1999-05-29,377572739.088,335.158,36.846
1999-05-30,400807452.135,307.181,38.261
1999-05-31,422344427.028,288.916,39.645
1999-06-01,445794138.482,312.448,41.039
1999-06-02,465377229.558,268.953,42.297
1999-06-03,482643004.070,243.071,43.236
1999-06-04,502705628.545,276.995,44.789
1999-06-05,527560927.315,333.968,46.291
1999-06-06,552806263.325,340.113,47.922
1999-06-07,572954700.082,282.941,49.742
1999-06-08,588980685.300,237.295,51.809
1999-06-09,602669847.451,211.866,53.427
1999-06-10,614646733.031,193.432,54.811
1999-06-11,626447402.292,192.781,56.199
1999-06-12,640988460.582,225.798,57.499
1999-06-13,664167647.271,327.342,59.064
1999-06-14,696434428.288,434.804,61.346
1999-06-15,742742430.172,599.891,63.919
1999-06-16,798240506.362,708.826,66.487
1999-06-17,843996145.345,598.815,69.236
1999-06-18,884526131.194,541.332,72.235
1999-06-19,920219070.689,488.550,75.437
1999-06-20,948718133.541,408.442,78.592
1999-06-21,973688967.751,370.724,81.710
1999-06-22,998387299.622,369.902,84.042
1999-06-23,1021904199.391,358.632,86.446
1999-06-24,1046354779.196,371.375,88.382
1999-06-25,1070180766.467,366.080,90.316
1999-06-26,1090507120.348,327.286,92.027
1999-06-27,1107590852.166,290.842,93.114
1999-06-28,1122951958.490,271.898,94.107
1999-06-29,1137390926.437,262.553,95.435
1999-06-30,1152019044.901,266.376,97.069
1999-07-01,1171215229.803,320.801,98.623
1999-07-02,1189701688.064,313.920,99.956
1999-07-03,1203596908.866,261.902,101.078
1999-07-04,1214340319.972,226.364,102.019
1999-07-05,1224673562.330,222.428,102.830
1999-07-06,1238162291.373,259.155,103.035
1999-07-07,1263878125.786,401.334,103.697
1999-07-08,1285964175.999,360.246,104.620
1999-07-09,1296354913.600,358.151,237.888
1999-07-10,1296354913.600,406.289,406.289
1999-07-11,1296354913.600,431.520,431.520
1999-07-12,1296354913.600,416.144,416.144
1999-07-13,1296354913.600,388.903,388.903
1999-07-14,1296354913.600,344.757,344.757
1999-07-15,1296354913.600,271.955,271.955
1999-07-16,1296354913.600,264.366,264.366
1999-07-17,1296354913.600,277.759,277.759
1999-07-18,1296354913.600,281.696,281.696
1999-07-19,1296354913.600,288.492,288.492
1999-07-20,1296354913.600,290.021,290.021
1999-07-21,1296354913.600,300.979,300.979
