date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,362.665,14.543,2.3,,,
1990-01-02,316.441,15.406,1.08,0.05,1.27,4.03
1990-01-03,316.697,15.978,1.05,0.52,2.11,4.55
1990-01-04,279.844,15.265,1.05,0.18,1.43,4.1
1990-01-05,303.148,16.012,1.02,0.26,0.53,5.19
1990-01-06,351.486,15.964,1.37,0.26,0.36,7.21
1990-01-07,259.742,13.863,1.93,0.26,11.8,3.56
1990-01-08,255.24,13.521,1.54,0.05,0.34,2.22
1990-01-09,236.852,14.52,1.34,0.02,0.0,1.12
1990-01-10,235.664,15.534,1.21,0.06,0.0,1.45
1990-01-11,240.149,14.757,1.1,0.02,0.0,-0.12
1990-01-12,235.699,13.608,1.03,0.13,0.0,1.02
1990-01-13,264.087,13.056,1.02,0.18,0.0,1.38
1990-01-14,250.212,14.371,1.02,0.16,0.25,2.42
1990-01-15,257.643,14.78,1.02,0.05,0.33,2.3
1990-01-16,260.633,13.785,1.03,0.12,0.0,1.47
1990-01-17,221.162,11.889,0.95,0.06,0.03,1.52
1990-01-18,275.929,11.089,0.9,0.19,0.61,3.01
1990-01-19,243.312,12.847,0.9,0.11,0.07,1.41
1990-01-20,258.393,13.333,0.89,0.11,0.0,1.19
1990-01-21,276.677,13.62,0.89,0.23,0.0,0.78
1990-01-22,271.918,13.083,0.89,0.37,0.02,3.73
1990-01-23,255.592,13.14,0.89,0.31,0.31,3.83
1990-01-24,221.551,12.931,0.89,0.61,0.86,7.77
1990-01-25,244.646,13.667,0.93,0.17,0.94,9.95
1990-01-26,215.89,12.014,1.11,0.5,8.82,7.54
1990-01-27,230.919,11.08,1.49,0.38,1.97,5.4
1990-01-28,219.761,11.999,2.09,0.35,20.37,4.02
1990-01-29,266.668,14.004,2.27,0.19,1.46,3.23
1990-01-30,295.807,12.596,2.83,0.33,16.74,2.68
1990-01-31,354.643,13.273,3.34,0.57,2.8,7.54
1990-02-01,358.202,13.961,3.7,0.76,14.08,5.21
1990-02-02,343.825,14.09,3.36,0.55,10.35,6.49
1990-02-03,343.265,14.094,3.07,0.56,4.26,9.42
1990-02-04,346.12,14.263,2.87,0.23,0.54,5.17
1990-02-05,342.422,15.497,2.73,0.43,0.06,6.47
1990-02-06,311.115,13.863,2.64,0.76,3.23,8.77
1990-02-07,302.867,13.843,2.56,1.18,2.03,9.14
1990-02-08,307.074,12.803,2.53,0.8,1.83,10.55
1990-02-09,311.146,14.17,2.46,0.51,5.1,9.9
1990-02-10,338.932,13.504,2.31,0.48,0.75,10.8
1990-02-11,384.282,13.603,2.2,0.43,1.44,6.94
1990-02-12,366.403,12.413,2.11,1.32,2.39,8.5
1990-02-13,315.998,13.04,2.02,1.05,1.38,8.73
1990-02-14,308.758,14.161,1.86,0.56,0.11,7.78
1990-02-15,338.94,14.169,1.56,0.7,0.0,7.55
1990-02-16,352.739,11.678,1.32,0.51,0.09,8.6
1990-02-17,390.182,14.786,1.14,0.52,0.07,6.91
1990-02-18,383.693,13.43,1.09,0.57,0.12,7.79
1990-02-19,352.627,13.013,1.45,0.61,5.77,6.58
1990-02-20,371.347,15.019,1.79,0.72,0.23,9.77
1990-02-21,333.07,14.549,1.65,0.57,1.56,8.96
1990-02-22,335.18,13.188,1.53,0.66,0.27,9.57
1990-02-23,269.36,11.784,1.3,1.14,0.0,11.65
1990-02-24,312.145,10.162,1.11,1.3,0.0,12.08
1990-02-25,319.201,10.498,1.01,0.76,1.14,10.15
1990-02-26,227.429,11.346,0.97,1.09,0.1,9.5
1990-02-27,292.03,10.426,0.94,0.82,0.17,9.23
1990-02-28,257.173,10.274,0.95,0.81,0.16,9.36
1990-03-01,226.193,11.809,0.98,0.91,0.19,8.14
1990-03-02,286.756,12.246,0.94,0.81,0.37,5.63
1990-03-03,276.984,11.444,0.91,1.15,0.35,4.36
1990-03-04,276.812,11.664,0.9,2.75,0.0,4.12
1990-03-05,206.664,12.045,0.9,2.6,0.0,6.28
1990-03-06,233.254,12.89,0.89,1.55,0.0,6.68
1990-03-07,240.288,13.642,0.9,2.1,0.0,9.1
1990-03-08,237.638,11.749,0.93,1.25,0.96,10.63
1990-03-09,224.012,11.375,0.98,0.84,4.06,7.18
1990-03-10,237.202,13.867,0.95,1.08,0.18,9.2
1990-03-11,211.307,12.561,0.92,2.2,0.0,12.79
1990-03-12,205.003,13.642,0.91,1.56,3.7,12.2
1990-03-13,205.974,12.449,0.9,1.44,0.13,13.01
1990-03-14,192.209,13.79,0.9,1.01,0.49,8.26
1990-03-15,190.846,13.144,0.89,1.44,0.0,8.98
1990-03-16,208.808,13.941,0.89,1.7,0.0,11.26
1990-03-17,178.909,14.315,0.89,2.22,0.0,12.71
1990-03-18,126.586,13.612,0.89,2.58,0.0,12.73
1990-03-19,118.87,12.985,0.89,2.68,0.0,12.54
1990-03-20,124.336,13.019,0.89,2.4,0.0,13.57
1990-03-21,161.831,13.447,0.88,2.62,0.0,13.93
1990-03-22,132.867,14.039,0.88,2.22,0.0,13.29
1990-03-23,126.761,13.961,0.89,1.49,2.0,11.27
1990-03-24,147.124,13.55,0.89,1.19,2.4,7.96
1990-03-25,136.193,13.418,0.89,1.63,1.21,8.68
1990-03-26,156.694,14.955,0.89,2.38,0.01,6.39
1990-03-27,142.612,12.473,0.88,2.36,0.0,6.63
1990-03-28,158.169,14.626,0.88,2.3,0.0,6.11
1990-03-29,155.858,14.779,0.88,1.83,0.0,6.01
1990-03-30,122.713,14.938,0.88,2.83,0.0,7.39
1990-03-31,125.12,13.995,0.88,3.5,0.0,8.88
1990-04-01,106.969,11.409,0.88,3.03,0.31,11.06
1990-04-02,44.729,11.856,1.01,2.47,2.7,11.57
1990-04-03,113.983,13.778,1.24,0.79,2.91,6.41
1990-04-04,121.996,13.493,1.03,1.8,0.3,7.36
1990-04-05,124.222,14.043,1.13,1.28,4.04,6.47
1990-04-06,90.33,13.527,1.2,1.03,9.98,5.33
1990-04-07,104.514,13.239,1.03,1.18,4.94,5.52
1990-04-08,135.597,10.733,0.98,1.88,0.46,7.64
1990-04-09,132.779,13.063,0.95,2.01,1.35,8.98
1990-04-10,220.45,14.31,0.93,1.95,0.53,4.99
1990-04-11,193.479,12.976,0.92,1.5,1.37,6.39
1990-04-12,177.695,11.933,0.91,2.08,0.05,8.75
1990-04-13,142.13,12.391,0.91,2.3,0.03,10.32
1990-04-14,173.748,12.206,0.94,1.39,3.81,6.78
1990-04-15,154.461,12.369,0.93,1.77,0.63,8.84
1990-04-16,150.53,12.387,0.91,1.69,0.81,7.41
1990-04-17,112.011,12.173,0.91,2.66,1.46,10.2
1990-04-18,113.047,12.573,0.9,1.93,0.29,6.04
1990-04-19,159.086,13.867,0.9,1.96,0.3,6.71
1990-04-20,151.596,13.539,0.89,2.01,0.39,7.61
1990-04-21,154.795,13.993,0.9,1.87,2.87,4.19
1990-04-22,140.695,12.38,0.95,1.67,3.74,4.82
1990-04-23,119.966,12.219,0.93,1.92,1.96,7.5
1990-04-24,122.446,13.903,0.91,1.78,2.7,7.51
1990-04-25,119.08,13.397,0.9,2.28,0.77,8.09
1990-04-26,136.537,13.379,0.9,3.16,0.03,8.1
1990-04-27,124.178,12.812,0.89,4.39,0.0,9.58
1990-04-28,114.519,13.727,0.89,4.31,0.0,12.78
1990-04-29,79.925,12.35,0.89,4.1,0.0,15.12
1990-04-30,36.729,12.615,0.88,4.86,0.07,15.66
1990-05-01,43.434,12.257,0.88,3.57,0.68,14.34
1990-05-02,59.171,15.29,0.88,3.85,0.08,13.59
1990-05-03,123.364,14.587,0.88,5.2,0.0,14.53
1990-05-04,167.506,13.735,0.87,5.97,0.0,14.91
1990-05-05,157.154,13.386,0.85,4.99,0.0,16.77
1990-05-06,100.701,12.909,0.84,3.57,0.25,15.53
1990-05-07,78.72,14.02,0.82,3.53,0.19,14.4
1990-05-08,91.571,13.801,0.81,4.35,0.06,14.68
