date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,10.914,24.709,1.19,,,
1990-01-02,16.313,25.055,1.19,0.0,1.76,3.36
1990-01-03,17.523,25.221,1.19,0.24,0.59,3.54
1990-01-04,7.564,25.188,1.19,0.19,0.04,3.23
1990-01-05,4.684,24.817,1.19,0.23,0.1,4.04
1990-01-06,7.319,24.706,1.19,0.14,0.1,6.03
1990-01-07,9.168,24.417,1.2,0.32,8.56,3.47
1990-01-08,13.865,24.718,1.2,0.0,2.87,2.25
1990-01-09,16.968,24.644,1.2,0.01,0.1,1.43
1990-01-10,7.432,24.593,1.19,0.01,0.0,1.49
1990-01-11,3.929,24.266,1.19,0.01,0.0,1.64
1990-01-12,9.53,24.205,1.19,0.05,0.0,1.43
1990-01-13,2.95,23.641,1.18,0.14,0.0,1.82
1990-01-14,0.0,23.651,1.18,0.18,0.0,2.53
1990-01-15,0.375,23.892,1.16,0.07,2.15,3.38
1990-01-16,4.424,24.109,1.15,0.0,0.0,2.73
1990-01-17,3.666,23.951,1.15,0.03,0.0,2.98
1990-01-18,4.658,23.855,1.17,0.26,16.75,2.9
1990-01-19,3.69,23.68,1.18,0.02,0.81,0.34
1990-01-20,7.635,23.712,1.18,0.15,0.0,1.72
1990-01-21,4.625,23.393,1.17,0.04,0.0,1.05
1990-01-22,0.382,23.309,1.16,0.19,0.0,1.88
1990-01-23,4.571,23.564,1.15,0.26,0.0,3.52
1990-01-24,4.635,23.427,1.14,0.3,0.0,8.1
1990-01-25,6.764,23.301,1.15,0.06,0.14,7.85
1990-01-26,5.316,22.99,1.16,0.43,3.73,6.89
1990-01-27,0.628,22.838,1.16,0.45,0.25,3.83
1990-01-28,6.907,23.079,1.17,0.29,2.67,4.12
1990-01-29,0.275,22.879,1.17,0.12,0.1,0.49
1990-01-30,3.199,23.5,1.17,0.73,1.3,5.07
1990-01-31,2.436,23.754,1.17,0.89,0.38,7.73
1990-02-01,6.277,24.02,1.17,0.73,2.56,3.95
1990-02-02,7.999,23.97,1.18,0.65,4.27,5.68
1990-02-03,16.065,23.781,1.18,0.24,0.86,7.46
1990-02-04,8.695,22.886,1.18,0.15,0.32,4.52
1990-02-05,0.765,22.732,1.17,0.2,0.0,4.46
1990-02-06,9.319,23.935,1.16,0.59,0.2,8.13
1990-02-07,10.662,23.997,1.15,0.86,0.2,8.36
1990-02-08,9.604,23.539,1.14,0.6,0.52,10.3
1990-02-09,11.44,23.192,1.14,0.29,6.84,5.58
1990-02-10,3.345,22.659,1.14,0.35,0.1,7.98
1990-02-11,3.797,22.819,1.13,0.32,1.41,6.89
1990-02-12,0.387,22.888,1.13,1.63,2.91,6.35
1990-02-13,4.677,23.227,1.13,1.34,0.1,8.14
1990-02-14,5.069,23.168,1.12,0.92,0.0,8.17
1990-02-15,4.753,23.061,1.11,0.99,0.0,7.47
1990-02-16,5.461,22.951,1.09,0.36,0.0,6.48
1990-02-17,7.377,22.771,1.07,0.33,0.0,5.97
1990-02-18,3.768,22.397,1.05,0.35,0.0,5.46
1990-02-19,0.456,22.342,1.03,0.54,0.32,5.66
1990-02-20,5.343,22.561,1.02,0.7,0.0,8.72
1990-02-21,4.167,22.321,1.01,0.62,5.73,9.98
1990-02-22,6.423,22.2,1.0,0.57,0.4,6.02
1990-02-23,3.434,21.906,0.99,1.01,0.0,10.21
1990-02-24,0.402,21.819,0.98,0.97,0.0,11.41
1990-02-25,3.041,22.001,0.97,0.65,0.9,8.42
1990-02-26,0.316,21.939,0.96,0.85,0.0,8.19
1990-02-27,3.855,22.08,0.94,0.95,0.0,9.07
1990-02-28,4.638,21.937,0.93,0.76,0.0,8.06
1990-03-01,5.852,21.7,0.92,1.03,0.1,6.76
1990-03-02,3.582,21.371,0.91,0.6,4.78,2.98
1990-03-03,2.845,21.35,0.9,0.72,2.49,2.02
1990-03-04,3.512,21.31,0.9,1.33,0.1,1.22
1990-03-05,0.305,21.199,0.89,1.67,0.0,2.92
1990-03-06,3.635,21.395,0.88,1.41,0.0,4.01
1990-03-07,3.33,21.294,0.87,1.72,0.0,6.29
1990-03-08,2.72,21.199,0.86,1.32,1.11,8.7
1990-03-09,3.398,21.174,0.86,0.81,2.56,6.51
1990-03-10,3.712,21.103,0.85,0.88,0.1,5.02
1990-03-11,1.846,21.038,0.84,2.09,0.0,11.43
1990-03-12,0.229,21.14,0.83,1.57,0.27,11.11
1990-03-13,2.977,21.363,0.81,1.23,0.0,9.47
1990-03-14,5.314,21.353,0.81,0.94,4.25,7.12
1990-03-15,2.595,21.13,0.8,1.06,0.1,6.06
1990-03-16,1.961,21.135,0.79,1.44,0.0,7.31
1990-03-17,1.735,21.196,0.78,2.07,0.0,10.77
1990-03-18,2.631,21.248,0.76,1.85,0.0,11.3
1990-03-19,0.17,21.229,0.75,2.2,0.0,11.17
1990-03-20,2.119,21.423,0.74,1.99,0.0,12.12
1990-03-21,2.87,21.417,0.72,2.22,0.0,12.33
1990-03-22,1.594,21.357,0.73,2.01,0.0,11.73
1990-03-23,5.489,21.387,0.75,1.09,13.4,7.88
1990-03-24,1.388,21.108,0.77,0.54,2.5,5.12
1990-03-25,3.247,21.186,0.78,0.89,3.64,4.46
1990-03-26,0.129,21.15,0.78,1.16,0.24,3.6
1990-03-27,1.615,21.382,0.78,1.1,0.0,1.56
1990-03-28,2.384,21.487,0.78,1.74,0.0,3.15
1990-03-29,3.144,21.512,0.77,1.17,0.06,3.05
1990-03-30,3.187,21.48,0.76,1.16,0.0,3.44
1990-03-31,2.777,21.43,0.75,2.13,0.0,4.01
1990-04-01,1.835,21.403,0.74,2.8,0.6,10.44
1990-04-02,0.16,21.417,0.73,2.04,0.66,10.11
1990-04-03,1.883,21.58,0.75,1.04,9.75,5.34
1990-04-04,1.776,21.66,0.77,0.99,2.69,3.37
1990-04-05,5.085,22.044,0.81,1.03,8.44,3.21
1990-04-06,4.172,22.234,0.85,0.87,9.8,2.13
1990-04-07,0.605,22.501,0.9,1.36,8.92,4.89
1990-04-08,0.0,23.199,0.95,1.58,0.2,4.52
1990-04-09,0.204,24.221,0.98,1.16,6.9,4.38
1990-04-10,2.455,25.127,1.01,1.27,1.89,2.66
1990-04-11,3.49,26.045,1.04,0.69,2.68,4.23
1990-04-12,12.905,26.95,1.05,1.41,0.45,5.93
1990-04-13,7.993,27.793,1.07,1.25,1.37,6.44
1990-04-14,10.961,29.273,1.09,1.09,5.89,4.12
1990-04-15,34.111,30.128,1.11,1.76,0.4,7.29
1990-04-16,2.083,29.162,1.13,1.15,4.51,4.44
1990-04-17,23.32,30.962,1.16,1.93,4.87,6.54
1990-04-18,22.057,30.995,1.18,1.65,1.15,4.4
1990-04-19,26.119,31.074,1.2,1.5,3.88,4.97
1990-04-20,39.075,30.791,1.24,1.26,8.73,4.61
1990-04-21,71.812,29.544,1.26,1.14,20.17,0.31
1990-04-22,69.819,26.448,1.27,1.1,13.19,1.7
1990-04-23,4.581,22.968,1.26,1.54,17.89,4.73
1990-04-24,47.071,24.769,1.24,1.15,4.02,4.97
1990-04-25,79.533,25.952,1.23,1.93,1.26,5.01
1990-04-26,66.948,25.26,1.22,2.01,0.4,4.91
1990-04-27,50.772,23.715,1.21,2.27,0.0,5.38
1990-04-28,49.312,22.634,1.2,2.94,0.0,6.48
1990-04-29,36.052,21.579,1.2,2.7,0.0,8.46
1990-04-30,2.169,21.899,1.19,3.16,0.0,9.22
1990-05-01,23.861,25.191,1.19,2.87,0.0,11.43
1990-05-02,1.328,26.32,1.19,4.04,0.0,11.54
1990-05-03,16.054,28.696,1.18,4.52,0.0,12.87
1990-05-04,17.085,29.227,1.18,4.67,0.0,11.99
1990-05-05,13.114,29.265,1.18,4.52,0.0,11.64
1990-05-06,0.0,29.392,1.18,4.23,0.59,12.46
1990-05-07,1.098,30.48,1.18,3.96,0.0,12.16
1990-05-08,12.531,31.323,1.18,3.51,0.07,11.02
1990-05-09,5.146,30.995,1.19,1.39,2.46,9.27
1990-05-10,1.968,31.287,1.19,1.46,4.05,8.08
1990-05-11,8.481,31.862,1.19,1.65,0.1,8.25
1990-05-12,13.078,31.99,1.19,2.55,0.0,10.16
1990-05-13,13.729,31.583,1.2,1.54,13.85,8.27
1990-05-14,0.668,31.082,1.2,2.66,0.4,10.13
1990-05-15,7.949,31.692,1.19,2.31,0.0,10.98
1990-05-16,6.989,31.6,1.19,3.21,0.0,10.61
1990-05-17,5.066,31.53,1.2,3.69,7.11,12.55
1990-05-18,3.874,31.577,1.19,1.33,0.2,9.35
1990-05-19,4.89,31.691,1.19,2.87,0.74,10.11
1990-05-20,2.324,31.756,1.2,2.51,5.47,11.34
1990-05-21,0.315,31.963,1.2,1.9,3.51,9.74
1990-05-22,3.818,32.349,1.2,2.27,0.4,9.32
1990-05-23,4.112,32.401,1.21,2.15,12.08,8.64
1990-05-24,3.67,32.438,1.21,2.07,7.02,9.49
1990-05-25,6.769,32.563,1.2,2.93,0.14,11.02
1990-05-26,6.688,32.41,1.2,2.02,0.3,9.7
1990-05-27,1.677,32.261,1.19,2.94,0.08,12.17
1990-05-28,0.373,32.555,1.19,2.53,0.41,9.87
1990-05-29,4.744,32.932,1.19,3.92,0.0,10.07
1990-05-30,7.478,32.932,1.18,3.19,0.0,11.87
1990-05-31,5.365,32.646,1.18,3.56,0.0,11.53
1990-06-01,4.862,32.517,1.18,4.56,0.0,15.29
1990-06-02,9.444,32.421,1.18,1.63,0.05,12.15
1990-06-03,5.963,31.893,1.18,2.97,0.16,12.06
1990-06-04,0.354,31.684,1.22,3.7,0.28,12.97
1990-06-05,4.178,31.951,1.22,0.79,23.6,8.69
1990-06-06,3.119,31.939,1.21,3.06,1.08,9.58
1990-06-07,0.435,32.251,1.2,4.5,0.0,12.97
1990-06-08,5.791,32.695,1.2,2.99,0.0,12.96
1990-06-09,11.865,32.601,1.2,1.6,0.51,10.74
1990-06-10,8.784,31.941,1.19,2.58,0.0,9.47
1990-06-11,0.278,31.528,1.19,3.79,1.88,11.8
1990-06-12,3.331,31.821,1.19,1.86,0.04,10.39
1990-06-13,3.426,31.821,1.19,2.07,0.01,10.67
1990-06-14,4.592,31.81,1.19,1.82,2.71,11.21
1990-06-15,3.403,31.686,1.18,3.0,0.08,11.6
1990-06-16,3.013,31.671,1.19,3.68,0.0,12.83
