date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,3.04,,,
1990-01-02,,,0.53,0.31,13.5,9.09
1990-01-03,,,0.56,0.26,22.41,9.61
1990-01-04,,,0.47,0.32,5.48,5.7
1990-01-05,,,0.45,0.23,0.1,7.61
1990-01-06,,,0.44,0.15,0.0,8.34
1990-01-07,,,0.42,0.16,0.0,9.6
1990-01-08,,,0.4,0.05,0.0,9.18
1990-01-09,,,0.38,0.72,0.0,8.48
1990-01-10,,,0.37,0.53,0.0,7.61
1990-01-11,,,0.35,0.3,0.0,7.22
1990-01-12,,,0.33,0.36,0.0,6.63
1990-01-13,,,0.32,0.29,0.0,6.78
1990-01-14,,,0.3,0.36,0.0,8.48
1990-01-15,,,0.25,0.3,0.0,7.84
1990-01-16,,,0.22,0.39,0.0,8.17
1990-01-17,,,0.21,0.59,0.0,8.06
1990-01-18,,,0.21,0.32,0.0,7.18
1990-01-19,,,0.21,0.21,0.0,6.75
1990-01-20,,,0.2,0.62,0.0,6.86
1990-01-21,,,0.2,0.68,0.0,6.67
1990-01-22,,,0.21,0.57,0.0,6.8
1990-01-23,,,0.2,0.48,0.0,6.14
1990-01-24,,,0.21,0.57,0.01,8.52
1990-01-25,,,0.21,0.51,0.01,9.46
1990-01-26,,,0.22,0.57,0.0,11.04
1990-01-27,,,0.38,0.59,3.72,11.8
1990-01-28,,,0.46,0.57,19.19,10.44
1990-01-29,,,0.44,0.3,0.94,6.09
1990-01-30,,,0.44,0.57,4.01,8.25
1990-01-31,,,0.44,0.34,0.12,9.62
1990-02-01,,,0.44,0.38,3.59,7.16
1990-02-02,,,0.42,0.35,0.11,8.63
1990-02-03,,,0.41,0.4,0.06,9.4
1990-02-04,,,0.4,0.59,0.0,9.79
1990-02-05,,,0.38,1.07,0.0,11.1
1990-02-06,,,0.25,0.54,0.15,11.11
1990-02-07,,,0.21,0.7,0.15,11.88
1990-02-08,,,0.2,0.58,0.0,11.83
1990-02-09,,,0.2,1.01,0.0,12.69
1990-02-10,,,0.2,0.79,0.01,12.0
1990-02-11,,,0.2,0.65,0.0,11.17
1990-02-12,,,0.2,0.83,0.0,9.85
1990-02-13,,,0.2,1.37,0.0,10.86
1990-02-14,,,0.2,0.94,0.0,9.79
1990-02-15,,,0.19,1.62,0.0,11.69
1990-02-16,,,0.2,1.56,0.0,10.64
1990-02-17,,,0.2,1.24,0.0,10.29
1990-02-18,,,0.2,0.77,0.0,10.07
1990-02-19,,,0.19,0.72,0.0,9.11
1990-02-20,,,0.19,1.98,0.0,13.29
1990-02-21,,,0.19,1.96,0.0,13.6
1990-02-22,,,0.19,1.82,0.0,12.54
1990-02-23,,,0.19,2.27,0.0,12.87
1990-02-24,,,0.18,2.28,0.0,11.92
1990-02-25,,,0.19,2.79,0.0,13.67
1990-02-26,,,0.19,1.37,0.0,10.79
1990-02-27,,,0.19,1.79,0.0,13.01
1990-02-28,,,0.19,2.13,0.0,14.29
1990-03-01,,,0.2,1.62,0.0,13.07
1990-03-02,,,0.2,1.25,0.0,11.37
1990-03-03,,,0.19,1.25,0.41,11.03
1990-03-04,,,0.22,2.21,3.32,9.53
1990-03-05,,,0.3,2.8,2.16,12.24
1990-03-06,,,0.25,1.96,0.25,11.16
1990-03-07,,,0.2,2.35,0.0,13.77
1990-03-08,,,0.2,1.97,0.09,14.64
1990-03-09,,,0.19,1.04,0.85,10.72
1990-03-10,,,0.24,2.77,0.15,15.56
1990-03-11,,,0.21,2.67,0.97,15.93
1990-03-12,,,0.19,1.99,0.03,14.47
1990-03-13,,,0.19,1.98,0.0,14.95
1990-03-14,,,0.19,1.73,0.0,13.97
1990-03-15,,,0.18,2.75,0.0,13.87
1990-03-16,,,0.17,3.5,0.0,15.21
1990-03-17,,,0.17,4.25,0.0,15.53
1990-03-18,,,0.18,4.0,0.0,14.23
1990-03-19,,,0.18,3.51,0.0,14.89
1990-03-20,,,0.18,3.47,0.0,14.97
1990-03-21,,,0.16,3.58,0.0,13.91
1990-03-22,,,0.17,5.05,0.0,16.37
1990-03-23,,,0.19,4.17,0.0,17.29
1990-03-24,,,0.19,1.74,0.28,11.85
1990-03-25,,,0.17,2.66,0.15,13.5
1990-03-26,,,0.16,4.25,0.0,14.74
1990-03-27,,,0.17,4.99,0.0,13.03
1990-03-28,,,0.16,4.51,0.0,12.87
1990-03-29,,,0.16,4.9,0.0,11.77
1990-03-30,,,0.17,5.54,0.0,14.09
1990-03-31,,,0.25,3.99,0.33,13.42
1990-04-01,,,0.52,2.6,8.09,14.14
1990-04-02,,,0.5,1.68,17.37,11.19
1990-04-03,,,0.48,2.19,0.74,10.32
1990-04-04,,,0.46,2.15,0.02,11.35
1990-04-05,,,0.51,2.36,0.26,12.64
