date,level,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-08-10,,,0.03,7.47,0.0,25.97
1990-08-11,,,0.03,7.92,0.0,26.41
1990-08-12,,,0.03,8.5,0.0,26.45
1990-08-13,,,0.04,7.68,0.0,25.37
1990-08-14,,,0.04,7.07,0.0,25.66
1990-08-15,,,0.04,7.63,0.0,24.1
1990-08-16,,,0.04,7.9,0.0,24.05
1990-08-17,,,0.04,6.93,0.0,24.51
1990-08-18,,,0.04,7.41,0.0,26.02
1990-08-19,,,0.04,8.03,0.0,27.98
1990-08-20,,,0.04,5.03,0.59,24.56
1990-08-21,,,0.04,4.48,0.0,21.91
1990-08-22,,,0.04,5.6,0.0,21.84
1990-08-23,,,0.04,5.49,0.0,22.09
1990-08-24,,,0.04,6.42,0.0,24.39
1990-08-25,,,0.04,6.09,0.0,23.91
1990-08-26,,,0.04,8.62,0.0,25.18
1990-08-27,,,0.04,7.6,0.0,24.57
1990-08-28,,,0.04,7.37,0.0,27.48
1990-08-29,,,0.04,7.45,0.0,25.83
1990-08-30,,,0.04,6.0,0.0,23.29
1990-08-31,,,0.04,5.65,0.0,23.02
1990-09-01,,,0.04,5.12,0.0,22.86
1990-09-02,,,0.04,4.84,0.0,23.13
1990-09-03,,,0.04,5.62,0.0,24.94
1990-09-04,,,0.04,5.64,0.0,24.87
1990-09-05,,,0.04,5.61,0.0,24.23
1990-09-06,,,0.04,5.78,0.0,25.03
1990-09-07,,,0.04,5.82,0.0,22.73
1990-09-08,,,0.04,5.33,0.0,22.25
1990-09-09,,,0.04,3.11,0.1,21.41
1990-09-10,,,0.04,4.71,0.0,23.16
1990-09-11,,,0.04,4.43,0.0,25.44
1990-09-12,,,0.04,4.56,0.0,23.97
1990-09-13,,,0.04,4.22,0.0,22.5
1990-09-14,,,0.04,4.13,0.0,22.45
1990-09-15,,,0.04,4.02,0.0,23.85
1990-09-16,,,0.04,4.02,0.0,25.08
1990-09-17,,,0.04,3.11,0.36,22.91
1990-09-18,,,0.05,3.73,0.04,22.55
1990-09-19,,,0.05,3.78,0.01,24.59
1990-09-20,,,0.05,3.82,0.07,23.36
1990-09-21,,,0.05,4.82,0.0,23.52
1990-09-22,,,0.05,5.44,0.0,22.9
1990-09-23,,,0.05,3.73,0.0,23.18
1990-09-24,,,0.05,3.54,0.0,20.25
1990-09-25,,,0.05,2.83,0.02,21.36
1990-09-26,,,0.05,3.34,0.0,20.13
1990-09-27,,,0.05,4.22,0.0,24.14
1990-09-28,,,0.05,3.77,0.0,25.07
1990-09-29,,,0.05,4.65,0.0,26.36
1990-09-30,,,0.05,5.24,1.03,25.07
1990-10-01,,,0.05,3.69,0.02,20.54
1990-10-02,,,0.05,3.26,0.16,21.04
1990-10-03,,,0.05,3.67,0.0,20.32
1990-10-04,,,0.05,2.94,0.09,19.23
1990-10-05,,,0.05,2.46,0.0,17.56
1990-10-06,,,0.05,3.82,0.0,21.45
1990-10-07,,,0.05,3.39,0.0,20.07
1990-10-08,,,0.05,4.99,0.0,16.55
1990-10-09,,,0.05,3.49,0.0,15.91
1990-10-10,,,0.05,3.75,0.0,16.87
1990-10-11,,,0.05,5.36,0.0,17.23
1990-10-12,,,0.05,3.07,0.0,18.15
1990-10-13,,,0.05,2.18,0.01,19.04
1990-10-14,,,0.05,3.36,0.0,20.76
1990-10-15,,,0.06,2.98,9.89,21.72
1990-10-16,,,0.06,1.56,1.61,15.67
1990-10-17,,,0.06,1.65,24.62,16.54
1990-10-18,,,0.06,1.29,0.64,15.35
1990-10-19,,,0.06,1.47,12.33,15.93
1990-10-20,,,0.06,1.54,0.44,15.26
1990-10-21,,,0.06,1.7,7.22,16.67
1990-10-22,,,0.06,1.29,22.43,14.45
1990-10-23,,,0.06,1.71,2.64,13.62
1990-10-24,,,0.06,1.42,1.96,16.03
1990-10-25,,,0.06,1.12,2.1,13.66
1990-10-26,,,0.06,1.24,0.01,13.58
1990-10-27,,,0.06,1.46,3.07,15.69
1990-10-28,,,0.06,1.21,0.11,14.32
1990-10-29,,,0.06,1.59,0.0,16.25
1990-10-30,,,0.06,1.51,0.0,16.62
1990-10-31,,,0.06,1.23,0.04,17.24
1990-11-01,,,0.06,0.85,2.22,14.68
1990-11-02,,,0.07,1.45,0.09,11.84
1990-11-03,,,0.07,0.78,0.0,11.12
1990-11-04,,,0.07,1.34,0.0,10.91
1990-11-05,,,0.07,1.4,0.0,11.66
1990-11-06,,,0.07,0.98,0.0,13.83
1990-11-07,,,0.07,1.47,0.01,16.7
1990-11-08,,,0.07,1.28,31.45,16.24
1990-11-09,,,0.07,0.81,19.34,15.82
1990-11-10,,,0.07,0.64,0.28,13.83
1990-11-11,,,0.07,1.1,0.0,13.83
1990-11-12,,,0.07,1.25,0.0,14.55
1990-11-13,,,0.07,1.31,0.0,14.42
1990-11-14,,,0.07,0.9,0.0,13.87
1990-11-15,,,0.07,0.66,0.0,14.45
1990-11-16,,,0.07,1.85,0.0,17.31
1990-11-17,,,0.07,2.09,0.0,14.97
1990-11-18,,,0.07,1.06,0.0,14.68
1990-11-19,,,0.07,1.46,0.0,14.22
1990-11-20,,,0.07,0.83,0.0,12.43
1990-11-21,,,0.07,0.54,0.0,12.4
1990-11-22,,,0.07,0.35,4.0,7.61
1990-11-23,,,0.07,0.34,0.1,5.79
1990-11-24,,,0.08,1.09,7.28,9.95
1990-11-25,,,0.07,0.39,8.67,12.53
1990-11-26,,,0.07,0.22,0.7,8.23
1990-11-27,,,0.07,0.07,0.89,6.82
1990-11-28,,,0.07,0.33,0.0,6.29
1990-11-29,,,0.07,0.41,0.0,8.1
1990-11-30,,,0.07,0.43,0.0,5.96
1990-12-01,,,0.07,0.39,0.0,6.55
1990-12-02,,,0.07,0.94,0.0,8.37
1990-12-03,,,0.07,0.82,1.11,11.42
1990-12-04,,,0.07,0.57,1.17,11.43
1990-12-05,,,0.07,0.51,3.25,11.23
1990-12-06,,,0.07,0.5,0.29,12.77
1990-12-07,,,0.07,0.41,0.08,11.55
1990-12-08,,,0.08,0.32,0.0,11.34
1990-12-09,,,0.1,0.35,17.51,8.17
1990-12-10,,,0.17,0.58,0.69,4.44
1990-12-11,,,0.17,0.86,0.0,6.74
1990-12-12,,,0.16,0.4,0.0,4.95
1990-12-13,,,0.15,0.59,0.0,6.07
1990-12-14,,,0.14,0.63,0.0,8.6
1990-12-15,,,0.14,0.45,0.0,7.9
1990-12-16,,,0.14,0.25,0.0,6.38
1990-12-17,,,0.14,0.49,0.19,9.84
1990-12-18,,,0.15,0.64,0.56,9.56
1990-12-19,,,0.24,0.43,5.36,9.65
1990-12-20,,,0.4,0.4,11.38,8.2
1990-12-21,,,0.35,0.54,0.36,9.05
1990-12-22,,,0.26,0.52,0.0,8.27
1990-12-23,,,0.2,0.11,0.0,6.99
1990-12-24,,,0.17,0.28,0.0,7.47
1990-12-25,,,0.15,0.19,0.0,6.87
1990-12-26,,,0.15,0.4,2.58,9.33
1990-12-27,,,0.15,0.17,0.09,9.67
1990-12-28,,,0.15,0.33,0.0,11.38
1990-12-29,,,0.14,0.1,0.0,11.34
1990-12-30,,,0.14,0.32,0.0,11.0
1990-12-31,,,0.14,0.24,0.0,9.59
1991-01-01,,,0.14,0.03,0.0,11.04
1991-01-02,,,0.14,0.15,0.0,9.92
1991-01-03,,,0.14,0.16,0.0,8.8
1991-01-04,,,0.13,0.25,0.0,9.32
1991-01-05,,,0.13,0.62,0.16,7.42
1991-01-06,,,0.13,0.64,0.0,6.5
1991-01-07,,,0.13,0.75,0.0,8.24
1991-01-08,,,0.13,0.56,0.0,10.91
1991-01-09,,,0.13,0.65,1.41,12.13
1991-01-10,,,0.13,0.21,0.11,10.54
1991-01-11,,,0.14,0.31,0.0,9.88
1991-01-12,,,0.15,0.14,1.81,8.94
1991-01-13,,,0.15,0.14,0.17,7.21
1991-01-14,,,0.15,0.85,0.0,5.43
1991-01-15,,,0.14,0.51,0.0,3.29
1991-01-16,,,0.13,0.66,0.0,8.21
1991-01-17,,,0.13,0.46,0.0,7.22
1991-01-18,,,0.13,0.22,0.0,8.69
1991-01-19,,,0.13,0.59,0.0,9.78
1991-01-20,,,0.13,0.61,0.0,11.2
1991-01-21,,,0.13,0.62,0.24,10.32
1991-01-22,,,0.13,0.85,0.39,8.45
1991-01-23,,,0.13,0.42,0.56,5.7
1991-01-24,,,0.14,0.67,1.08,7.94
1991-01-25,,,0.14,0.88,0.03,7.83
1991-01-26,,,0.14,0.54,0.02,8.05
1991-01-27,,,0.14,0.75,0.0,8.14
1991-01-28,,,0.13,0.84,0.0,6.79
1991-01-29,,,0.13,0.84,0.0,7.35
1991-01-30,,,0.13,0.27,1.47,5.91
1991-01-31,,,0.13,0.5,0.0,5.13
1991-02-01,,,0.14,0.97,0.62,8.85
1991-02-02,,,0.18,0.5,6.06,6.76
1991-02-03,,,0.2,0.43,2.75,5.31
1991-02-04,,,0.18,0.75,0.11,5.2
1991-02-05,,,0.16,1.01,0.0,6.76
1991-02-06,,,0.15,1.05,0.0,8.55
1991-02-07,,,0.17,1.01,10.4,10.9
1991-02-08,,,0.18,0.5,0.3,6.83
1991-02-09,,,0.16,1.05,0.0,7.62
1991-02-10,,,0.14,0.76,0.23,9.19
1991-02-11,,,0.14,0.5,0.25,5.91
1991-02-12,,,0.14,0.69,0.01,6.96
1991-02-13,,,0.15,0.64,4.23,6.78
1991-02-14,,,0.15,0.56,0.89,4.82
1991-02-15,,,0.15,1.56,0.0,5.16
1991-02-16,,,0.14,1.77,0.0,7.31
1991-02-17,,,0.23,0.6,5.54,5.36
1991-02-18,,,0.51,0.8,63.76,6.04
1991-02-19,,,0.59,0.7,9.11,6.96
1991-02-20,,,0.51,0.84,0.33,7.93
1991-02-21,,,0.42,1.82,0.0,10.33
1991-02-22,,,0.35,1.15,0.0,10.05
1991-02-23,,,0.3,1.08,0.08,10.34
1991-02-24,,,0.26,1.91,0.0,11.58
1991-02-25,,,0.24,1.71,1.19,12.98
1991-02-26,,,0.26,0.96,6.9,9.23
1991-02-27,,,0.25,1.24,0.14,10.52
1991-02-28,,,0.24,1.26,0.05,10.73
1991-03-01,,,0.29,0.9,16.57,10.05
1991-03-02,,,0.31,1.37,1.12,10.1
1991-03-03,,,0.28,1.27,0.0,10.14
1991-03-04,,,0.24,2.24,0.0,12.45
1991-03-05,,,0.26,1.66,5.08,13.0
1991-03-06,,,0.46,1.28,29.6,11.47
1991-03-07,,,0.74,0.99,35.32,10.32
1991-03-08,,,0.88,1.23,13.92,8.47
1991-03-09,,,0.88,1.9,3.37,11.33
1991-03-10,,,0.85,1.74,5.0,13.16
1991-03-11,,,0.81,1.59,0.83,14.22
1991-03-12,,,0.8,1.89,0.0,14.11
1991-03-13,,,0.85,1.27,12.44,11.31
1991-03-14,,,0.84,1.95,0.29,10.37
1991-03-15,,,0.79,2.91,0.0,14.01
1991-03-16,,,0.73,1.85,0.08,13.03
1991-03-17,,,0.68,1.47,1.54,11.65
1991-03-18,,,0.63,1.9,0.0,10.56
1991-03-19,,,0.58,3.05,0.0,13.76
1991-03-20,,,0.52,2.51,0.0,14.4
1991-03-21,,,0.48,3.45,0.0,14.92
1991-03-22,,,0.44,2.1,0.19,11.19
1991-03-23,,,0.41,1.77,2.23,9.18
1991-03-24,,,0.38,2.58,0.23,10.02
1991-03-25,,,0.35,2.87,0.0,8.39
1991-03-26,,,0.31,2.42,0.0,9.96
1991-03-27,,,0.28,1.75,0.0,10.24
1991-03-28,,,0.25,1.56,0.0,10.46
1991-03-29,,,0.22,3.62,0.0,14.71
1991-03-30,,,0.2,2.59,0.19,14.36
1991-03-31,,,0.18,2.06,0.08,13.33
1991-04-01,,,0.17,2.06,0.4,11.87
1991-04-02,,,0.15,2.3,0.0,10.1
1991-04-03,,,0.14,3.79,0.0,12.51
1991-04-04,,,0.13,1.86,0.68,9.89
1991-04-05,,,0.13,3.15,0.7,10.99
1991-04-06,,,0.12,3.28,0.0,10.72
1991-04-07,,,0.11,4.25,0.0,12.32
1991-04-08,,,0.11,4.42,0.0,14.69
1991-04-09,,,0.11,3.2,0.07,14.3
1991-04-10,,,0.1,4.42,0.0,14.24
1991-04-11,,,0.1,4.52,0.0,14.03
1991-04-12,,,0.1,4.32,0.0,14.54
1991-04-13,,,0.1,4.24,0.0,15.39
1991-04-14,,,0.1,4.22,0.0,11.65
1991-04-15,,,0.11,2.95,0.08,10.63
1991-04-16,,,0.12,3.32,6.06,10.89
1991-04-17,,,0.14,2.43,6.13,11.96
1991-04-18,,,0.18,2.43,13.59,11.55
1991-04-19,,,0.21,2.47,7.77,10.85
1991-04-20,,,0.2,3.74,0.22,14.06
1991-04-21,,,0.17,3.14,0.18,14.75
1991-04-22,,,0.14,1.97,0.49,12.74
1991-04-23,,,0.13,2.56,0.26,12.64
1991-04-24,,,0.12,3.22,0.3,12.64
1991-04-25,,,0.11,4.01,0.2,11.6
1991-04-26,,,0.11,4.36,0.0,10.46
1991-04-27,,,0.1,4.07,0.0,10.58
1991-04-28,,,0.1,4.58,0.0,14.11
1991-04-29,,,0.1,3.36,0.0,14.38
1991-04-30,,,0.1,5.31,0.0,16.21
1991-05-01,,,0.09,5.53,0.0,17.95
1991-05-02,,,0.09,6.68,0.0,14.97
1991-05-03,,,0.09,5.43,0.0,12.13
1991-05-04,,,0.1,4.83,0.0,11.35
1991-05-05,,,0.09,5.78,0.0,13.06
1991-05-06,,,0.09,6.13,0.0,13.95
1991-05-07,,,0.1,4.8,0.0,13.51
1991-05-08,,,0.09,5.72,0.0,14.45
1991-05-09,,,0.09,5.8,0.0,11.71
1991-05-10,,,0.1,5.54,0.0,12.69
1991-05-11,,,0.1,4.82,0.0,14.01
1991-05-12,,,0.09,5.28,0.0,14.61
1991-05-13,,,0.09,6.81,0.0,15.29
1991-05-14,,,0.08,6.45,0.0,16.09
1991-05-15,,,0.08,6.95,0.0,17.78
1991-05-16,,,0.09,6.94,0.0,19.28
1991-05-17,,,0.09,5.54,0.0,15.69
1991-05-18,,,0.09,5.36,0.0,17.23
1991-05-19,,,0.09,5.29,0.0,19.38
1991-05-20,,,0.09,5.58,0.0,17.12
1991-05-21,,,0.08,6.36,0.0,18.4
1991-05-22,,,0.07,7.87,0.0,15.24
1991-05-23,,,0.07,8.06,0.0,17.87
1991-05-24,,,0.07,7.86,0.0,19.44
1991-05-25,,,0.07,7.42,0.0,21.52
1991-05-26,,,0.07,8.24,0.0,21.29
1991-05-27,,,0.07,7.76,0.0,20.94
1991-05-28,,,0.08,5.63,0.02,18.66
1991-05-29,,,0.08,6.3,0.0,17.7
1991-05-30,,,0.09,5.1,0.0,19.01
1991-05-31,,,0.09,4.69,0.0,17.37
1991-06-01,,,0.1,4.55,0.0,17.73
1991-06-02,,,0.1,3.96,11.72,16.63
1991-06-03,,,0.1,3.91,0.74,16.6
1991-06-04,,,0.1,4.9,0.0,18.66
1991-06-05,,,0.1,5.09,0.0,18.12
1991-06-06,,,0.1,5.37,0.0,18.24
1991-06-07,,,0.1,5.48,0.0,19.02
1991-06-08,,,0.1,4.71,0.0,17.52
1991-06-09,,,0.09,6.13,0.0,18.88
1991-06-10,,,0.08,6.39,0.0,19.91
1991-06-11,,,0.07,7.8,0.0,20.95
1991-06-12,,,0.06,6.92,0.0,19.75
1991-06-13,,,0.04,9.65,0.0,24.34
1991-06-14,,,0.03,9.82,0.0,25.19
1991-06-15,,,0.05,8.08,0.0,25.22
1991-06-16,,,0.07,5.96,0.94,23.79
1991-06-17,,,0.07,4.88,0.0,19.35
1991-06-18,,,0.07,6.59,0.0,18.95
1991-06-19,,,0.07,6.31,0.0,20.19
1991-06-20,,,0.07,6.19,0.0,19.47
1991-06-21,,,0.06,7.63,0.0,20.86
1991-06-22,,,0.04,8.76,0.0,22.5
1991-06-23,,,0.03,8.84,0.0,23.32
1991-06-24,,,0.03,8.54,0.0,24.37
1991-06-25,,,0.02,10.01,0.0,25.47
1991-06-26,,,0.01,10.5,0.0,26.59
1991-06-27,,,0.01,11.5,0.0,26.39
1991-06-28,,,0.01,9.93,0.0,24.77
1991-06-29,,,0.02,8.14,0.0,24.53
1991-06-30,,,0.03,8.16,0.0,24.13
1991-07-01,,,0.03,7.91,0.0,23.3
1991-07-02,,,0.03,9.21,0.0,23.23
1991-07-03,,,0.04,7.55,0.0,22.57
1991-07-04,,,0.06,7.25,0.0,20.78
1991-07-05,,,0.07,5.83,0.0,20.16
1991-07-06,,,0.07,7.09,0.0,19.17
1991-07-07,,,0.07,5.51,0.0,20.59
1991-07-08,,,0.04,7.94,0.0,22.4
1991-07-09,,,0.01,10.17,0.0,24.81
1991-07-10,,,0.0,11.26,0.0,25.94
1991-07-11,,,0.01,10.15,0.0,26.48
