date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,115.416,50.52,1.06,,,
1990-01-02,118.75,50.693,0.13,0.39,2.68,5.79
1990-01-03,104.375,52.632,0.13,0.61,1.64,5.58
1990-01-04,97.707,53.214,0.13,0.15,0.16,4.05
1990-01-05,98.332,54.758,0.13,0.26,0.0,5.76
1990-01-06,79.999,54.24,0.13,0.41,0.0,8.25
1990-01-07,79.999,54.442,0.13,0.55,0.54,8.01
1990-01-08,78.888,54.685,0.13,0.22,0.13,3.9
1990-01-09,64.583,54.442,0.13,0.24,0.0,4.5
1990-01-10,42.36,54.864,0.13,0.24,0.0,4.43
1990-01-11,49.999,56.64,0.13,0.19,0.0,2.05
1990-01-12,49.999,57.378,0.13,0.59,0.0,3.38
1990-01-13,49.999,57.47,0.13,0.37,0.0,5.26
1990-01-14,49.999,57.453,0.13,0.25,0.0,4.65
1990-01-15,46.701,57.245,0.13,0.27,0.0,4.21
1990-01-16,9.549,57.14,0.13,0.34,0.0,4.5
1990-01-17,0.0,59.208,0.13,0.24,0.0,3.92
1990-01-18,0.0,61.886,0.13,0.48,0.0,4.95
1990-01-19,0.0,64.448,0.13,0.27,0.0,2.47
1990-01-20,0.0,66.975,0.13,0.29,0.0,2.37
1990-01-21,0.0,69.275,0.13,0.47,0.0,4.43
1990-01-22,0.0,71.646,0.13,0.45,0.0,3.92
1990-01-23,0.0,73.676,0.13,0.38,0.0,2.96
1990-01-24,0.0,76.096,0.13,0.71,0.0,9.06
1990-01-25,0.0,78.114,0.13,0.57,0.01,9.5
1990-01-26,1.806,80.213,0.13,0.84,0.09,10.83
1990-01-27,35.312,82.327,0.14,0.76,0.44,8.51
1990-01-28,178.532,81.566,0.17,1.06,4.61,7.68
1990-01-29,105.921,71.745,0.26,0.44,1.34,2.49
1990-01-30,139.27,71.79,0.36,0.98,3.23,6.67
1990-01-31,127.569,69.533,0.43,0.67,0.14,8.41
1990-02-01,87.083,66.737,0.49,0.86,4.81,4.67
1990-02-02,87.465,67.306,0.54,0.72,0.18,7.36
1990-02-03,90.485,65.535,0.56,0.96,0.14,10.55
1990-02-04,76.874,65.332,0.54,0.62,0.01,9.04
1990-02-05,64.409,65.259,0.51,0.55,0.0,7.67
1990-02-06,14.214,64.715,0.47,1.32,0.15,9.49
1990-02-07,132.221,66.837,0.44,1.16,0.72,10.26
1990-02-08,58.055,58.543,0.41,0.86,0.0,10.14
1990-02-09,4.167,57.493,0.37,0.6,0.0,12.04
1990-02-10,49.98,60.692,0.28,0.56,0.0,11.18
1990-02-11,49.537,60.201,0.24,0.77,0.0,10.0
1990-02-12,43.259,59.349,0.2,1.38,0.0,9.81
1990-02-13,3.354,58.347,0.17,1.66,0.0,8.95
1990-02-14,20.06,61.178,0.14,1.55,0.0,9.67
1990-02-15,49.999,62.134,0.13,1.2,0.0,8.83
1990-02-16,49.999,60.751,0.13,1.03,0.0,8.74
1990-02-17,47.222,59.57,0.13,1.39,0.0,8.85
1990-02-18,15.277,58.288,0.13,1.41,0.0,12.26
1990-02-19,0.0,59.274,0.13,1.41,0.16,11.98
1990-02-20,3.646,61.16,0.13,0.9,0.43,10.51
1990-02-21,41.493,63.267,0.13,0.99,0.0,11.44
1990-02-22,19.611,62.703,0.13,1.16,0.0,13.04
1990-02-23,51.912,62.321,0.13,1.83,0.0,11.09
1990-02-24,48.488,60.375,0.13,3.06,0.0,13.25
1990-02-25,19.86,59.006,0.13,2.08,0.0,13.3
1990-02-26,0.0,59.14,0.13,1.12,0.0,8.67
1990-02-27,0.0,60.732,0.13,1.25,0.0,11.06
1990-02-28,3.125,62.144,0.13,2.36,0.0,12.97
1990-03-01,38.542,63.427,0.13,2.81,0.0,12.98
1990-03-02,46.788,61.851,0.13,1.14,0.0,8.87
1990-03-03,10.503,60.057,0.13,1.8,0.0,3.16
1990-03-04,0.0,60.365,0.13,2.1,0.06,5.77
1990-03-05,0.0,61.527,0.13,2.57,0.01,5.72
1990-03-06,0.0,62.684,0.13,1.85,0.01,5.74
1990-03-07,0.0,63.675,0.13,2.57,0.0,9.34
1990-03-08,0.0,65.087,0.13,2.5,0.48,11.59
1990-03-09,0.0,66.193,0.13,1.06,0.01,8.8
1990-03-10,0.0,67.424,0.13,2.38,0.0,11.26
1990-03-11,1.781,68.635,0.13,2.82,0.0,13.26
1990-03-12,21.679,69.409,0.13,1.95,11.33,14.62
1990-03-13,23.254,69.001,0.13,2.02,0.46,13.26
1990-03-14,3.724,68.376,0.13,1.65,0.0,11.39
1990-03-15,0.142,69.147,0.13,1.71,0.0,10.15
1990-03-16,1.701,70.156,0.13,2.61,0.0,12.31
1990-03-17,1.701,71.152,0.13,2.81,0.0,12.65
1990-03-18,1.701,71.921,0.13,2.89,0.0,11.92
1990-03-19,1.701,72.674,0.13,2.56,0.0,10.96
1990-03-20,1.701,73.203,0.13,3.11,0.0,13.02
1990-03-21,1.701,73.867,0.13,3.54,0.0,14.5
1990-03-22,1.701,74.631,0.13,4.87,0.0,15.57
1990-03-23,3.368,75.147,0.13,2.77,0.0,16.53
1990-03-24,20.451,75.42,0.13,2.27,2.73,13.02
1990-03-25,6.284,74.477,0.13,1.67,0.11,10.26
1990-03-26,1.768,75.159,0.13,2.49,0.0,7.12
1990-03-27,2.5,75.672,0.13,2.61,0.0,4.1
1990-03-28,2.5,76.005,0.13,2.82,0.0,4.84
1990-03-29,2.542,76.353,0.13,2.73,0.0,5.02
1990-03-30,3.258,76.877,0.13,3.42,0.0,5.7
1990-03-31,5.995,77.267,0.13,3.23,0.21,8.16
1990-04-01,13.217,77.537,0.13,2.7,3.73,9.37
1990-04-02,91.244,77.463,0.13,1.68,7.96,9.13
1990-04-03,71.152,73.674,0.13,2.2,0.92,9.5
1990-04-04,23.334,70.845,0.13,2.25,0.0,9.3
1990-04-05,41.057,70.867,0.14,1.86,1.29,9.21
1990-04-06,27.129,69.883,0.13,1.74,3.02,9.14
1990-04-07,70.741,70.633,0.13,1.76,3.25,7.51
1990-04-08,55.602,71.217,0.13,2.58,0.44,8.93
1990-04-09,65.321,71.143,0.13,1.89,4.08,7.18
1990-04-10,63.012,70.273,0.13,1.62,4.65,4.58
1990-04-11,58.167,69.578,0.13,2.37,0.35,5.39
1990-04-12,2.997,68.471,0.13,2.4,0.0,8.74
1990-04-13,4.386,70.348,0.13,3.43,0.0,10.49
1990-04-14,21.608,72.041,0.17,2.43,0.54,9.6
1990-04-15,40.636,72.546,0.28,3.07,0.0,10.96
1990-04-16,14.879,71.644,0.31,3.26,0.0,10.51
1990-04-17,18.044,72.158,0.32,4.12,0.0,10.89
1990-04-18,24.592,72.589,0.3,3.09,0.45,8.31
1990-04-19,0.334,72.201,0.24,3.22,0.0,8.31
1990-04-20,4.004,73.215,0.19,4.07,0.0,10.63
1990-04-21,4.17,73.987,0.17,3.02,2.58,6.06
1990-04-22,6.01,74.632,0.17,2.63,2.73,6.44
1990-04-23,6.18,75.17,0.18,2.56,0.74,7.45
1990-04-24,7.847,75.832,0.2,2.41,4.08,8.43
1990-04-25,24.513,76.353,0.2,2.66,0.91,8.75
1990-04-26,6.18,75.434,0.2,2.48,0.19,9.39
1990-04-27,8.847,76.099,0.2,2.65,0.51,9.26
