date,level,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-07-12,612.57,62.273,0.41,5.52,0.0,15.31
1990-07-13,612.543,62.207,0.4,6.63,0.0,16.06
1990-07-14,612.512,62.131,0.41,7.58,0.07,18.29
1990-07-15,612.476,62.042,0.41,5.74,0.0,19.51
1990-07-16,612.452,61.983,0.41,4.06,0.0,18.93
1990-07-17,612.416,61.895,0.41,4.66,0.0,21.06
1990-07-18,612.381,61.809,0.4,5.76,0.0,20.26
1990-07-19,612.33,61.684,0.4,7.41,0.0,20.26
1990-07-20,612.277,61.555,0.4,7.25,0.0,19.4
1990-07-21,612.218,61.411,0.4,7.26,0.0,19.69
1990-07-22,612.172,61.299,0.41,7.35,0.0,20.97
1990-07-23,612.125,61.184,0.41,5.81,0.0,20.43
1990-07-24,612.074,61.061,0.41,4.88,4.17,21.97
1990-07-25,612.272,61.543,0.4,4.17,1.94,18.72
1990-07-26,612.35,61.733,0.41,7.94,0.04,20.26
1990-07-27,612.358,61.753,0.41,5.24,0.27,18.96
1990-07-28,612.332,61.689,0.42,5.19,0.0,20.05
1990-07-29,612.32,61.66,0.42,3.51,16.75,16.93
1990-07-30,612.294,61.596,0.41,3.12,0.84,15.8
1990-07-31,612.264,61.523,0.41,6.05,0.0,18.94
1990-08-01,612.23,61.44,0.4,5.92,0.0,20.27
1990-08-02,612.19,61.343,0.41,7.29,0.0,20.55
1990-08-03,612.172,61.299,0.41,5.03,0.0,18.89
1990-08-04,612.137,61.214,0.41,4.7,0.0,17.64
1990-08-05,612.095,61.112,0.41,4.63,0.0,19.99
1990-08-06,612.06,61.027,0.41,4.78,3.44,20.38
1990-08-07,612.02,60.93,0.41,3.69,10.23,18.53
1990-08-08,611.989,60.854,0.41,3.36,2.19,15.79
1990-08-09,611.954,60.77,0.41,5.14,0.09,16.18
1990-08-10,611.9,60.639,0.41,4.29,0.0,15.92
1990-08-11,611.854,60.528,0.41,5.47,0.0,17.63
1990-08-12,611.98,60.832,0.41,4.36,0.0,18.7
1990-08-13,612.211,61.394,0.41,4.11,0.65,19.92
1990-08-14,612.264,61.523,0.41,4.22,9.43,18.77
1990-08-15,612.284,61.572,0.41,3.6,0.86,17.47
1990-08-16,612.285,61.574,0.41,3.48,0.0,16.19
1990-08-17,612.264,61.523,0.41,3.75,0.45,17.8
1990-08-18,612.224,61.426,0.41,2.83,0.36,16.83
1990-08-19,612.18,61.318,0.41,3.53,0.0,15.33
1990-08-20,612.137,61.214,0.41,6.08,0.0,20.09
1990-08-21,612.087,61.092,0.41,4.34,0.0,20.47
1990-08-22,612.034,60.964,0.41,4.5,6.88,18.41
1990-08-23,611.979,60.83,0.41,5.24,0.0,17.38
1990-08-24,611.909,60.661,0.41,5.32,0.0,16.85
1990-08-25,611.869,60.564,0.41,4.43,5.28,17.95
1990-08-26,611.937,60.728,0.41,2.94,11.89,17.37
1990-08-27,611.948,60.755,0.41,2.53,0.7,15.96
1990-08-28,611.926,60.702,0.41,3.86,0.08,16.46
1990-08-29,611.908,60.658,0.41,4.27,0.0,17.8
1990-08-30,612.02,60.93,0.42,2.93,1.14,17.43
1990-08-31,613.096,63.576,0.42,1.95,22.86,13.44
1990-09-01,613.702,65.099,0.41,2.61,0.55,12.47
1990-09-02,613.95,65.729,0.41,2.56,0.14,12.94
1990-09-03,614.129,66.187,0.41,3.29,0.0,14.15
1990-09-04,614.235,66.458,0.41,3.75,0.0,16.77
1990-09-05,614.567,67.314,0.41,2.59,1.52,16.33
1990-09-06,614.758,67.81,0.41,2.5,0.1,15.29
1990-09-07,614.872,68.107,0.41,3.56,0.68,18.17
1990-09-08,614.953,68.318,0.41,2.29,0.21,14.76
1990-09-09,615.019,68.491,0.41,2.31,1.11,14.2
1990-09-10,615.069,68.622,0.41,2.06,0.1,14.5
1990-09-11,615.104,68.713,0.41,3.73,0.6,16.35
1990-09-12,615.128,68.776,0.41,3.68,0.0,17.18
1990-09-13,615.135,68.795,0.43,2.07,0.0,13.62
1990-09-14,615.093,68.685,0.42,2.23,6.21,17.21
1990-09-15,615.083,68.658,0.42,2.11,6.15,17.75
1990-09-16,615.109,68.727,0.41,1.68,3.65,14.77
1990-09-17,615.134,68.792,0.42,2.58,0.92,16.66
1990-09-18,615.241,69.074,0.41,1.59,7.43,13.57
1990-09-19,615.318,69.276,0.41,2.89,0.11,14.77
1990-09-20,615.366,69.403,0.41,3.37,0.0,18.27
1990-09-21,615.426,69.562,0.41,2.2,3.74,16.37
1990-09-22,615.456,69.641,0.41,2.05,0.0,16.88
1990-09-23,615.473,69.686,0.41,2.97,0.02,16.74
1990-09-24,615.482,69.71,0.41,1.79,2.26,15.24
1990-09-25,615.481,69.707,0.42,1.97,0.14,11.91
1990-09-26,615.629,70.1,0.42,1.03,7.45,9.29
1990-09-27,615.771,70.478,0.41,1.46,0.47,12.34
1990-09-28,615.845,70.675,0.41,1.48,0.57,14.26
1990-09-29,615.897,70.814,0.41,2.11,0.0,16.48
1990-09-30,616.056,71.24,0.41,2.92,9.91,18.25
1990-10-01,616.378,72.109,0.41,1.5,1.13,14.93
1990-10-02,617.23,74.439,0.43,1.29,7.18,12.4
1990-10-03,617.627,75.542,0.43,1.92,2.07,13.7
1990-10-04,617.908,76.328,0.43,1.53,4.98,14.62
1990-10-05,618.103,76.878,0.42,1.71,4.04,8.56
1990-10-06,618.247,77.285,0.41,2.13,0.14,9.65
1990-10-07,618.36,77.605,0.44,2.53,0.0,11.73
1990-10-08,618.607,78.309,0.42,1.13,13.64,10.01
1990-10-09,618.872,79.068,0.42,1.39,1.01,9.02
1990-10-10,619.047,79.572,0.42,1.08,1.43,11.34
1990-10-11,619.193,79.994,0.44,1.38,5.53,12.76
1990-10-12,619.587,81.141,0.43,1.55,59.83,12.45
1990-10-13,620.212,82.981,0.43,1.04,6.1,11.38
1990-10-14,620.753,84.596,0.47,1.0,3.06,11.75
1990-10-15,621.156,85.812,0.52,1.47,1.77,13.6
1990-10-16,621.572,87.08,0.56,0.84,2.92,10.42
1990-10-17,621.961,88.276,0.58,0.9,1.3,10.5
1990-10-18,622.285,89.28,0.61,0.62,0.5,8.39
1990-10-19,622.545,90.091,0.62,0.95,0.12,9.65
1990-10-20,622.767,90.788,0.63,1.09,2.05,10.54
1990-10-21,622.953,91.374,0.63,0.84,0.1,7.35
1990-10-22,623.11,91.871,0.66,0.84,0.02,11.33
1990-10-23,623.517,93.166,0.69,0.97,11.14,8.87
1990-10-24,623.693,93.731,0.72,0.57,0.22,7.75
1990-10-25,623.828,94.165,0.75,0.56,0.48,7.54
1990-10-26,623.99,94.688,0.76,0.45,0.1,7.3
1990-10-27,624.077,94.969,0.78,0.95,0.34,6.94
1990-10-28,624.101,95.047,0.78,0.39,0.0,6.55
1990-10-29,624.108,95.069,0.79,0.44,10.34,5.93
1990-10-30,624.078,94.972,0.79,0.72,0.0,12.34
1990-10-31,624.021,94.788,0.8,0.99,0.39,12.81
1990-11-01,623.962,94.597,0.8,0.49,9.43,9.9
1990-11-02,623.882,94.339,0.81,0.41,0.0,6.31
1990-11-03,623.804,94.088,0.81,0.57,0.92,3.93
1990-11-04,623.722,93.824,0.81,0.35,3.62,3.39
1990-11-05,623.607,93.455,0.71,0.67,2.18,1.75
1990-11-06,623.492,93.087,0.5,0.1,0.0,0.14
1990-11-07,623.477,93.039,0.41,0.31,0.02,3.45
1990-11-08,623.466,93.004,0.43,0.6,0.0,7.54
1990-11-09,623.452,92.959,0.72,0.4,0.29,6.24
1990-11-10,623.496,93.099,0.84,0.72,1.72,9.79
1990-11-11,623.643,93.57,0.85,0.41,8.24,7.83
1990-11-12,623.761,93.949,0.87,0.27,0.26,8.53
1990-11-13,623.836,94.19,0.88,0.87,0.0,6.99
1990-11-14,623.915,94.445,0.88,0.34,0.03,9.91
1990-11-15,623.921,94.465,0.81,1.63,0.05,8.78
1990-11-16,623.891,94.368,0.56,1.18,0.0,8.84
1990-11-17,623.869,94.297,0.42,0.6,0.03,9.65
1990-11-18,623.826,94.158,0.41,0.56,0.04,9.93
1990-11-19,623.778,94.004,0.41,0.32,0.18,8.94
1990-11-20,623.724,93.83,0.41,0.69,0.02,8.93
1990-11-21,623.662,93.631,0.42,0.89,0.1,7.36
1990-11-22,623.602,93.439,0.42,0.39,7.37,5.53
1990-11-23,623.534,93.221,0.42,0.23,0.37,-0.44
1990-11-24,623.465,93.0,0.42,0.37,0.16,0.1
1990-11-25,623.47,93.016,0.47,0.68,5.95,4.12
1990-11-26,623.472,93.023,0.42,0.62,0.0,0.2
1990-11-27,623.461,92.988,0.42,0.11,0.1,-0.75
1990-11-28,623.445,92.936,0.41,0.23,0.0,-0.69
1990-11-29,623.431,92.892,0.42,0.32,0.47,-0.19
1990-11-30,623.405,92.809,0.41,0.1,0.11,-2.15
1990-12-01,623.376,92.716,0.41,0.44,0.13,-1.98
1990-12-02,623.345,92.617,0.41,1.04,0.0,0.09
1990-12-03,623.294,92.455,0.41,0.4,0.0,-1.11
1990-12-04,623.251,92.318,0.41,1.18,0.0,0.87
1990-12-05,623.21,92.188,0.41,0.71,0.0,0.81
1990-12-06,623.166,92.048,0.41,1.47,0.0,1.98
1990-12-07,623.121,91.906,0.41,0.23,0.0,-3.4
1990-12-08,623.073,91.753,0.43,0.0,0.0,-2.41
1990-12-09,623.1,91.839,0.59,0.21,13.04,1.17
1990-12-10,623.094,91.82,0.45,0.56,20.91,-2.68
1990-12-11,623.098,91.833,0.42,0.33,1.2,-4.05
1990-12-12,623.101,91.842,0.42,0.61,1.42,-3.61
1990-12-13,623.099,91.836,0.42,0.36,0.11,1.76
1990-12-14,623.08,91.776,0.42,1.04,0.88,-2.09
1990-12-15,623.069,91.741,0.42,0.36,0.04,-3.52
1990-12-16,623.048,91.674,0.42,0.11,0.0,-3.11
1990-12-17,623.03,91.617,0.42,0.57,0.0,-1.86
1990-12-18,623.009,91.551,0.42,0.0,0.0,-5.0
1990-12-19,622.982,91.466,0.42,0.0,0.68,-3.19
1990-12-20,622.956,91.383,0.41,0.11,0.01,-2.85
1990-12-21,622.923,91.279,0.41,0.73,0.0,-3.67
1990-12-22,622.892,91.181,0.41,0.65,0.0,-0.31
1990-12-23,622.861,91.084,0.41,0.53,0.0,0.38
1990-12-24,622.829,90.983,0.41,0.59,0.0,0.41
1990-12-25,622.795,90.876,0.44,0.76,0.0,3.66
1990-12-26,622.764,90.778,0.62,0.27,0.72,2.86
1990-12-27,622.73,90.671,0.73,0.4,3.35,4.13
1990-12-28,622.697,90.568,0.74,0.27,0.29,4.3
1990-12-29,622.658,90.445,0.74,0.36,0.0,1.85
1990-12-30,622.635,90.373,0.74,0.28,0.0,6.81
1990-12-31,622.623,90.335,0.75,0.55,0.0,5.96
1991-01-01,622.622,90.332,0.76,0.52,2.48,6.59
1991-01-02,622.618,90.32,0.76,0.46,0.14,0.89
1991-01-03,622.607,90.285,0.76,0.63,0.0,2.25
1991-01-04,622.588,90.226,0.76,0.93,0.0,3.87
1991-01-05,622.564,90.151,0.56,0.39,2.6,0.33
1991-01-06,622.539,90.072,0.43,0.6,0.0,0.56
1991-01-07,622.514,89.994,0.41,2.5,0.0,4.32
1991-01-08,622.493,89.928,0.41,0.19,0.09,1.8
1991-01-09,622.471,89.86,0.41,0.35,0.0,3.87
1991-01-10,622.45,89.794,0.41,0.22,0.0,3.55
1991-01-11,622.424,89.713,0.41,0.73,0.0,7.8
1991-01-12,622.403,89.648,0.42,0.38,0.79,5.86
1991-01-13,622.406,89.657,0.45,0.73,4.81,2.44
1991-01-14,622.388,89.601,0.42,0.38,0.24,-2.87
1991-01-15,622.368,89.538,0.42,0.17,0.76,-1.44
1991-01-16,622.346,89.47,0.44,0.32,0.0,-0.26
1991-01-17,622.323,89.398,0.74,0.32,22.96,1.8
1991-01-18,622.306,89.345,0.74,0.58,0.34,2.25
1991-01-19,622.276,89.252,0.74,0.31,0.12,0.37
1991-01-20,622.252,89.177,0.74,0.77,0.75,3.83
1991-01-21,622.23,89.109,0.74,0.45,0.13,-0.96
1991-01-22,622.202,89.022,0.75,0.18,0.01,0.54
1991-01-23,622.178,88.947,0.75,0.34,1.14,0.66
1991-01-24,622.158,88.885,0.75,0.0,0.27,-1.72
1991-01-25,622.124,88.78,0.68,0.41,0.0,-1.97
1991-01-26,622.099,88.702,0.74,0.65,0.62,2.38
1991-01-27,622.073,88.622,0.67,0.48,3.07,0.29
1991-01-28,622.044,88.532,0.74,0.46,0.08,1.2
1991-01-29,622.016,88.446,0.63,0.06,0.0,-0.18
1991-01-30,621.991,88.368,0.5,0.56,0.0,0.09
1991-01-31,621.934,88.192,0.43,0.66,0.0,0.9
1991-02-01,621.965,88.288,0.42,0.27,1.71,-0.41
1991-02-02,621.906,88.106,0.55,0.45,0.73,-0.31
1991-02-03,621.882,88.032,0.76,1.0,1.96,1.24
1991-02-04,621.852,87.939,0.76,0.76,10.77,-0.01
1991-02-05,621.825,87.856,0.77,0.28,0.44,0.96
1991-02-06,621.796,87.767,0.78,0.53,0.0,-0.59
1991-02-07,621.768,87.681,0.78,0.4,0.0,0.39
1991-02-08,621.74,87.595,0.67,0.88,1.26,0.29
1991-02-09,621.713,87.512,0.5,0.42,2.09,-2.36
1991-02-10,621.686,87.429,0.46,0.27,0.6,1.97
1991-02-11,621.649,87.315,0.42,0.46,2.36,-1.64
1991-02-12,621.623,87.236,0.42,0.19,0.14,-3.78
1991-02-13,621.588,87.128,0.42,0.14,0.0,-4.76
1991-02-14,621.555,87.028,0.42,0.56,0.25,-1.11
1991-02-15,621.514,86.902,0.41,0.48,0.02,-5.55
1991-02-16,621.485,86.814,0.46,0.61,0.38,-0.24
1991-02-17,621.468,86.762,0.75,0.45,7.88,5.52
1991-02-18,621.461,86.74,0.76,0.61,1.01,1.83
1991-02-19,621.45,86.707,0.76,0.6,0.12,2.3
1991-02-20,621.434,86.658,0.77,0.67,4.76,3.28
1991-02-21,621.417,86.606,0.78,0.59,0.66,2.26
1991-02-22,621.399,86.551,0.79,0.65,0.39,4.46
1991-02-23,621.378,86.487,0.8,0.51,0.0,3.44
1991-02-24,621.359,86.429,0.81,1.13,0.0,5.3
1991-02-25,621.345,86.386,0.82,1.33,0.0,7.4
1991-02-26,621.34,86.371,0.83,1.8,0.0,5.98
1991-02-27,621.343,86.38,0.84,1.84,0.0,5.65
1991-02-28,621.395,86.539,0.85,0.96,6.8,4.19
1991-03-01,621.405,86.569,0.9,0.64,0.1,1.96
1991-03-02,621.439,86.673,0.93,0.9,6.58,3.87
1991-03-03,621.456,86.725,0.98,0.93,0.6,5.55
1991-03-04,621.483,86.807,1.02,0.88,0.0,5.31
1991-03-05,621.533,86.96,1.05,1.7,0.0,8.14
1991-03-06,621.547,87.003,1.09,1.25,0.56,6.83
1991-03-07,622.315,89.373,1.14,1.14,29.86,6.18
1991-03-08,624.04,94.849,1.18,1.1,6.81,6.27
1991-03-09,624.839,97.458,1.21,1.01,0.35,4.34
1991-03-10,625.325,99.067,1.23,0.97,0.0,3.94
1991-03-11,625.674,100.234,1.24,1.67,0.13,7.53
1991-03-12,625.969,101.226,1.25,1.27,0.0,5.87
1991-03-13,626.139,101.801,1.25,1.69,0.0,8.44
1991-03-14,626.279,102.276,1.13,1.17,0.2,5.78
1991-03-15,626.453,102.869,0.87,1.2,0.03,4.78
1991-03-16,626.616,103.426,0.75,1.87,0.0,5.67
1991-03-17,626.776,103.975,0.97,1.93,0.95,6.64
1991-03-18,626.92,104.47,1.25,1.34,14.82,4.31
1991-03-19,627.032,104.857,1.25,2.27,0.3,5.81
1991-03-20,627.089,105.054,0.99,1.48,0.0,9.67
1991-03-21,627.151,105.268,0.78,2.26,0.0,10.34
1991-03-22,627.212,105.48,0.71,10.59,1.95,10.22
1991-03-23,627.279,105.712,0.9,1.63,1.06,5.68
1991-03-24,627.295,105.768,1.27,0.83,5.5,2.7
