date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.116,10.552,2.46,,,
1990-01-02,0.116,10.637,0.28,0.19,8.36,5.55
1990-01-03,0.116,10.802,0.31,0.12,10.94,7.74
1990-01-04,0.116,11.139,0.26,0.44,7.01,5.19
1990-01-05,0.116,11.299,0.22,0.04,0.17,3.7
1990-01-06,0.116,11.389,0.2,0.03,0.0,4.13
1990-01-07,0.116,11.481,0.19,0.04,0.0,4.07
1990-01-08,0.116,11.583,0.19,0.01,0.06,4.45
1990-01-09,0.116,11.645,0.18,0.12,0.0,4.02
1990-01-10,0.116,11.734,0.18,0.08,0.0,2.99
1990-01-11,0.116,11.813,0.18,0.17,0.3,4.21
1990-01-12,0.116,11.881,0.18,0.09,0.0,2.17
1990-01-13,0.116,11.955,0.18,0.02,0.0,2.59
1990-01-14,0.116,12.029,0.18,0.07,0.0,3.88
1990-01-15,0.116,12.089,0.18,0.07,0.0,3.72
1990-01-16,0.116,12.163,0.18,0.07,0.07,3.04
1990-01-17,0.115,12.237,0.18,0.24,0.0,3.16
1990-01-18,0.105,12.313,0.18,0.17,0.0,3.31
1990-01-19,0.116,12.4,0.18,0.27,0.0,2.84
1990-01-20,0.116,12.459,0.18,0.27,0.0,1.99
1990-01-21,0.116,12.505,0.18,0.32,0.0,1.95
1990-01-22,0.116,12.565,0.18,0.39,0.0,1.43
1990-01-23,0.117,12.626,0.18,0.56,0.0,2.95
1990-01-24,0.126,12.7,0.18,0.45,0.05,4.23
1990-01-25,0.117,12.759,0.18,0.43,0.0,6.51
1990-01-26,0.126,12.804,0.18,0.26,0.0,7.17
1990-01-27,0.116,12.849,0.18,0.17,0.04,6.19
1990-01-28,0.116,12.896,0.23,0.51,0.13,10.42
1990-01-29,0.117,12.97,0.24,0.4,9.97,3.55
1990-01-30,0.127,13.03,0.21,0.3,2.21,5.5
1990-01-31,0.127,13.09,0.21,0.24,0.05,5.13
1990-02-01,0.127,13.154,0.21,0.36,4.94,4.89
1990-02-02,0.127,13.23,0.19,0.21,0.11,3.38
1990-02-03,0.126,13.28,0.18,0.52,0.0,5.64
1990-02-04,0.117,13.356,0.18,0.63,0.0,5.3
1990-02-05,0.127,13.403,0.18,0.93,0.0,9.54
1990-02-06,0.127,13.454,0.18,0.73,0.0,9.01
1990-02-07,0.127,13.531,0.18,0.51,0.0,9.31
1990-02-08,0.128,13.594,0.18,0.55,0.0,8.21
1990-02-09,0.137,13.655,0.18,0.85,0.0,8.58
1990-02-10,0.116,13.687,0.18,1.26,0.0,8.69
1990-02-11,0.117,13.734,0.18,0.93,0.0,9.78
1990-02-12,0.127,13.782,0.18,0.6,0.0,6.98
1990-02-13,0.127,13.83,0.18,0.87,0.0,8.3
1990-02-14,0.128,13.892,0.18,0.87,0.0,6.45
1990-02-15,0.139,13.941,0.18,1.87,0.0,8.85
1990-02-16,0.139,14.002,0.18,1.69,0.0,7.97
1990-02-17,0.139,14.034,0.18,1.72,0.0,7.9
1990-02-18,0.139,14.065,0.18,1.49,0.0,7.46
1990-02-19,0.139,14.098,0.18,1.32,0.0,8.25
1990-02-20,0.139,14.146,0.18,1.69,0.0,10.22
1990-02-21,0.139,14.192,0.18,1.85,0.0,11.22
1990-02-22,0.139,14.224,0.18,1.45,0.0,10.24
1990-02-23,0.14,14.256,0.18,2.18,0.0,10.21
1990-02-24,0.15,14.288,0.18,2.19,0.0,9.94
1990-02-25,0.15,14.319,0.18,2.28,0.0,10.57
1990-02-26,0.15,14.349,0.18,2.06,0.0,9.22
1990-02-27,0.15,14.365,0.18,1.79,0.0,9.35
1990-02-28,0.15,14.38,0.18,2.03,0.0,10.16
1990-03-01,0.15,14.38,0.18,2.46,0.0,10.36
1990-03-02,0.15,14.38,0.18,1.74,0.0,11.33
1990-03-03,0.15,14.38,0.18,1.08,0.1,9.53
1990-03-04,0.15,14.383,0.18,1.64,0.85,5.83
1990-03-05,0.15,14.411,0.18,2.56,0.04,8.5
1990-03-06,0.15,14.411,0.18,1.65,0.0,7.36
1990-03-07,0.15,14.411,0.18,1.76,0.0,8.5
1990-03-08,0.151,14.412,0.22,1.77,0.48,11.68
1990-03-09,0.162,14.427,0.23,0.88,5.91,7.78
1990-03-10,0.162,14.427,0.2,1.26,0.28,11.52
1990-03-11,0.162,14.43,0.18,1.56,0.0,11.95
1990-03-12,0.162,14.459,0.18,2.72,0.0,13.31
1990-03-13,0.162,14.459,0.18,1.56,0.49,10.18
1990-03-14,0.162,14.459,0.18,1.61,0.0,10.49
1990-03-15,0.162,14.459,0.18,2.41,0.0,10.88
1990-03-16,0.179,14.458,0.18,2.47,0.0,11.07
1990-03-17,0.369,14.442,0.18,2.66,0.0,10.25
1990-03-18,0.343,14.427,0.18,2.72,0.0,10.93
1990-03-19,0.221,14.422,0.18,2.82,0.0,11.5
1990-03-20,0.826,14.361,0.18,2.25,0.0,10.22
1990-03-21,0.37,14.328,0.17,2.08,0.0,11.29
1990-03-22,0.37,14.3,0.17,4.07,0.0,13.68
1990-03-23,0.4,14.295,0.19,4.26,0.0,14.13
1990-03-24,0.739,14.232,0.24,2.24,5.85,12.79
1990-03-25,0.846,14.168,0.23,1.63,4.5,8.33
1990-03-26,0.839,14.106,0.19,2.46,0.17,10.0
1990-03-27,0.671,14.055,0.18,2.7,0.0,7.97
1990-03-28,0.929,13.976,0.18,3.03,0.0,6.99
1990-03-29,0.987,13.896,0.18,3.2,0.0,7.68
1990-03-30,1.252,13.802,0.18,3.42,0.0,8.74
1990-03-31,1.019,13.723,0.25,2.06,0.01,7.97
1990-04-01,0.99,13.655,0.39,2.32,13.62,11.78
1990-04-02,0.63,13.684,0.4,1.58,19.06,9.09
1990-04-03,0.175,13.701,0.32,1.77,1.96,6.96
1990-04-04,0.185,13.716,0.28,2.19,0.1,8.49
1990-04-05,0.185,13.73,0.25,2.11,0.0,10.6
1990-04-06,0.185,13.733,0.25,1.84,3.46,10.16
1990-04-07,0.185,13.763,0.25,1.61,3.01,6.12
1990-04-08,0.185,13.782,0.29,2.76,3.99,9.31
1990-04-09,0.185,13.828,0.32,1.96,8.79,8.19
1990-04-10,0.185,13.857,0.29,1.61,3.56,6.63
1990-04-11,0.185,13.873,0.25,2.01,0.1,4.16
1990-04-12,0.185,13.889,0.23,3.54,0.0,7.96
1990-04-13,0.185,13.905,0.22,4.06,0.0,10.64
1990-04-14,0.185,13.921,0.21,3.5,2.74,12.25
1990-04-15,0.185,13.937,0.2,2.91,0.1,9.18
1990-04-16,0.185,13.951,0.19,4.66,0.0,11.41
1990-04-17,0.208,13.95,0.18,4.04,0.0,11.69
1990-04-18,0.473,13.932,0.18,3.91,0.0,12.61
1990-04-19,0.587,13.884,0.18,3.89,0.0,10.2
1990-04-20,0.684,13.836,0.18,4.63,0.0,11.14
1990-04-21,0.818,13.774,0.18,3.81,0.0,9.17
1990-04-22,0.775,13.725,0.18,3.03,0.08,5.73
1990-04-23,0.775,13.662,0.18,4.19,1.62,7.82
1990-04-24,0.775,13.6,0.18,2.97,0.08,7.6
1990-04-25,0.776,13.554,0.19,3.62,0.14,9.33
1990-04-26,0.787,13.522,0.21,2.34,6.97,7.94
1990-04-27,0.787,13.476,0.2,3.44,0.17,12.3
1990-04-28,0.786,13.414,0.31,3.42,4.61,13.57
1990-04-29,0.75,13.406,0.38,3.17,16.4,12.95
1990-04-30,0.451,13.479,0.35,2.04,13.62,10.75
1990-05-01,0.185,13.498,0.3,2.01,2.62,11.36
1990-05-02,0.185,13.542,0.27,3.01,0.1,13.03
1990-05-03,0.185,13.557,0.24,2.78,0.54,10.66
1990-05-04,0.209,13.554,0.21,3.85,0.0,11.31
1990-05-05,0.484,13.523,0.2,4.42,0.0,11.91
1990-05-06,0.579,13.491,0.19,4.68,0.0,12.78
1990-05-07,0.583,13.461,0.18,4.89,0.0,12.96
1990-05-08,0.65,13.443,0.18,4.36,0.0,12.82
1990-05-09,0.942,13.391,0.23,4.33,0.0,14.29
1990-05-10,1.102,13.3,0.25,2.78,10.03,13.21
1990-05-11,0.844,13.261,0.21,2.98,0.3,13.58
1990-05-12,0.546,13.471,0.19,3.78,2.15,14.58
1990-05-13,0.185,13.511,0.19,3.38,1.2,12.77
1990-05-14,0.184,13.526,0.18,4.16,0.03,13.47
1990-05-15,0.174,13.527,0.18,5.15,0.0,17.83
1990-05-16,0.174,13.541,0.18,4.48,0.0,18.29
1990-05-17,0.194,13.54,0.18,4.65,0.0,17.68
1990-05-18,0.434,13.522,0.18,5.5,0.0,16.46
1990-05-19,0.62,13.475,0.18,5.42,0.0,16.4
1990-05-20,0.567,13.444,0.18,4.99,0.0,16.87
1990-05-21,0.584,13.411,0.17,4.97,0.0,16.05
1990-05-22,0.779,13.363,0.17,5.52,0.0,15.5
1990-05-23,0.859,13.296,0.18,4.7,0.0,15.12
1990-05-24,1.267,13.186,0.17,4.65,0.0,13.69
1990-05-25,1.331,13.075,0.18,5.77,0.0,15.1
1990-05-26,1.467,12.954,0.17,4.22,0.0,17.39
1990-05-27,1.563,12.819,0.17,5.34,0.0,20.14
1990-05-28,1.555,12.685,0.16,5.02,0.0,19.04
1990-05-29,1.481,12.564,0.14,5.33,0.0,15.8
1990-05-30,1.585,12.43,0.1,5.85,0.0,16.17
1990-05-31,1.47,12.308,0.09,6.82,0.0,19.7
1990-06-01,1.703,12.162,0.09,6.24,0.0,18.92
1990-06-02,1.467,12.042,0.09,6.64,0.0,20.29
1990-06-03,1.555,11.911,0.15,6.54,0.0,20.29
1990-06-04,1.418,11.815,0.16,4.51,0.0,19.01
1990-06-05,0.854,11.802,0.17,4.64,0.13,18.68
1990-06-06,0.962,11.735,0.11,4.54,0.0,15.43
1990-06-07,1.091,11.647,0.1,6.13,0.0,17.35
1990-06-08,1.033,11.568,0.06,6.08,0.0,18.84
1990-06-09,1.447,11.447,0.05,7.42,0.0,21.73
1990-06-10,1.422,11.329,0.11,7.16,0.0,20.23
1990-06-11,1.212,11.232,0.12,4.61,0.0,19.13
1990-06-12,1.92,11.062,0.16,5.05,0.0,16.18
1990-06-13,1.663,10.932,0.14,3.88,0.0,14.21
1990-06-14,1.728,10.789,0.09,4.4,0.0,16.49
1990-06-15,1.503,10.669,0.06,6.06,0.0,15.65
1990-06-16,1.481,10.548,0.09,5.97,0.0,18.48
1990-06-17,1.481,10.428,0.1,5.29,0.0,16.38
