date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,2.203,13.686,1.34,,,
1990-01-02,0.401,13.828,0.26,0.37,9.86,7.8
1990-01-03,4.046,13.888,0.26,0.16,5.16,8.68
1990-01-04,5.4,14.024,0.26,0.39,5.63,5.73
1990-01-05,5.397,13.989,0.26,0.19,0.1,6.06
1990-01-06,4.485,13.943,0.26,0.02,0.0,4.42
1990-01-07,2.38,13.942,0.26,0.12,0.0,7.83
1990-01-08,2.342,13.922,0.26,0.12,0.04,6.24
1990-01-09,2.382,13.867,0.26,0.24,0.0,5.23
1990-01-10,2.171,13.782,0.26,0.22,0.0,4.22
1990-01-11,0.273,13.864,0.26,0.17,0.0,4.34
1990-01-12,2.192,13.746,0.26,0.27,0.0,4.73
1990-01-13,0.208,13.799,0.26,0.11,0.0,5.14
1990-01-14,1.482,13.711,0.26,0.02,0.0,4.79
1990-01-15,0.081,13.76,0.26,0.11,0.0,4.71
1990-01-16,0.081,13.794,0.26,0.15,0.0,4.73
1990-01-17,0.081,13.827,0.26,0.24,0.0,4.63
1990-01-18,0.081,13.859,0.26,0.1,0.0,2.92
1990-01-19,0.208,13.864,0.26,0.13,0.0,3.62
1990-01-20,1.482,13.741,0.26,0.17,0.0,2.84
1990-01-21,0.081,13.758,0.26,0.27,0.0,3.55
1990-01-22,0.081,13.775,0.26,0.3,0.0,4.08
1990-01-23,0.081,13.792,0.26,0.53,0.0,5.19
1990-01-24,0.081,13.808,0.26,0.41,0.0,8.51
1990-01-25,0.081,13.825,0.26,0.33,0.0,8.55
1990-01-26,0.273,13.826,0.26,0.61,0.0,9.47
1990-01-27,2.192,13.657,0.26,0.29,2.15,7.68
1990-01-28,0.338,13.679,0.26,0.78,8.63,10.86
1990-01-29,3.095,13.754,0.26,0.47,5.96,5.21
1990-01-30,2.387,13.91,0.26,0.73,2.23,7.65
1990-01-31,2.416,13.927,0.26,0.35,0.06,7.72
1990-02-01,2.574,13.946,0.26,0.54,5.54,6.89
1990-02-02,4.602,13.97,0.26,0.36,0.12,7.74
1990-02-03,3.796,13.906,0.26,0.46,0.0,8.45
1990-02-04,2.192,13.886,0.26,0.59,0.0,7.75
1990-02-05,0.081,14.018,0.26,0.43,0.0,8.37
1990-02-06,0.338,14.096,0.26,0.72,0.0,10.83
1990-02-07,2.914,13.932,0.26,0.72,0.0,11.4
1990-02-08,0.081,13.999,0.25,0.56,0.0,10.6
1990-02-09,0.275,14.048,0.24,0.81,0.0,10.45
1990-02-10,2.213,13.915,0.24,0.86,0.0,10.38
1990-02-11,0.081,13.977,0.23,0.71,0.0,10.32
1990-02-12,0.081,13.994,0.22,0.8,0.0,9.28
1990-02-13,0.081,14.011,0.22,1.1,0.0,8.99
1990-02-14,0.081,14.03,0.21,0.97,0.0,10.13
1990-02-15,0.081,14.062,0.21,1.45,0.0,10.94
1990-02-16,0.081,14.079,0.21,1.36,0.0,8.89
1990-02-17,0.081,14.096,0.2,1.74,0.0,9.85
1990-02-18,0.081,14.113,0.2,1.2,0.0,9.73
1990-02-19,0.207,14.12,0.2,0.84,0.0,9.52
1990-02-20,1.471,14.028,0.19,1.37,0.0,11.95
1990-02-21,0.081,14.044,0.19,1.85,0.0,14.22
1990-02-22,0.081,14.044,0.19,1.38,0.0,12.43
1990-02-23,0.211,14.033,0.19,2.2,0.0,12.48
1990-02-24,1.514,13.909,0.19,2.26,0.0,13.5
1990-02-25,0.081,13.909,0.19,2.39,0.0,13.32
1990-02-26,0.081,13.909,0.18,1.39,0.0,10.48
1990-02-27,0.209,13.898,0.18,1.71,0.0,11.87
1990-02-28,1.492,13.774,0.18,1.67,0.0,12.37
1990-03-01,0.081,13.774,0.18,2.25,0.0,11.69
1990-03-02,0.081,13.774,0.18,1.29,0.0,10.91
1990-03-03,0.081,13.774,0.18,1.34,1.15,8.3
1990-03-04,0.081,13.774,0.18,2.01,1.7,5.25
1990-03-05,0.274,13.764,0.18,2.48,0.11,7.67
1990-03-06,2.203,13.59,0.18,1.85,0.0,8.07
1990-03-07,0.081,13.59,0.18,2.07,0.0,9.01
1990-03-08,0.081,13.591,0.18,1.98,0.13,12.9
1990-03-09,0.273,13.591,0.18,0.89,2.15,8.38
1990-03-10,2.192,13.424,0.18,1.98,0.14,12.9
1990-03-11,0.081,13.441,0.18,2.08,0.0,12.65
1990-03-12,0.081,13.458,0.18,1.98,2.66,15.4
1990-03-13,0.081,13.474,0.18,1.69,0.65,13.29
1990-03-14,0.267,13.475,0.18,1.6,0.0,12.05
1990-03-15,2.129,13.309,0.18,2.48,0.0,12.33
1990-03-16,0.081,13.325,0.18,3.29,0.0,13.46
1990-03-17,0.081,13.342,0.17,2.99,0.0,12.76
1990-03-18,0.081,13.348,0.17,3.16,0.0,12.6
1990-03-19,0.273,13.331,0.17,2.74,0.0,13.03
1990-03-20,2.192,13.143,0.17,2.53,0.0,12.34
1990-03-21,0.081,13.134,0.17,4.22,0.0,14.64
1990-03-22,1.086,13.126,0.17,3.97,0.0,17.03
1990-03-23,12.14,13.11,0.17,3.71,0.0,17.43
1990-03-24,12.164,13.096,0.17,1.65,2.77,11.25
1990-03-25,12.566,13.107,0.17,1.87,2.35,10.59
1990-03-26,12.887,13.063,0.17,2.97,0.0,11.13
1990-03-27,13.074,13.077,0.17,3.17,0.0,8.1
1990-03-28,17.372,13.058,0.17,3.15,0.0,7.54
1990-03-29,17.604,13.013,0.17,3.38,0.0,8.51
1990-03-30,17.5,13.006,0.17,3.69,0.0,9.84
1990-03-31,17.651,12.939,0.17,3.23,0.74,10.13
1990-04-01,16.632,13.012,0.17,3.0,5.19,13.66
1990-04-02,16.833,13.032,0.18,1.94,19.26,11.3
1990-04-03,3.349,13.424,0.18,1.9,1.55,9.08
1990-04-04,0.081,13.44,0.18,2.02,0.04,9.89
1990-04-05,0.081,13.441,0.18,2.24,0.0,12.42
1990-04-06,0.081,13.458,0.18,1.58,8.26,10.51
1990-04-07,0.081,13.474,0.18,1.83,2.48,8.73
1990-04-08,0.081,13.491,0.18,2.39,7.47,10.27
1990-04-09,0.247,13.499,0.18,2.13,7.37,9.65
1990-04-10,1.906,13.424,0.18,1.75,4.16,7.38
1990-04-11,0.081,13.441,0.18,2.5,0.1,7.05
1990-04-12,0.081,13.458,0.18,3.02,0.0,9.87
1990-04-13,0.081,13.474,0.18,4.3,0.0,13.28
1990-04-14,0.081,13.491,0.17,2.97,0.04,13.71
1990-04-15,0.081,13.507,0.17,2.68,0.0,11.72
1990-04-16,0.242,13.512,0.17,4.52,0.0,14.01
1990-04-17,1.853,13.39,0.17,4.26,0.0,13.51
1990-04-18,0.081,13.39,0.17,3.74,0.0,13.79
1990-04-19,0.081,13.39,0.17,3.54,0.0,11.46
1990-04-20,0.081,13.39,0.17,4.23,0.0,13.47
1990-04-21,0.081,13.39,0.17,3.73,0.0,9.97
1990-04-22,0.081,13.39,0.17,2.72,0.06,7.43
1990-04-23,0.081,13.39,0.17,2.57,0.2,7.66
1990-04-24,0.334,13.362,0.17,3.09,0.0,10.57
1990-04-25,2.86,13.11,0.17,3.47,2.02,11.72
1990-04-26,0.081,13.103,0.17,2.46,8.08,11.19
1990-04-27,0.081,13.094,0.17,3.44,0.13,13.02
1990-04-28,0.081,13.089,0.17,4.45,3.38,14.65
1990-04-29,0.081,13.112,0.17,3.84,3.74,14.14
1990-04-30,0.21,13.116,0.17,2.57,1.59,12.91
1990-05-01,1.503,12.997,0.17,2.67,0.67,12.66
1990-05-02,0.081,12.997,0.17,3.0,0.03,13.01
1990-05-03,0.081,12.997,0.17,3.52,0.0,12.85
1990-05-04,0.333,12.974,0.17,4.38,0.0,13.1
1990-05-05,2.85,12.722,0.17,6.08,0.0,13.79
1990-05-06,0.081,12.711,0.17,5.72,0.0,15.29
1990-05-07,0.081,12.705,0.16,5.62,0.0,15.6
1990-05-08,0.081,12.697,0.16,5.25,0.0,16.72
1990-05-09,0.214,12.678,0.16,4.66,0.0,16.86
1990-05-10,1.545,12.546,0.16,5.1,0.14,17.52
1990-05-11,0.081,12.537,0.16,3.54,0.44,14.95
1990-05-12,0.209,12.519,0.16,4.95,2.0,18.2
1990-05-13,1.492,12.387,0.16,2.96,4.49,15.6
1990-05-14,0.081,12.379,0.16,3.45,0.1,14.38
