date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,7.98,,,
1990-01-02,,,0.42,0.22,7.87,8.32
1990-01-03,,,0.13,0.65,4.66,9.27
1990-01-04,,,0.06,0.27,0.48,7.5
1990-01-05,,,0.03,0.38,0.0,8.03
1990-01-06,,,0.02,0.31,0.0,10.18
1990-01-07,,,0.01,0.53,0.78,11.16
1990-01-08,,,0.01,0.15,0.12,7.74
1990-01-09,,,0.0,0.48,0.0,8.31
1990-01-10,,,0.0,0.34,0.0,7.62
1990-01-11,,,0.0,0.22,0.0,7.02
1990-01-12,,,0.0,0.54,0.0,7.04
1990-01-13,,,0.0,0.43,0.0,8.24
1990-01-14,,,0.0,0.31,0.0,9.19
1990-01-15,,,0.0,0.46,0.0,8.61
1990-01-16,,,0.0,0.35,0.0,8.07
1990-01-17,,,0.0,0.3,0.0,7.67
1990-01-18,,,0.0,0.29,0.0,8.38
1990-01-19,,,0.0,0.09,0.0,5.98
1990-01-20,,,0.0,0.18,0.0,5.48
1990-01-21,,,0.0,0.33,0.0,6.98
1990-01-22,,,0.0,0.33,0.0,7.07
1990-01-23,,,0.0,0.47,0.0,7.73
1990-01-24,,,0.0,0.72,0.03,12.12
1990-01-25,,,0.0,0.89,0.35,12.51
1990-01-26,,,0.0,0.83,1.48,11.7
1990-01-27,,,0.03,0.73,1.03,11.74
1990-01-28,,,0.08,1.02,14.71,10.44
1990-01-29,,,0.09,0.83,0.95,7.87
1990-01-30,,,0.08,1.29,7.4,9.02
1990-01-31,,,0.07,0.91,0.78,11.33
1990-02-01,,,0.07,1.02,6.62,7.86
1990-02-02,,,0.05,0.96,1.15,10.73
1990-02-03,,,0.03,1.01,1.38,11.89
1990-02-04,,,0.02,0.49,0.45,10.1
1990-02-05,,,0.01,1.33,0.1,11.38
1990-02-06,,,0.01,0.94,2.22,13.43
1990-02-07,,,0.0,0.97,1.76,12.09
1990-02-08,,,0.0,0.87,0.0,13.61
1990-02-09,,,0.0,0.61,0.0,12.99
1990-02-10,,,0.0,0.82,0.03,13.48
1990-02-11,,,0.0,0.8,0.0,11.29
1990-02-12,,,0.0,1.45,0.0,10.71
1990-02-13,,,0.0,1.68,0.0,11.12
1990-02-14,,,0.0,1.48,0.0,11.38
1990-02-15,,,0.0,0.89,0.0,9.49
1990-02-16,,,0.0,0.98,0.0,9.38
1990-02-17,,,0.0,0.56,0.0,6.73
1990-02-18,,,0.0,0.65,0.0,9.31
1990-02-19,,,0.0,1.03,0.1,10.78
1990-02-20,,,0.0,1.09,0.1,13.23
1990-02-21,,,0.0,1.28,0.0,14.91
1990-02-22,,,0.0,1.47,0.0,15.54
1990-02-23,,,0.0,2.03,0.0,14.33
1990-02-24,,,0.0,2.04,0.0,14.64
1990-02-25,,,0.0,1.58,0.0,16.8
1990-02-26,,,0.0,1.44,0.0,11.83
1990-02-27,,,0.0,1.62,0.0,13.87
1990-02-28,,,0.0,2.23,0.0,14.78
1990-03-01,,,0.0,1.07,0.0,10.03
1990-03-02,,,0.0,1.68,0.0,11.85
1990-03-03,,,0.0,1.73,0.0,9.59
1990-03-04,,,0.0,2.72,3.26,7.15
1990-03-05,,,0.0,2.61,3.91,8.27
1990-03-06,,,0.0,2.11,0.93,9.73
1990-03-07,,,0.0,2.13,0.23,12.16
1990-03-08,,,0.0,1.63,0.43,12.7
1990-03-09,,,0.0,1.54,0.38,13.21
1990-03-10,,,0.0,2.69,0.13,14.66
1990-03-11,,,0.0,2.57,0.02,14.64
1990-03-12,,,0.0,2.2,0.0,16.28
1990-03-13,,,0.0,2.17,0.0,15.32
1990-03-14,,,0.0,1.9,0.0,13.28
1990-03-15,,,0.0,2.69,0.0,15.01
1990-03-16,,,0.0,2.71,0.0,15.84
1990-03-17,,,0.0,3.23,0.0,15.68
